type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.2421, 0.4259, 0.4975, 0.7604, 0.73, 0.7857, 0.5885, 0.6309, 0.872, 0.8692, 0.8021, 0.7482, 0.8653, 0.8899, 0.9083]",0.8878,PrivacyFree,,,,128,42
personal,0.0,15,"[0.2393, 0.3399, 0.5264, 0.6179, 0.7397, 0.7943, 0.8034, 0.8252, 0.8405, 0.913, 0.923, 0.9298, 0.9366, 0.9413, 0.9436]",0.9405,PrivacyFree,,,,128,42
pooled,0.0,15,"[0.1369, 0.176, 0.2555, 0.3028, 0.3608, 0.3867, 0.393, 0.4032, 0.4115, 0.4476, 0.4524, 0.4561, 0.4587, 0.4607, 0.4614]",0.4603,PrivacyFree,,,,128,42
global,0.0,15,"[0.3269, 0.4269, 0.5502, 0.6349, 0.8538, 0.8081, 0.8605, 0.8034, 0.8061, 0.9143, 0.8977, 0.8767, 0.7249, 0.8665, 0.8787]",0.8234,PrivacyFree,,,,128,43
personal,0.0,15,"[0.2758, 0.4251, 0.5482, 0.6497, 0.7238, 0.8186, 0.8416, 0.8472, 0.8549, 0.8932, 0.8987, 0.9079, 0.9088, 0.9118, 0.9202]",0.9136,PrivacyFree,,,,128,43
pooled,0.0,15,"[0.1409, 0.2066, 0.2671, 0.3166, 0.3527, 0.3984, 0.4112, 0.4147, 0.4174, 0.4358, 0.4399, 0.4443, 0.4447, 0.453, 0.4592]",0.4523,PrivacyFree,,,,128,43
global,0.0,15,"[0.123, 0.4375, 0.598, 0.6828, 0.6611, 0.8261, 0.8701, 0.7785, 0.8363, 0.9254, 0.831, 0.8491, 0.881, 0.9144, 0.8481]",0.8812,PrivacyFree,,,,128,44
personal,0.0,15,"[0.2896, 0.3986, 0.5808, 0.6463, 0.6571, 0.7573, 0.8019, 0.8374, 0.8527, 0.8574, 0.8664, 0.8686, 0.914, 0.9245, 0.9292]",0.9226,PrivacyFree,,,,128,44
pooled,0.0,15,"[0.1646, 0.2038, 0.2907, 0.3227, 0.3258, 0.3664, 0.3902, 0.4084, 0.4173, 0.4189, 0.4239, 0.4256, 0.4489, 0.4533, 0.4564]",0.4529,PrivacyFree,,,,128,44
global,0.0,15,"[0.4345, 0.3269, 0.6201, 0.4005, 0.5156, 0.8463, 0.7572, 0.8615, 0.7992, 0.8037, 0.877, 0.9032, 0.8842, 0.8338, 0.9057]",0.8746,PrivacyFree,,,,128,45
personal,0.0,15,"[0.1698, 0.2038, 0.4226, 0.553, 0.5997, 0.7525, 0.7781, 0.8483, 0.8662, 0.8798, 0.9077, 0.9254, 0.9301, 0.9271, 0.9307]",0.9293,PrivacyFree,,,,128,45
