type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1118, 0.219, 0.3837, 0.5825, 0.6942, 0.5761, 0.6038, 0.6603, 0.6334, 0.7625, 0.5704, 0.6663, 0.7217, 0.8181, 0.7888]",0.7762,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.0,15,"[0.3634, 0.5568, 0.6987, 0.8077, 0.8709, 0.8946, 0.9049, 0.9116, 0.9186, 0.9473, 0.9544, 0.9583, 0.9599, 0.9602, 0.9588]",0.9596,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.0,15,"[0.197, 0.2779, 0.3399, 0.3926, 0.4264, 0.4433, 0.4457, 0.4472, 0.4511, 0.4651, 0.4689, 0.4703, 0.4719, 0.4732, 0.4706]",0.4719,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.0,15,"[0.1015, 0.1352, 0.2358, 0.5042, 0.5142, 0.5221, 0.519, 0.6112, 0.6224, 0.7091, 0.5395, 0.6494, 0.6926, 0.7623, 0.7432]",0.7327,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.0,15,"[0.3829, 0.6201, 0.7406, 0.8608, 0.9044, 0.919, 0.9217, 0.9261, 0.9314, 0.9558, 0.9573, 0.9633, 0.9633, 0.9631, 0.9645]",0.9636,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.0,15,"[0.2072, 0.3092, 0.3611, 0.4186, 0.4391, 0.4475, 0.4504, 0.4526, 0.4543, 0.4678, 0.4682, 0.4714, 0.4715, 0.4711, 0.4715]",0.4714,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.0,15,"[0.1028, 0.1948, 0.4357, 0.5702, 0.7171, 0.5732, 0.6078, 0.6495, 0.6265, 0.7662, 0.5638, 0.6474, 0.6952, 0.8209, 0.7857]",0.7673,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.0,15,"[0.3667, 0.5814, 0.7329, 0.8252, 0.8941, 0.9092, 0.9162, 0.9268, 0.9261, 0.9372, 0.9516, 0.9559, 0.9598, 0.9613, 0.9628]",0.9613,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.0,15,"[0.2025, 0.292, 0.3586, 0.4045, 0.4372, 0.4524, 0.4493, 0.456, 0.4565, 0.4612, 0.4683, 0.4694, 0.4714, 0.4715, 0.4723]",0.4717,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.0,30,"[0.1118, 0.219, 0.3837, 0.5819, 0.6957, 0.5702, 0.5971, 0.6609, 0.6336, 0.7649, 0.5721, 0.6686, 0.7239, 0.8173, 0.7888]",0.7767,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
