type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1026, 0.0929, 0.1028, 0.1093, 0.1096, 0.1235, 0.1246, 0.1241, 0.1349, 0.1336, 0.1417, 0.1407, 0.1442, 0.1445, 0.1498]",0.1462,0.1,0.001,17.5,1.0,32,42
personal,0.0,15,"[0.3623, 0.4885, 0.5019, 0.4507, 0.4712, 0.5017, 0.542, 0.6189, 0.6181, 0.6323, 0.6155, 0.6609, 0.645, 0.6713, 0.6723]",0.6629,0.1,0.001,17.5,1.0,32,42
pooled,0.0,15,"[0.0999, 0.1001, 0.1021, 0.1002, 0.1091, 0.1152, 0.1289, 0.1329, 0.1429, 0.1496, 0.148, 0.1479, 0.1455, 0.161, 0.155]",0.1538,0.1,0.001,17.5,1.0,32,42
global,0.001,15,"[0.1026, 0.0929, 0.1028, 0.1093, 0.1096, 0.1235, 0.1246, 0.1241, 0.1349, 0.1336, 0.1417, 0.1407, 0.1442, 0.1445, 0.1498]",0.1462,0.1,0.001,17.5,1.0,32,42
personal,0.001,15,"[0.3623, 0.4885, 0.5037, 0.4509, 0.4626, 0.5112, 0.4982, 0.5895, 0.6192, 0.6041, 0.5814, 0.6607, 0.6563, 0.6608, 0.651]",0.656,0.1,0.001,17.5,1.0,32,42
pooled,0.001,15,"[0.0999, 0.1001, 0.1023, 0.1003, 0.107, 0.116, 0.1261, 0.1222, 0.1411, 0.154, 0.1468, 0.1451, 0.1506, 0.1622, 0.1538]",0.1555,0.1,0.001,17.5,1.0,32,42
global,0.01,15,"[0.1026, 0.0929, 0.1028, 0.1093, 0.1096, 0.1235, 0.1246, 0.1241, 0.1349, 0.1336, 0.1417, 0.1407, 0.1442, 0.1445, 0.1498]",0.1462,0.1,0.001,17.5,1.0,32,42
personal,0.01,15,"[0.356, 0.4885, 0.4764, 0.4507, 0.46, 0.5623, 0.4864, 0.546, 0.6238, 0.6001, 0.5296, 0.6151, 0.6033, 0.6443, 0.6385]",0.6287,0.1,0.001,17.5,1.0,32,42
pooled,0.01,15,"[0.0999, 0.1001, 0.101, 0.1002, 0.102, 0.1214, 0.1228, 0.1209, 0.136, 0.1404, 0.1325, 0.1388, 0.1391, 0.1478, 0.1438]",0.1436,0.1,0.001,17.5,1.0,32,42
global,0.1,15,"[0.1026, 0.0929, 0.1028, 0.1093, 0.1096, 0.1235, 0.1246, 0.1241, 0.1349, 0.1336, 0.1417, 0.1407, 0.1442, 0.1445, 0.1498]",0.1462,0.1,0.001,17.5,1.0,32,42
personal,0.1,15,"[0.3623, 0.4624, 0.4907, 0.4697, 0.4507, 0.4873, 0.4703, 0.4652, 0.444, 0.5146, 0.4566, 0.5196, 0.4794, 0.5254, 0.4848]",0.4965,0.1,0.001,17.5,1.0,32,42
pooled,0.1,15,"[0.0999, 0.1002, 0.1, 0.1003, 0.1002, 0.1075, 0.1156, 0.1103, 0.1111, 0.108, 0.1025, 0.1024, 0.1032, 0.1067, 0.1083]",0.1061,0.1,0.001,17.5,1.0,32,42
global,1.0,15,"[0.1026, 0.0929, 0.1028, 0.1093, 0.1096, 0.1235, 0.1246, 0.1241, 0.1349, 0.1336, 0.1417, 0.1407, 0.1442, 0.1445, 0.1498]",0.1462,0.1,0.001,17.5,1.0,32,42
personal,1.0,15,"[0.3049, 0.405, 0.478, 0.432, 0.4014, 0.3934, 0.3577, 0.4532, 0.4536, 0.3379, 0.3783, 0.5363, 0.4485, 0.4927, 0.5009]",0.4807,0.1,0.001,17.5,1.0,32,42
pooled,1.0,15,"[0.1003, 0.1006, 0.1009, 0.1002, 0.1008, 0.1003, 0.1045, 0.1056, 0.1002, 0.1022, 0.1046, 0.104, 0.1021, 0.1001, 0.1036]",0.1019,0.1,0.001,17.5,1.0,32,42
global,10.0,15,"[0.1026, 0.0929, 0.1028, 0.1093, 0.1096, 0.1235, 0.1246, 0.1241, 0.1349, 0.1336, 0.1417, 0.1407, 0.1442, 0.1445, 0.1498]",0.1462,0.1,0.001,17.5,1.0,32,42
personal,10.0,15,"[0.2498, 0.4447, 0.4403, 0.3571, 0.3061, 0.4159, 0.3401, 0.4286, 0.4782, 0.3745, 0.3244, 0.4373, 0.4292, 0.3174, 0.4113]",0.386,0.1,0.001,17.5,1.0,32,42
pooled,10.0,15,"[0.1002, 0.1014, 0.1003, 0.1007, 0.1006, 0.1009, 0.1029, 0.0998, 0.1038, 0.1052, 0.1017, 0.1002, 0.1004, 0.1027, 0.1007]",0.1013,0.1,0.001,17.5,1.0,32,42
global,0.0,15,"[0.1196, 0.0971, 0.1223, 0.1473, 0.1523, 0.173, 0.1815, 0.1775, 0.1858, 0.1985, 0.2003, 0.1905, 0.2051, 0.2017, 0.2139]",0.2069,0.5,0.001,4.53,1.0,32,42
personal,0.0,15,"[0.3623, 0.4885, 0.5019, 0.4507, 0.4712, 0.5017, 0.542, 0.6189, 0.6181, 0.6323, 0.6155, 0.6609, 0.645, 0.6713, 0.6723]",0.6629,0.5,0.001,4.53,1.0,32,42
pooled,0.0,15,"[0.0999, 0.1001, 0.1021, 0.1002, 0.1091, 0.1152, 0.1289, 0.1329, 0.1429, 0.1496, 0.148, 0.1479, 0.1455, 0.161, 0.155]",0.1538,0.5,0.001,4.53,1.0,32,42
global,0.001,15,"[0.1196, 0.0971, 0.1223, 0.1473, 0.1523, 0.173, 0.1815, 0.1775, 0.1858, 0.1985, 0.2003, 0.1905, 0.2051, 0.2017, 0.2139]",0.2069,0.5,0.001,4.53,1.0,32,42
personal,0.001,15,"[0.3623, 0.4885, 0.5039, 0.4507, 0.4579, 0.5013, 0.4958, 0.6044, 0.6001, 0.5869, 0.5857, 0.6535, 0.6497, 0.6693, 0.6442]",0.6544,0.5,0.001,4.53,1.0,32,42
pooled,0.001,15,"[0.0999, 0.1001, 0.1024, 0.1002, 0.1059, 0.1099, 0.1264, 0.1284, 0.1349, 0.1443, 0.1407, 0.1394, 0.1469, 0.1581, 0.1511]",0.152,0.5,0.001,4.53,1.0,32,42
global,0.01,15,"[0.1196, 0.0971, 0.1223, 0.1473, 0.1523, 0.173, 0.1815, 0.1775, 0.1858, 0.1985, 0.2003, 0.1905, 0.2051, 0.2017, 0.2139]",0.2069,0.5,0.001,4.53,1.0,32,42
personal,0.01,15,"[0.356, 0.4885, 0.4927, 0.4507, 0.4589, 0.526, 0.537, 0.5986, 0.6225, 0.5513, 0.5083, 0.6025, 0.6164, 0.6185, 0.6133]",0.6161,0.5,0.001,4.53,1.0,32,42
pooled,0.01,15,"[0.0999, 0.1001, 0.1, 0.1002, 0.1048, 0.1161, 0.1178, 0.1291, 0.13, 0.1319, 0.1343, 0.1398, 0.1393, 0.1335, 0.1381]",0.137,0.5,0.001,4.53,1.0,32,42
global,0.1,15,"[0.1196, 0.0971, 0.1223, 0.1473, 0.1523, 0.173, 0.1815, 0.1775, 0.1858, 0.1985, 0.2003, 0.1905, 0.2051, 0.2017, 0.2139]",0.2069,0.5,0.001,4.53,1.0,32,42
personal,0.1,15,"[0.3623, 0.4624, 0.4704, 0.4216, 0.4358, 0.5443, 0.4919, 0.4903, 0.4663, 0.5584, 0.4543, 0.531, 0.4966, 0.5296, 0.5464]",0.5242,0.5,0.001,4.53,1.0,32,42
pooled,0.1,15,"[0.0999, 0.1002, 0.0999, 0.1004, 0.1005, 0.1097, 0.1091, 0.1112, 0.1003, 0.1147, 0.1073, 0.1083, 0.1048, 0.1074, 0.115]",0.1091,0.5,0.001,4.53,1.0,32,42
global,1.0,15,"[0.1196, 0.0971, 0.1223, 0.1473, 0.1523, 0.173, 0.1815, 0.1775, 0.1858, 0.1985, 0.2003, 0.1905, 0.2051, 0.2017, 0.2139]",0.2069,0.5,0.001,4.53,1.0,32,42
personal,1.0,15,"[0.3049, 0.4345, 0.4122, 0.4412, 0.3901, 0.4756, 0.4264, 0.4181, 0.4436, 0.4517, 0.3982, 0.436, 0.4616, 0.5102, 0.4365]",0.4694,0.5,0.001,4.53,1.0,32,42
pooled,1.0,15,"[0.1003, 0.1006, 0.1034, 0.104, 0.1036, 0.1032, 0.1005, 0.1016, 0.1001, 0.105, 0.1018, 0.1015, 0.0999, 0.1032, 0.1074]",0.1035,0.5,0.001,4.53,1.0,32,42
global,10.0,15,"[0.1196, 0.0971, 0.1223, 0.1473, 0.1523, 0.173, 0.1815, 0.1775, 0.1858, 0.1985, 0.2003, 0.1905, 0.2051, 0.2017, 0.2139]",0.2069,0.5,0.001,4.53,1.0,32,42
personal,10.0,15,"[0.2498, 0.3186, 0.4153, 0.3617, 0.3838, 0.4285, 0.3297, 0.485, 0.399, 0.3737, 0.4028, 0.4154, 0.4096, 0.4423, 0.4125]",0.4215,0.5,0.001,4.53,1.0,32,42
pooled,10.0,15,"[0.1002, 0.1018, 0.1004, 0.1015, 0.1005, 0.1082, 0.1016, 0.1008, 0.1006, 0.1003, 0.1006, 0.1041, 0.1013, 0.1045, 0.1028]",0.1029,0.5,0.001,4.53,1.0,32,42
global,0.0,15,"[0.1332, 0.1019, 0.1483, 0.1716, 0.1757, 0.1888, 0.2031, 0.2055, 0.2124, 0.2343, 0.2371, 0.2173, 0.2455, 0.2403, 0.2609]",0.2489,1.0,0.001,2.58,1.0,32,42
personal,0.0,15,"[0.3623, 0.4885, 0.5019, 0.4507, 0.4712, 0.5017, 0.542, 0.6189, 0.6181, 0.6323, 0.6155, 0.6609, 0.645, 0.6713, 0.6723]",0.6629,1.0,0.001,2.58,1.0,32,42
pooled,0.0,15,"[0.0999, 0.1001, 0.1021, 0.1002, 0.1091, 0.1152, 0.1289, 0.1329, 0.1429, 0.1496, 0.148, 0.1479, 0.1455, 0.161, 0.155]",0.1538,1.0,0.001,2.58,1.0,32,42
global,0.001,15,"[0.1332, 0.1019, 0.1483, 0.1716, 0.1757, 0.1888, 0.2031, 0.2055, 0.2124, 0.2343, 0.2371, 0.2173, 0.2455, 0.2403, 0.2609]",0.2489,1.0,0.001,2.58,1.0,32,42
personal,0.001,15,"[0.3623, 0.4885, 0.5041, 0.4513, 0.4691, 0.5053, 0.5557, 0.6026, 0.6191, 0.6072, 0.5867, 0.6555, 0.6445, 0.656, 0.6424]",0.6476,1.0,0.001,2.58,1.0,32,42
pooled,0.001,15,"[0.0999, 0.1001, 0.1023, 0.1003, 0.1084, 0.1155, 0.1358, 0.1289, 0.1356, 0.1419, 0.1433, 0.1441, 0.1465, 0.1563, 0.1541]",0.1523,1.0,0.001,2.58,1.0,32,42
global,0.01,15,"[0.1332, 0.1019, 0.1483, 0.1716, 0.1757, 0.1888, 0.2031, 0.2055, 0.2124, 0.2343, 0.2371, 0.2173, 0.2455, 0.2403, 0.2609]",0.2489,1.0,0.001,2.58,1.0,32,42
personal,0.01,15,"[0.356, 0.4885, 0.4927, 0.4507, 0.4507, 0.4974, 0.5073, 0.5615, 0.5981, 0.587, 0.5426, 0.5949, 0.5727, 0.603, 0.5954]",0.5904,1.0,0.001,2.58,1.0,32,42
pooled,0.01,15,"[0.0999, 0.1001, 0.1, 0.1002, 0.1002, 0.1149, 0.1239, 0.1167, 0.1306, 0.1375, 0.1344, 0.1345, 0.1364, 0.1394, 0.1408]",0.1389,1.0,0.001,2.58,1.0,32,42
global,0.1,15,"[0.1332, 0.1019, 0.1483, 0.1716, 0.1757, 0.1888, 0.2031, 0.2055, 0.2124, 0.2343, 0.2371, 0.2173, 0.2455, 0.2403, 0.2609]",0.2489,1.0,0.001,2.58,1.0,32,42
personal,0.1,15,"[0.3623, 0.3956, 0.4761, 0.4375, 0.4172, 0.4989, 0.4095, 0.4293, 0.4222, 0.5009, 0.4191, 0.5024, 0.4935, 0.4499, 0.5765]",0.5066,1.0,0.001,2.58,1.0,32,42
pooled,0.1,15,"[0.0999, 0.1001, 0.1001, 0.1044, 0.1005, 0.1044, 0.1035, 0.1046, 0.1005, 0.1045, 0.1093, 0.1066, 0.1084, 0.1003, 0.1168]",0.1085,1.0,0.001,2.58,1.0,32,42
global,1.0,15,"[0.1332, 0.1019, 0.1483, 0.1716, 0.1757, 0.1888, 0.2031, 0.2055, 0.2124, 0.2343, 0.2371, 0.2173, 0.2455, 0.2403, 0.2609]",0.2489,1.0,0.001,2.58,1.0,32,42
personal,1.0,15,"[0.3049, 0.3599, 0.4019, 0.4843, 0.5116, 0.43, 0.4062, 0.3293, 0.444, 0.4335, 0.3902, 0.5103, 0.5137, 0.5094, 0.417]",0.48,1.0,0.001,2.58,1.0,32,42
pooled,1.0,15,"[0.1003, 0.1002, 0.1012, 0.0999, 0.1033, 0.1002, 0.1002, 0.1001, 0.1002, 0.0998, 0.1045, 0.1043, 0.1001, 0.1062, 0.1051]",0.1038,1.0,0.001,2.58,1.0,32,42
global,10.0,15,"[0.1332, 0.1019, 0.1483, 0.1716, 0.1757, 0.1888, 0.2031, 0.2055, 0.2124, 0.2343, 0.2371, 0.2173, 0.2455, 0.2403, 0.2609]",0.2489,1.0,0.001,2.58,1.0,32,42
