type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1296, 0.0994, 0.1381, 0.1602, 0.1639, 0.1819, 0.1924, 0.1884, 0.2018, 0.2166, 0.2138, 0.2032, 0.2243, 0.2186, 0.2353]",0.2261,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
personal,0.0,15,"[0.3623, 0.4885, 0.5019, 0.4507, 0.4712, 0.5017, 0.542, 0.6189, 0.6181, 0.6323, 0.6155, 0.6609, 0.645, 0.6713, 0.6723]",0.6629,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
pooled,0.0,15,"[0.0999, 0.1001, 0.1021, 0.1002, 0.1091, 0.1152, 0.1289, 0.1329, 0.1429, 0.1496, 0.148, 0.1479, 0.1455, 0.161, 0.155]",0.1538,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
global,0.0,30,"[0.1296, 0.0994, 0.1381, 0.1605, 0.164, 0.1819, 0.1926, 0.1879, 0.2015, 0.2168, 0.2139, 0.2027, 0.2242, 0.2192, 0.2355]",0.2263,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
personal,0.0,30,"[0.3612, 0.4864, 0.5572, 0.5959, 0.6031, 0.6623, 0.6513, 0.6733, 0.6783, 0.6837, 0.6926, 0.691, 0.7204, 0.6933, 0.7198]",0.7112,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
pooled,0.0,30,"[0.0995, 0.1001, 0.1119, 0.1216, 0.1287, 0.1515, 0.1526, 0.1641, 0.1709, 0.1702, 0.1726, 0.1681, 0.1766, 0.1958, 0.1851]",0.1858,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
global,0.001,15,"[0.1296, 0.0994, 0.1381, 0.1602, 0.1639, 0.1819, 0.1924, 0.1884, 0.2018, 0.2166, 0.2138, 0.2032, 0.2243, 0.2186, 0.2353]",0.2261,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
personal,0.001,15,"[0.3623, 0.4885, 0.5037, 0.457, 0.4648, 0.498, 0.5009, 0.5894, 0.5904, 0.6136, 0.5947, 0.6459, 0.606, 0.6551, 0.6466]",0.6359,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
pooled,0.001,15,"[0.0999, 0.1001, 0.1023, 0.1018, 0.1076, 0.1147, 0.1334, 0.1312, 0.1331, 0.1475, 0.1447, 0.1505, 0.1485, 0.1598, 0.1536]",0.154,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
global,0.001,30,"[0.1296, 0.0994, 0.1381, 0.1605, 0.164, 0.1819, 0.1926, 0.1879, 0.2015, 0.2168, 0.2139, 0.2027, 0.2242, 0.2192, 0.2355]",0.2263,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
personal,0.001,30,"[0.3612, 0.4864, 0.5525, 0.6014, 0.5983, 0.6595, 0.636, 0.6599, 0.6597, 0.6653, 0.6686, 0.6722, 0.6999, 0.6844, 0.6963]",0.6935,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
pooled,0.001,30,"[0.0995, 0.1001, 0.1085, 0.1235, 0.132, 0.1515, 0.1478, 0.1599, 0.1632, 0.16, 0.1665, 0.1566, 0.1656, 0.1839, 0.1783]",0.1759,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
global,0.01,15,"[0.1296, 0.0994, 0.1381, 0.1602, 0.1639, 0.1819, 0.1924, 0.1884, 0.2018, 0.2166, 0.2138, 0.2032, 0.2243, 0.2186, 0.2353]",0.2261,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
personal,0.01,15,"[0.356, 0.4885, 0.4927, 0.4507, 0.4572, 0.482, 0.4945, 0.5736, 0.5976, 0.5789, 0.5166, 0.605, 0.5915, 0.6042, 0.5775]",0.5911,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
pooled,0.01,15,"[0.0999, 0.1001, 0.1, 0.1002, 0.1038, 0.1124, 0.1208, 0.1246, 0.1262, 0.1379, 0.1317, 0.1335, 0.1279, 0.1311, 0.1287]",0.1292,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
global,0.01,30,"[0.1296, 0.0994, 0.1381, 0.1605, 0.164, 0.1819, 0.1926, 0.1879, 0.2015, 0.2168, 0.2139, 0.2027, 0.2242, 0.2192, 0.2355]",0.2263,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
personal,0.01,30,"[0.3685, 0.4677, 0.5411, 0.5911, 0.6054, 0.6209, 0.5762, 0.6362, 0.6338, 0.6164, 0.5948, 0.6572, 0.6757, 0.6574, 0.6486]",0.6606,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
pooled,0.01,30,"[0.1033, 0.1001, 0.1092, 0.1152, 0.1304, 0.1312, 0.1328, 0.1489, 0.1522, 0.1477, 0.144, 0.1441, 0.1474, 0.1682, 0.1631]",0.1596,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
global,0.1,15,"[0.1296, 0.0994, 0.1381, 0.1602, 0.1639, 0.1819, 0.1924, 0.1884, 0.2018, 0.2166, 0.2138, 0.2032, 0.2243, 0.2186, 0.2353]",0.2261,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
personal,0.1,15,"[0.3623, 0.4927, 0.47, 0.4697, 0.4507, 0.4633, 0.4704, 0.4527, 0.4971, 0.4823, 0.409, 0.4485, 0.4677, 0.5392, 0.5357]",0.5142,ThreeLevels-0-SCF,0.001,11.44,1.0,426,42
