type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
pooled,0.001,15,"[0.1672, 0.2453, 0.2974, 0.3467, 0.3807, 0.39, 0.3923, 0.3965, 0.4024, 0.4059, 0.4145, 0.4189, 0.4223, 0.4218, 0.4262]",0.4234,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.001,15,"[0.0982, 0.0982, 0.1811, 0.2644, 0.3743, 0.4296, 0.2329, 0.4236, 0.4292, 0.451, 0.45, 0.5041, 0.4752, 0.4646, 0.4613]",0.467,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.001,15,"[0.2573, 0.4312, 0.548, 0.6904, 0.7364, 0.7647, 0.7643, 0.7804, 0.7879, 0.8203, 0.822, 0.8299, 0.8375, 0.8416, 0.851]",0.8434,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.001,15,"[0.1582, 0.235, 0.2949, 0.3461, 0.3688, 0.3832, 0.3837, 0.3927, 0.3963, 0.4124, 0.4142, 0.4184, 0.4209, 0.4233, 0.4275]",0.4239,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.001,15,"[0.0982, 0.0982, 0.2078, 0.278, 0.3449, 0.4573, 0.3183, 0.4659, 0.4908, 0.5189, 0.462, 0.5119, 0.5108, 0.5047, 0.5134]",0.5096,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.001,15,"[0.272, 0.4316, 0.533, 0.6621, 0.7395, 0.7611, 0.7692, 0.7816, 0.7892, 0.8174, 0.8311, 0.8361, 0.8413, 0.8421, 0.8428]",0.8421,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.001,15,"[0.1661, 0.2357, 0.2865, 0.332, 0.3706, 0.3804, 0.3851, 0.3927, 0.3958, 0.4105, 0.4169, 0.4198, 0.4229, 0.4232, 0.4242]",0.4234,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.001,30,"[0.0982, 0.1051, 0.2043, 0.2777, 0.3375, 0.4589, 0.3381, 0.5016, 0.4771, 0.4856, 0.4679, 0.5282, 0.4968, 0.521, 0.5274]",0.5151,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.001,30,"[0.3557, 0.5623, 0.6322, 0.8011, 0.8242, 0.8306, 0.8332, 0.8413, 0.8451, 0.8568, 0.8645, 0.8611, 0.8736, 0.873, 0.8773]",0.8746,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.001,30,"[0.2092, 0.3013, 0.3377, 0.4015, 0.4133, 0.4168, 0.4182, 0.422, 0.4248, 0.4318, 0.4346, 0.433, 0.4383, 0.4386, 0.4404]",0.4391,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.001,30,"[0.0982, 0.0982, 0.1811, 0.2644, 0.3743, 0.4296, 0.2329, 0.4236, 0.4292, 0.451, 0.45, 0.5041, 0.4752, 0.4646, 0.4613]",0.467,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.001,30,"[0.3594, 0.5619, 0.6344, 0.7976, 0.8168, 0.8255, 0.8315, 0.8399, 0.837, 0.8562, 0.8569, 0.8632, 0.8675, 0.8651, 0.871]",0.8679,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.001,30,"[0.2105, 0.3009, 0.3372, 0.3997, 0.411, 0.4145, 0.4178, 0.4218, 0.4217, 0.4303, 0.4313, 0.4346, 0.4366, 0.4344, 0.4375]",0.4362,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.001,30,"[0.0982, 0.0982, 0.2078, 0.278, 0.3449, 0.4573, 0.3183, 0.4659, 0.4908, 0.5189, 0.462, 0.5119, 0.5108, 0.5047, 0.5134]",0.5096,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.001,30,"[0.3565, 0.5649, 0.6369, 0.7951, 0.8145, 0.8214, 0.8235, 0.838, 0.847, 0.8572, 0.8578, 0.8583, 0.862, 0.8708, 0.8722]",0.8683,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.001,30,"[0.2096, 0.3024, 0.3395, 0.3995, 0.4097, 0.4137, 0.4145, 0.4214, 0.4256, 0.4304, 0.4316, 0.4319, 0.4336, 0.4381, 0.4379]",0.4365,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.01,15,"[0.0982, 0.1051, 0.2043, 0.2777, 0.3375, 0.4589, 0.3381, 0.5016, 0.4771, 0.4856, 0.4679, 0.5282, 0.4968, 0.521, 0.5274]",0.5151,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
