type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.0968, 0.0961, 0.0955, 0.0907, 0.094, 0.0969, 0.0963, 0.0953, 0.0917, 0.0918, 0.0913, 0.0899, 0.088, 0.0886, 0.0809]",0.0858,0.0,0.001,640,1.0,128,42
personal,0.0,15,"[0.275, 0.4531, 0.5549, 0.6928, 0.7625, 0.7802, 0.7824, 0.7875, 0.8045, 0.8164, 0.8273, 0.8347, 0.8387, 0.8405, 0.8472]",0.8421,0.0,0.001,640,1.0,128,42
pooled,0.0,15,"[0.1674, 0.2455, 0.2976, 0.347, 0.3815, 0.3904, 0.3926, 0.3965, 0.4041, 0.4103, 0.4156, 0.4192, 0.422, 0.4222, 0.4262]",0.4235,0.0,0.001,640,1.0,128,42
global,0.0,15,"[0.0984, 0.0982, 0.0982, 0.0982, 0.0987, 0.0982, 0.1131, 0.0982, 0.1341, 0.281, 0.3096, 0.2819, 0.3466, 0.4403, 0.3623]",0.3831,0.1,0.001,13.75,1.0,128,42
personal,0.0,15,"[0.275, 0.4531, 0.5549, 0.6928, 0.7625, 0.7802, 0.7824, 0.7875, 0.8045, 0.8164, 0.8273, 0.8347, 0.8387, 0.8405, 0.8472]",0.8421,0.1,0.001,13.75,1.0,128,42
pooled,0.0,15,"[0.1674, 0.2455, 0.2976, 0.347, 0.3815, 0.3904, 0.3926, 0.3965, 0.4041, 0.4103, 0.4156, 0.4192, 0.422, 0.4222, 0.4262]",0.4235,0.1,0.001,13.75,1.0,128,42
global,0.0,15,"[0.0982, 0.0982, 0.2335, 0.26, 0.3411, 0.4446, 0.2611, 0.4733, 0.4436, 0.4508, 0.463, 0.5167, 0.4779, 0.4827, 0.4809]",0.4805,0.5,0.001,3.67,1.0,128,42
personal,0.0,15,"[0.275, 0.4531, 0.5549, 0.6928, 0.7625, 0.7802, 0.7824, 0.7875, 0.8045, 0.8164, 0.8273, 0.8347, 0.8387, 0.8405, 0.8472]",0.8421,0.5,0.001,3.67,1.0,128,42
pooled,0.0,15,"[0.1674, 0.2455, 0.2976, 0.347, 0.3815, 0.3904, 0.3926, 0.3965, 0.4041, 0.4103, 0.4156, 0.4192, 0.422, 0.4222, 0.4262]",0.4235,0.5,0.001,3.67,1.0,128,42
global,0.0,15,"[0.0982, 0.1607, 0.1709, 0.3135, 0.3483, 0.4796, 0.3947, 0.5183, 0.4992, 0.5084, 0.4987, 0.5363, 0.5213, 0.5113, 0.5555]",0.5294,1.0,0.001,2.13,1.0,128,42
personal,0.0,15,"[0.275, 0.4531, 0.5549, 0.6928, 0.7625, 0.7802, 0.7824, 0.7875, 0.8045, 0.8164, 0.8273, 0.8347, 0.8387, 0.8405, 0.8472]",0.8421,1.0,0.001,2.13,1.0,128,42
pooled,0.0,15,"[0.1674, 0.2455, 0.2976, 0.347, 0.3815, 0.3904, 0.3926, 0.3965, 0.4041, 0.4103, 0.4156, 0.4192, 0.422, 0.4222, 0.4262]",0.4235,1.0,0.001,2.13,1.0,128,42
