type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902, 0.3242, 0.3083, 0.2858, 0.3427, 0.3264, 0.3495, 0.3596, 0.369, 0.2933, 0.3632, 0.35, 0.3569, 0.3763, 0.3803, 0.3029]",0.3532,PrivacyFree,,,,32,42
personal,0.0,30,"[0.2545, 0.2689, 0.2877, 0.3405, 0.3757, 0.421, 0.4299, 0.4338, 0.4568, 0.4813, 0.4991, 0.5195, 0.5489, 0.5586, 0.5591, 0.5599, 0.5811, 0.5761, 0.5709, 0.5781, 0.5926, 0.6101, 0.604, 0.6053, 0.6159, 0.6196, 0.6219, 0.6245, 0.6433, 0.6404]",0.6361,PrivacyFree,,,,32,42
pooled,0.0,30,"[0.1105, 0.1039, 0.1284, 0.1462, 0.1488, 0.1649, 0.1597, 0.1688, 0.1722, 0.1759, 0.191, 0.1991, 0.2018, 0.2017, 0.2054, 0.2063, 0.2057, 0.2132, 0.2149, 0.2195, 0.2127, 0.2156, 0.2258, 0.2207, 0.2236, 0.2253, 0.2235, 0.2205, 0.2323, 0.2355]",0.2294,PrivacyFree,,,,32,42
global,0.0,30,"[0.1591, 0.1394, 0.1799, 0.1591, 0.1591, 0.2535, 0.2666, 0.2385, 0.2294, 0.2975, 0.2638, 0.2645, 0.2835, 0.3153, 0.293, 0.3218, 0.223, 0.3154, 0.3364, 0.2977, 0.3218, 0.3459, 0.3242, 0.3652, 0.3391, 0.3772, 0.3457, 0.3844, 0.3819, 0.3809]",0.3824,PrivacyFree,,,,32,43
personal,0.0,30,"[0.2586, 0.2777, 0.2977, 0.36, 0.3887, 0.4262, 0.4358, 0.441, 0.4508, 0.4703, 0.4719, 0.5001, 0.5071, 0.531, 0.5301, 0.5301, 0.5498, 0.5297, 0.555, 0.5653, 0.572, 0.5656, 0.5764, 0.6019, 0.5932, 0.6045, 0.613, 0.6136, 0.63, 0.6031]",0.6156,PrivacyFree,,,,32,43
pooled,0.0,30,"[0.0867, 0.1138, 0.1308, 0.1408, 0.1617, 0.1622, 0.1689, 0.1722, 0.1691, 0.1772, 0.1768, 0.1894, 0.185, 0.1905, 0.1956, 0.2021, 0.1989, 0.189, 0.205, 0.2132, 0.2133, 0.2068, 0.2109, 0.2196, 0.2187, 0.2217, 0.2232, 0.2249, 0.2286, 0.2148]",0.2228,PrivacyFree,,,,32,43
global,0.0,30,"[0.1591, 0.1286, 0.163, 0.213, 0.2233, 0.2277, 0.2468, 0.2595, 0.2282, 0.2631, 0.2592, 0.2568, 0.3052, 0.3175, 0.3202, 0.3266, 0.3288, 0.3436, 0.3136, 0.3127, 0.2918, 0.3446, 0.3492, 0.3243, 0.332, 0.3584, 0.3543, 0.3721, 0.295, 0.3506]",0.3392,PrivacyFree,,,,32,44
personal,0.0,30,"[0.2278, 0.2458, 0.3092, 0.356, 0.3831, 0.4173, 0.4393, 0.428, 0.4402, 0.4535, 0.4973, 0.4866, 0.5136, 0.5252, 0.5432, 0.5646, 0.5759, 0.5828, 0.5915, 0.5909, 0.5931, 0.5933, 0.602, 0.6069, 0.6281, 0.6263, 0.6286, 0.6216, 0.6329, 0.6415]",0.632,PrivacyFree,,,,32,44
pooled,0.0,30,"[0.0999, 0.1001, 0.126, 0.1402, 0.1504, 0.1603, 0.1664, 0.1671, 0.1659, 0.1706, 0.1838, 0.1783, 0.1972, 0.1945, 0.2033, 0.2055, 0.2175, 0.2181, 0.2162, 0.2154, 0.2174, 0.2146, 0.2146, 0.2188, 0.2286, 0.2257, 0.2287, 0.2264, 0.2278, 0.2338]",0.2293,PrivacyFree,,,,32,44
global,0.0,30,"[0.1591, 0.163, 0.1591, 0.1856, 0.2267, 0.1801, 0.2019, 0.2525, 0.2018, 0.2612, 0.2474, 0.2919, 0.3042, 0.2277, 0.318, 0.325, 0.3126, 0.33, 0.2906, 0.3365, 0.3514, 0.3404, 0.3166, 0.3427, 0.3512, 0.3217, 0.3651, 0.3732, 0.3355, 0.374]",0.3609,PrivacyFree,,,,32,45
personal,0.0,30,"[0.2593, 0.2703, 0.3283, 0.4026, 0.3928, 0.4144, 0.4411, 0.4345, 0.4657, 0.4837, 0.4946, 0.5208, 0.5417, 0.5509, 0.5538, 0.5473, 0.5662, 0.5739, 0.5818, 0.5747, 0.5938, 0.5899, 0.5971, 0.5981, 0.6134, 0.6266, 0.6145, 0.6264, 0.6227, 0.637]",0.6287,PrivacyFree,,,,32,45
pooled,0.0,30,"[0.0934, 0.1255, 0.1342, 0.1624, 0.1559, 0.1698, 0.1697, 0.1656, 0.1708, 0.1805, 0.1877, 0.1971, 0.2014, 0.1978, 0.2105, 0.206, 0.2098, 0.2054, 0.21, 0.2065, 0.2141, 0.2079, 0.2156, 0.2236, 0.2237, 0.2251, 0.2253, 0.2289, 0.2239, 0.2301]",0.2276,PrivacyFree,,,,32,45
global,0.0,30,"[0.1591, 0.163, 0.1716, 0.203, 0.2258, 0.2409, 0.1591, 0.1591, 0.2628, 0.2315, 0.2697, 0.2441, 0.2942, 0.3028, 0.2898, 0.3006, 0.2867, 0.3165, 0.3251, 0.2975, 0.3103, 0.3306, 0.3396, 0.3462, 0.3314, 0.3542, 0.3398, 0.337, 0.3711, 0.382]",0.3634,PrivacyFree,,,,32,46
personal,0.0,30,"[0.2558, 0.2566, 0.3065, 0.3332, 0.3547, 0.4347, 0.4325, 0.4635, 0.466, 0.4597, 0.4727, 0.5268, 0.5281, 0.5392, 0.5441, 0.5662, 0.5635, 0.5539, 0.594, 0.6041, 0.6089, 0.6253, 0.6257, 0.6176, 0.6305, 0.6261, 0.6296, 0.6333, 0.6359, 0.6295]",0.6329,PrivacyFree,,,,32,46
pooled,0.0,30,"[0.1024, 0.1207, 0.131, 0.1328, 0.1406, 0.1731, 0.17, 0.1756, 0.1779, 0.1823, 0.1823, 0.1982, 0.1978, 0.2015, 0.1965, 0.2061, 0.2052, 0.2132, 0.2133, 0.2213, 0.2185, 0.2284, 0.2257, 0.2298, 0.2274, 0.2244, 0.2347, 0.234, 0.2309, 0.2318]",0.2322,PrivacyFree,,,,32,46
global,0.0,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,0.0,30,"[0.2545, 0.2689, 0.2877, 0.3405, 0.3757, 0.421, 0.4299, 0.4338, 0.4568, 0.4813, 0.4991, 0.5195, 0.5489, 0.5586, 0.5591]",0.5555,PrivacyFree,,,,32,42
pooled,0.0,30,"[0.1105, 0.1039, 0.1284, 0.1462, 0.1488, 0.1649, 0.1597, 0.1688, 0.1722, 0.1759, 0.191, 0.1991, 0.2018, 0.2017, 0.2054]",0.203,PrivacyFree,,,,32,42
global,0.001,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,0.001,30,"[0.2568, 0.2674, 0.2899, 0.3204, 0.3697, 0.4167, 0.428, 0.4195, 0.4662, 0.492, 0.4963, 0.5198, 0.52, 0.5507, 0.5542]",0.5416,PrivacyFree,,,,32,42
pooled,0.001,30,"[0.1188, 0.1033, 0.1258, 0.1402, 0.1478, 0.159, 0.1652, 0.1668, 0.1713, 0.1772, 0.1804, 0.195, 0.1944, 0.1966, 0.2013]",0.1974,PrivacyFree,,,,32,42
global,0.01,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,0.01,30,"[0.2633, 0.2724, 0.2797, 0.314, 0.3505, 0.4178, 0.4344, 0.428, 0.4683, 0.496, 0.4988, 0.5106, 0.5258, 0.5571, 0.5629]",0.5486,PrivacyFree,,,,32,42
pooled,0.01,30,"[0.1254, 0.1042, 0.1213, 0.1388, 0.1413, 0.1591, 0.1641, 0.1686, 0.1751, 0.1832, 0.1901, 0.1998, 0.2005, 0.2008, 0.2067]",0.2027,PrivacyFree,,,,32,42
global,0.1,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,0.1,30,"[0.255, 0.2576, 0.2758, 0.3478, 0.3859, 0.4229, 0.4479, 0.4399, 0.4781, 0.4947, 0.5021, 0.5227, 0.5469, 0.5692, 0.5704]",0.5622,PrivacyFree,,,,32,42
pooled,0.1,30,"[0.1112, 0.1048, 0.1196, 0.1406, 0.1535, 0.1658, 0.1685, 0.1709, 0.1766, 0.1813, 0.1896, 0.1988, 0.2055, 0.2034, 0.2097]",0.2062,PrivacyFree,,,,32,42
global,1.0,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,1.0,30,"[0.2518, 0.2543, 0.2693, 0.3721, 0.3865, 0.4383, 0.4504, 0.4545, 0.4768, 0.4936, 0.5052, 0.5302, 0.5518, 0.5608, 0.5714]",0.5613,PrivacyFree,,,,32,42
pooled,1.0,30,"[0.1207, 0.1103, 0.1266, 0.1605, 0.1594, 0.1705, 0.1751, 0.1765, 0.172, 0.1807, 0.1887, 0.2009, 0.2066, 0.2013, 0.2147]",0.2075,PrivacyFree,,,,32,42
global,5.0,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,5.0,30,"[0.2375, 0.2381, 0.2716, 0.3733, 0.3901, 0.4324, 0.4504, 0.4555, 0.4866, 0.4933, 0.5013, 0.5311, 0.5495, 0.5563, 0.5719]",0.5592,PrivacyFree,,,,32,42
pooled,5.0,30,"[0.1303, 0.1052, 0.1229, 0.1653, 0.1657, 0.183, 0.1821, 0.1852, 0.1834, 0.1845, 0.1924, 0.2045, 0.2104, 0.2056, 0.2226]",0.2129,PrivacyFree,,,,32,42
global,10.0,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,10.0,30,"[0.2383, 0.2381, 0.2706, 0.3654, 0.3865, 0.4179, 0.4469, 0.4508, 0.4741, 0.4825, 0.4967, 0.5193, 0.5489, 0.5641, 0.5652]",0.5594,PrivacyFree,,,,32,42
pooled,10.0,30,"[0.1293, 0.1025, 0.1202, 0.165, 0.1685, 0.186, 0.1902, 0.19, 0.1918, 0.1919, 0.2031, 0.2113, 0.2213, 0.2194, 0.2352]",0.2253,PrivacyFree,,,,32,42
global,15.0,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,15.0,30,"[0.2387, 0.2336, 0.2683, 0.3437, 0.367, 0.4123, 0.4436, 0.4427, 0.4652, 0.4749, 0.4917, 0.5079, 0.541, 0.5542, 0.5489]",0.548,PrivacyFree,,,,32,42
pooled,15.0,30,"[0.1212, 0.1181, 0.1339, 0.1629, 0.1689, 0.1894, 0.1915, 0.1927, 0.1951, 0.1977, 0.2127, 0.2173, 0.2324, 0.2291, 0.248]",0.2365,PrivacyFree,,,,32,42
global,20.0,30,"[0.1591, 0.1286, 0.1591, 0.2058, 0.1943, 0.243, 0.2395, 0.1591, 0.1591, 0.2701, 0.2828, 0.301, 0.305, 0.2951, 0.2902]",0.2968,PrivacyFree,,,,32,42
personal,20.0,30,"[0.2382, 0.2395, 0.2718, 0.3006, 0.3536, 0.4096, 0.4334, 0.4301, 0.4595, 0.4614, 0.4797, 0.5001, 0.5333, 0.5417, 0.5141]",0.5297,PrivacyFree,,,,32,42
pooled,20.0,30,"[0.122, 0.1188, 0.1252, 0.1602, 0.1728, 0.1899, 0.192, 0.1934, 0.1972, 0.2048, 0.22, 0.2207, 0.2387, 0.236, 0.2557]",0.2435,PrivacyFree,,,,32,42
