perf,mean_perf,e,d,nm,norm,bs,seed
"[0.372, 0.6325, 0.8076, 0.9154, 0.923, 0.9361, 0.9426, 0.9474, 0.9502, 0.9488, 0.9474, 0.9483, 0.9524, 0.9574, 0.959]",0.9563,,,,,128,42
perf,mean_perf,e,d,nm,norm,bs,seed
"[0.372, 0.6318, 0.8072, 0.9143, 0.9239, 0.9375, 0.944, 0.9436, 0.9475, 0.9473, 0.9483, 0.9515, 0.9512, 0.9554, 0.9582]",0.9549,,,,,128,42
