type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1024, 0.2349, 0.4395, 0.6025, 0.5981, 0.7563, 0.7377, 0.6988, 0.6992, 0.7469, 0.7938, 0.713, 0.7635, 0.788, 0.8556]",0.8024,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
personal,0.0,15,"[0.3815, 0.6335, 0.8016, 0.8347, 0.8873, 0.9269, 0.9389, 0.9522, 0.9584, 0.9633, 0.9623, 0.9647, 0.9646, 0.9648, 0.9688]",0.9661,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
pooled,0.0,15,"[0.2121, 0.3249, 0.3923, 0.4066, 0.4331, 0.4518, 0.4577, 0.4634, 0.4664, 0.4684, 0.4688, 0.469, 0.469, 0.4693, 0.4706]",0.4696,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
global,0.0,15,"[0.1015, 0.366, 0.5794, 0.5252, 0.5431, 0.6459, 0.6847, 0.6626, 0.7207, 0.7798, 0.7922, 0.7985, 0.8415, 0.8554, 0.8518]",0.8496,ThreeLevels-0-SCF,0.001,9.74,1.0,787,43
personal,0.0,15,"[0.5046, 0.6839, 0.786, 0.8324, 0.8953, 0.9258, 0.9308, 0.9449, 0.9536, 0.9604, 0.9615, 0.9644, 0.9659, 0.9664, 0.9648]",0.9657,ThreeLevels-0-SCF,0.001,9.74,1.0,787,43
pooled,0.0,15,"[0.264, 0.349, 0.3875, 0.4088, 0.4352, 0.4497, 0.4535, 0.4594, 0.4639, 0.4677, 0.4676, 0.4683, 0.4689, 0.4686, 0.4682]",0.4686,ThreeLevels-0-SCF,0.001,9.74,1.0,787,43
global,0.0,15,"[0.0923, 0.3701, 0.355, 0.5805, 0.7006, 0.756, 0.7352, 0.7713, 0.8106, 0.8003, 0.8503, 0.8084, 0.8805, 0.8968, 0.8505]",0.8759,ThreeLevels-0-SCF,0.001,9.74,1.0,787,44
personal,0.0,15,"[0.3727, 0.5796, 0.7144, 0.8293, 0.8607, 0.8829, 0.916, 0.9238, 0.9464, 0.9467, 0.9628, 0.9627, 0.9652, 0.9671, 0.9682]",0.9668,ThreeLevels-0-SCF,0.001,9.74,1.0,787,44
pooled,0.0,15,"[0.2071, 0.3031, 0.3572, 0.4032, 0.4177, 0.4288, 0.4457, 0.4495, 0.4602, 0.4597, 0.4674, 0.4672, 0.4686, 0.4694, 0.4699]",0.4693,ThreeLevels-0-SCF,0.001,9.74,1.0,787,44
global,0.0,15,"[0.1102, 0.1234, 0.536, 0.6714, 0.7331, 0.747, 0.7755, 0.7495, 0.798, 0.7913, 0.7725, 0.8034, 0.8263, 0.8553, 0.7905]",0.824,ThreeLevels-0-SCF,0.001,9.74,1.0,787,45
personal,0.0,15,"[0.208, 0.5935, 0.7803, 0.8848, 0.9066, 0.9471, 0.9509, 0.9553, 0.9566, 0.958, 0.9584, 0.9629, 0.9642, 0.9689, 0.9697]",0.9676,ThreeLevels-0-SCF,0.001,9.74,1.0,787,45
pooled,0.0,15,"[0.1605, 0.3058, 0.3827, 0.4301, 0.4414, 0.4608, 0.463, 0.4651, 0.4652, 0.4664, 0.4666, 0.4671, 0.4679, 0.4698, 0.4702]",0.4693,ThreeLevels-0-SCF,0.001,9.74,1.0,787,45
global,0.0,15,"[0.1015, 0.2092, 0.3782, 0.4322, 0.6899, 0.6484, 0.716, 0.7426, 0.8329, 0.7925, 0.8376, 0.8369, 0.845, 0.8627, 0.8174]",0.8417,ThreeLevels-0-SCF,0.001,9.74,1.0,787,46
personal,0.0,15,"[0.3297, 0.4858, 0.7573, 0.8581, 0.8975, 0.9098, 0.9454, 0.9546, 0.9585, 0.9591, 0.9609, 0.9626, 0.9619, 0.963, 0.9667]",0.9639,ThreeLevels-0-SCF,0.001,9.74,1.0,787,46
pooled,0.0,15,"[0.1941, 0.2615, 0.3807, 0.4174, 0.4364, 0.441, 0.4583, 0.4646, 0.4663, 0.4651, 0.4654, 0.4662, 0.466, 0.4672, 0.4686]",0.4673,ThreeLevels-0-SCF,0.001,9.74,1.0,787,46
global,1.0,15,"[0.1024, 0.2349, 0.4395, 0.6025, 0.5981, 0.7563, 0.7377, 0.6988, 0.6992, 0.7469, 0.7938, 0.713, 0.7635, 0.788, 0.8556]",0.8024,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
personal,1.0,15,"[0.2075, 0.5345, 0.749, 0.7935, 0.8258, 0.8761, 0.8942, 0.8963, 0.9015, 0.8918, 0.8843, 0.8931, 0.9068, 0.9071, 0.896]",0.9033,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
pooled,1.0,15,"[0.1277, 0.2785, 0.3737, 0.4252, 0.4861, 0.5233, 0.5431, 0.6013, 0.6103, 0.611, 0.6178, 0.6187, 0.613, 0.6295, 0.6316]",0.6247,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
global,1.0,15,"[0.1015, 0.366, 0.5794, 0.5252, 0.5431, 0.6459, 0.6847, 0.6626, 0.7207, 0.7798, 0.7922, 0.7985, 0.8415, 0.8554, 0.8518]",0.8496,ThreeLevels-0-SCF,0.001,9.74,1.0,787,43
personal,1.0,15,"[0.2439, 0.438, 0.6443, 0.6995, 0.7442, 0.817, 0.842, 0.8931, 0.8834, 0.8844, 0.8906, 0.8915, 0.9032, 0.8981, 0.8975]",0.8996,ThreeLevels-0-SCF,0.001,9.74,1.0,787,43
pooled,1.0,15,"[0.1356, 0.2296, 0.3542, 0.3905, 0.4415, 0.4912, 0.5264, 0.5841, 0.5897, 0.6186, 0.6477, 0.5987, 0.6274, 0.6395, 0.6444]",0.6371,ThreeLevels-0-SCF,0.001,9.74,1.0,787,43
global,1.0,15,"[0.0923, 0.3701, 0.355, 0.5805, 0.7006, 0.756, 0.7352, 0.7713, 0.8106, 0.8003, 0.8503, 0.8084, 0.8805, 0.8968, 0.8505]",0.8759,ThreeLevels-0-SCF,0.001,9.74,1.0,787,44
personal,1.0,15,"[0.26, 0.498, 0.6797, 0.8028, 0.8524, 0.8579, 0.8985, 0.8999, 0.8946, 0.9067, 0.9113, 0.9164, 0.9099, 0.911, 0.9086]",0.9098,ThreeLevels-0-SCF,0.001,9.74,1.0,787,44
pooled,1.0,15,"[0.1519, 0.2621, 0.3522, 0.4627, 0.5181, 0.5622, 0.6271, 0.6211, 0.6385, 0.6334, 0.676, 0.6778, 0.6746, 0.6901, 0.6783]",0.681,ThreeLevels-0-SCF,0.001,9.74,1.0,787,44
global,1.0,15,"[0.1102, 0.1234, 0.536, 0.6714, 0.7331, 0.747, 0.7755, 0.7495, 0.798, 0.7913, 0.7725, 0.8034, 0.8263, 0.8553, 0.7905]",0.824,ThreeLevels-0-SCF,0.001,9.74,1.0,787,45
personal,1.0,15,"[0.1808, 0.4976, 0.7501, 0.8297, 0.8425, 0.8815, 0.908, 0.9062, 0.9116, 0.9076, 0.9062, 0.9197, 0.9122, 0.9153, 0.9099]",0.9125,ThreeLevels-0-SCF,0.001,9.74,1.0,787,45
pooled,1.0,15,"[0.1441, 0.2582, 0.369, 0.4491, 0.512, 0.5971, 0.6102, 0.6258, 0.624, 0.6467, 0.6385, 0.6412, 0.6294, 0.6391, 0.6277]",0.6321,ThreeLevels-0-SCF,0.001,9.74,1.0,787,45
global,1.0,15,"[0.1015, 0.2092, 0.3782, 0.4322, 0.6899, 0.6484, 0.716, 0.7426, 0.8329, 0.7925, 0.8376, 0.8369, 0.845, 0.8627, 0.8174]",0.8417,ThreeLevels-0-SCF,0.001,9.74,1.0,787,46
personal,1.0,15,"[0.1911, 0.4101, 0.6919, 0.8224, 0.8589, 0.8649, 0.8994, 0.9024, 0.9058, 0.9072, 0.878, 0.8782, 0.895, 0.8953, 0.9067]",0.899,ThreeLevels-0-SCF,0.001,9.74,1.0,787,46
pooled,1.0,15,"[0.1271, 0.2224, 0.3644, 0.4325, 0.4951, 0.5253, 0.566, 0.6027, 0.5852, 0.6074, 0.6036, 0.6211, 0.6231, 0.6191, 0.6249]",0.6224,ThreeLevels-0-SCF,0.001,9.74,1.0,787,46
global,10.0,15,"[0.1024, 0.2349, 0.4395, 0.6025, 0.5981, 0.7563, 0.7377, 0.6988, 0.6992, 0.7469, 0.7938, 0.713, 0.7635, 0.788, 0.8556]",0.8024,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
personal,10.0,15,"[0.1265, 0.2549, 0.516, 0.6704, 0.79, 0.8453, 0.8622, 0.8977, 0.8951, 0.8979, 0.8957, 0.898, 0.9069, 0.9123, 0.9189]",0.9127,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
pooled,10.0,15,"[0.0974, 0.1453, 0.2928, 0.4331, 0.5831, 0.6299, 0.6708, 0.7265, 0.7311, 0.7374, 0.7465, 0.7479, 0.7609, 0.7494, 0.7735]",0.7613,ThreeLevels-0-SCF,0.001,9.74,1.0,787,42
global,10.0,15,"[0.1015, 0.366, 0.5794, 0.5252, 0.5431, 0.6459, 0.6847, 0.6626, 0.7207, 0.7798, 0.7922, 0.7985, 0.8415, 0.8554, 0.8518]",0.8496,ThreeLevels-0-SCF,0.001,9.74,1.0,787,43
