type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1343, 0.2115, 0.4651, 0.711, 0.7718, 0.755, 0.8221, 0.824, 0.8688, 0.8532, 0.8421, 0.8529, 0.895, 0.9137, 0.9182]",0.909,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,42
personal,0.0,15,"[0.2453, 0.5005, 0.7386, 0.7809, 0.8322, 0.8801, 0.9196, 0.9335, 0.9388, 0.9448, 0.9489, 0.9537, 0.9544, 0.9576, 0.9594]",0.9571,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,42
pooled,0.0,15,"[0.1665, 0.296, 0.3958, 0.4705, 0.5489, 0.5758, 0.6393, 0.6692, 0.683, 0.6989, 0.7114, 0.725, 0.7334, 0.7443, 0.7534]",0.7437,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,42
global,0.0,15,"[0.1025, 0.484, 0.615, 0.7732, 0.8061, 0.8208, 0.8242, 0.8964, 0.8778, 0.8997, 0.8927, 0.9095, 0.9034, 0.913, 0.9179]",0.9114,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,43
personal,0.0,15,"[0.4169, 0.621, 0.7482, 0.8197, 0.8493, 0.8868, 0.8903, 0.9089, 0.9294, 0.9466, 0.9493, 0.9503, 0.951, 0.9568, 0.9599]",0.9559,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,43
pooled,0.0,15,"[0.2148, 0.3283, 0.3897, 0.4588, 0.4871, 0.5308, 0.5546, 0.5898, 0.6413, 0.697, 0.709, 0.7169, 0.731, 0.7447, 0.7493]",0.7417,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,43
global,0.0,15,"[0.1976, 0.3377, 0.6794, 0.7315, 0.7374, 0.7384, 0.824, 0.8404, 0.8526, 0.8393, 0.7919, 0.8265, 0.8715, 0.8894, 0.9064]",0.8891,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,44
personal,0.0,15,"[0.3513, 0.5477, 0.6612, 0.7515, 0.7852, 0.809, 0.8801, 0.8834, 0.912, 0.9171, 0.9375, 0.9423, 0.9494, 0.9546, 0.9573]",0.9538,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,44
pooled,0.0,15,"[0.1666, 0.3015, 0.3833, 0.4565, 0.5024, 0.551, 0.5924, 0.6018, 0.6383, 0.6415, 0.6766, 0.7129, 0.7218, 0.7287, 0.7398]",0.7301,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,44
global,0.0,15,"[0.1968, 0.4918, 0.6603, 0.779, 0.7759, 0.811, 0.8133, 0.8015, 0.82, 0.7747, 0.8303, 0.8647, 0.862, 0.8947, 0.9026]",0.8864,ThreeLevels-0-SCF,0.001,9.74,1.0,1101,45
