timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2026-03-02 11:15,0.9415,"[0.5461, 0.8298, 0.8837, 0.9023, 0.9153, 0.9196, 0.9239, 0.9271, 0.9289, 0.93, 0.9374, 0.9371, 0.9397, 0.9417, 0.9431]",5.0,0.001,0.84,1.0,128,0.01,10,0.5
