type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1019, 0.1361, 0.2287, 0.4433, 0.4121, 0.4953, 0.3744, 0.516, 0.5517, 0.701, 0.6328, 0.647, 0.6847, 0.6406, 0.6628]",0.6627,ThreeLevels-0-SCF,0.001,9.74,1.0,231,42
personal,0.0,15,"[0.335, 0.5059, 0.6907, 0.846, 0.9112, 0.9188, 0.92, 0.9355, 0.9383, 0.9694, 0.9764, 0.9777, 0.9806, 0.9811, 0.9812]",0.981,ThreeLevels-0-SCF,0.001,9.74,1.0,231,42
pooled,0.0,15,"[0.1426, 0.1507, 0.199, 0.2434, 0.3059, 0.3307, 0.3345, 0.347, 0.3557, 0.3946, 0.4093, 0.4113, 0.4204, 0.4263, 0.4199]",0.4222,ThreeLevels-0-SCF,0.001,9.74,1.0,231,42
global,0.0,15,"[0.0989, 0.1574, 0.2093, 0.3857, 0.2598, 0.3426, 0.3139, 0.5109, 0.4603, 0.613, 0.6077, 0.6509, 0.6489, 0.6064, 0.6084]",0.6212,BoundedPareto-0-SCF,0.001,9.74,1.0,156,42
personal,0.0,15,"[0.3117, 0.4605, 0.6924, 0.8961, 0.946, 0.9508, 0.9521, 0.9631, 0.9613, 0.9743, 0.9778, 0.9789, 0.9789, 0.98, 0.9805]",0.9798,BoundedPareto-0-SCF,0.001,9.74,1.0,156,42
pooled,0.0,15,"[0.1287, 0.1315, 0.2041, 0.2539, 0.3155, 0.3286, 0.3406, 0.3705, 0.3729, 0.3843, 0.3948, 0.396, 0.4075, 0.4098, 0.4235]",0.4136,BoundedPareto-0-SCF,0.001,9.74,1.0,156,42
global,0.0,15,"[0.1217, 0.1238, 0.1899, 0.4485, 0.3898, 0.477, 0.3278, 0.5324, 0.5499, 0.6807, 0.6322, 0.6203, 0.6719, 0.6334, 0.6752]",0.6602,BoundedMixGauss-0-SCF,0.001,9.74,1.0,223,42
personal,0.0,15,"[0.3289, 0.5005, 0.686, 0.8233, 0.9201, 0.9285, 0.9315, 0.939, 0.9412, 0.9741, 0.977, 0.979, 0.9804, 0.9807, 0.9808]",0.9806,BoundedMixGauss-0-SCF,0.001,9.74,1.0,223,42
pooled,0.0,15,"[0.1329, 0.1438, 0.2109, 0.242, 0.3097, 0.3336, 0.3453, 0.3723, 0.3683, 0.3999, 0.3992, 0.4125, 0.4167, 0.4357, 0.445]",0.4325,BoundedMixGauss-0-SCF,0.001,9.74,1.0,223,42
global,0.0,30,"[0.1019, 0.1361, 0.2288, 0.4438, 0.4122, 0.4958, 0.3739, 0.5155, 0.551, 0.7005, 0.6322, 0.6464, 0.6843, 0.64, 0.663]",0.6624,ThreeLevels-0-SCF,0.001,9.74,1.0,231,42
personal,0.0,30,"[0.3671, 0.5555, 0.7319, 0.9495, 0.9672, 0.9723, 0.973, 0.9754, 0.9754, 0.9842, 0.9834, 0.9844, 0.9829, 0.9828, 0.9858]",0.9838,ThreeLevels-0-SCF,0.001,9.74,1.0,231,42
pooled,0.0,30,"[0.1735, 0.2185, 0.2766, 0.3477, 0.3904, 0.415, 0.4201, 0.4366, 0.439, 0.4561, 0.4513, 0.4588, 0.4603, 0.472, 0.4804]",0.4709,ThreeLevels-0-SCF,0.001,9.74,1.0,231,42
global,0.0,30,"[0.0988, 0.1576, 0.2116, 0.4071, 0.2755, 0.3466, 0.3229, 0.5103, 0.4574, 0.6088, 0.6022, 0.6502, 0.648, 0.6064, 0.6045]",0.6196,BoundedPareto-0-SCF,0.001,9.74,1.0,156,42
