type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1024, 0.0977, 0.1024, 0.099, 0.0995, 0.3194, 0.0985, 0.116, 0.3695, 0.3086, 0.479, 0.3539, 0.5344, 0.335, 0.5664]",0.4786,ThreeLevels-0-SCF,0.001,9.74,1.0,214,42
personal,0.0,15,"[0.335, 0.5059, 0.6907, 0.846, 0.9112, 0.9188, 0.92, 0.9355, 0.9383, 0.9694, 0.9764, 0.9777, 0.9806, 0.9811, 0.9812]",0.981,ThreeLevels-0-SCF,0.001,9.74,1.0,214,42
pooled,0.0,15,"[0.1426, 0.1507, 0.199, 0.2434, 0.3059, 0.3307, 0.3345, 0.347, 0.3557, 0.3946, 0.4093, 0.4113, 0.4204, 0.4263, 0.4199]",0.4222,ThreeLevels-0-SCF,0.001,9.74,1.0,214,42
global,0.0,15,"[0.105, 0.0977, 0.1203, 0.0986, 0.2343, 0.316, 0.0981, 0.3397, 0.3414, 0.4425, 0.5345, 0.4837, 0.5784, 0.5492, 0.5726]",0.5667,BoundedPareto-0-SCF,0.001,9.74,1.0,169,42
personal,0.0,15,"[0.3117, 0.4605, 0.6924, 0.8961, 0.946, 0.9508, 0.9521, 0.9631, 0.9613, 0.9743, 0.9778, 0.9789, 0.9789, 0.98, 0.9805]",0.9798,BoundedPareto-0-SCF,0.001,9.74,1.0,169,42
pooled,0.0,15,"[0.1287, 0.1315, 0.2041, 0.2539, 0.3155, 0.3286, 0.3406, 0.3705, 0.3729, 0.3843, 0.3948, 0.396, 0.4075, 0.4098, 0.4235]",0.4136,BoundedPareto-0-SCF,0.001,9.74,1.0,169,42
global,0.0,15,"[0.1024, 0.0977, 0.1026, 0.0982, 0.1295, 0.3109, 0.098, 0.1605, 0.3766, 0.3708, 0.4674, 0.371, 0.6146, 0.4357, 0.6032]",0.5512,BoundedMixGauss-0-SCF,0.001,9.74,1.0,218,42
personal,0.0,15,"[0.3289, 0.5005, 0.686, 0.8233, 0.9201, 0.9285, 0.9315, 0.939, 0.9412, 0.9741, 0.977, 0.979, 0.9804, 0.9807, 0.9808]",0.9806,BoundedMixGauss-0-SCF,0.001,9.74,1.0,218,42
pooled,0.0,15,"[0.1329, 0.1438, 0.2109, 0.242, 0.3097, 0.3336, 0.3453, 0.3723, 0.3683, 0.3999, 0.3992, 0.4125, 0.4167, 0.4357, 0.445]",0.4325,BoundedMixGauss-0-SCF,0.001,9.74,1.0,218,42
global,0.0,15,"[0.1541, 0.0982, 0.177, 0.0982, 0.1031, 0.4348, 0.1078, 0.1591, 0.1867, 0.4044, 0.3932, 0.3452, 0.3223, 0.461, 0.4683]",0.4172,ThreeLevels-0-SCF,0.001,9.74,1.0,214,43
personal,0.0,15,"[0.4414, 0.7391, 0.8101, 0.8842, 0.9215, 0.9532, 0.9577, 0.9585, 0.9582, 0.9692, 0.9725, 0.9736, 0.9741, 0.9769, 0.98]",0.977,ThreeLevels-0-SCF,0.001,9.74,1.0,214,43
pooled,0.0,15,"[0.1476, 0.1951, 0.24, 0.2918, 0.3354, 0.3579, 0.3772, 0.3883, 0.398, 0.4028, 0.4014, 0.4028, 0.4058, 0.4115, 0.428]",0.4151,ThreeLevels-0-SCF,0.001,9.74,1.0,214,43
global,0.0,15,"[0.1194, 0.1218, 0.2572, 0.1006, 0.2727, 0.4196, 0.3746, 0.2564, 0.344, 0.5177, 0.5563, 0.4499, 0.3884, 0.5355, 0.5556]",0.4932,BoundedPareto-0-SCF,0.001,9.74,1.0,169,43
personal,0.0,15,"[0.4255, 0.7894, 0.839, 0.8837, 0.911, 0.9422, 0.9465, 0.9476, 0.9486, 0.972, 0.9754, 0.9774, 0.9767, 0.9779, 0.9806]",0.9784,BoundedPareto-0-SCF,0.001,9.74,1.0,169,43
pooled,0.0,15,"[0.1381, 0.1917, 0.2376, 0.2853, 0.321, 0.3466, 0.3738, 0.38, 0.3916, 0.3946, 0.4043, 0.4158, 0.4169, 0.4246, 0.4373]",0.4263,BoundedPareto-0-SCF,0.001,9.74,1.0,169,43
global,0.0,15,"[0.103, 0.0985, 0.2194, 0.0982, 0.1353, 0.3778, 0.1011, 0.1697, 0.2054, 0.4351, 0.471, 0.3533, 0.3275, 0.4786, 0.4945]",0.4335,BoundedMixGauss-0-SCF,0.001,9.74,1.0,222,43
personal,0.0,15,"[0.448, 0.824, 0.8637, 0.9117, 0.9401, 0.9521, 0.9562, 0.9573, 0.958, 0.9724, 0.9743, 0.9786, 0.9788, 0.9798, 0.9812]",0.9799,BoundedMixGauss-0-SCF,0.001,9.74,1.0,222,43
pooled,0.0,15,"[0.1582, 0.2102, 0.234, 0.3071, 0.3538, 0.3761, 0.3869, 0.397, 0.4004, 0.4095, 0.4202, 0.429, 0.4296, 0.4368, 0.4348]",0.4337,BoundedMixGauss-0-SCF,0.001,9.74,1.0,222,43
global,0.0,15,"[0.1139, 0.1294, 0.0977, 0.0982, 0.2828, 0.2238, 0.2371, 0.3585, 0.3328, 0.3391, 0.5505, 0.4439, 0.4061, 0.5584, 0.5249]",0.4965,ThreeLevels-0-SCF,0.001,9.74,1.0,214,44
personal,0.0,15,"[0.5612, 0.6858, 0.7261, 0.8389, 0.8438, 0.8566, 0.8651, 0.8711, 0.8788, 0.8804, 0.8861, 0.8866, 0.9622, 0.9766, 0.9765]",0.9718,ThreeLevels-0-SCF,0.001,9.74,1.0,214,44
pooled,0.0,15,"[0.1458, 0.1584, 0.201, 0.2312, 0.2417, 0.2826, 0.3111, 0.3292, 0.3476, 0.3445, 0.3719, 0.3789, 0.3932, 0.4313, 0.4463]",0.4236,ThreeLevels-0-SCF,0.001,9.74,1.0,214,44
global,0.0,15,"[0.1149, 0.0986, 0.1076, 0.0982, 0.2298, 0.2104, 0.246, 0.4231, 0.3883, 0.3522, 0.4784, 0.5268, 0.5653, 0.657, 0.5762]",0.5995,BoundedPareto-0-SCF,0.001,9.74,1.0,170,44
personal,0.0,15,"[0.557, 0.6803, 0.7199, 0.8387, 0.842, 0.858, 0.8648, 0.8748, 0.8835, 0.8842, 0.8883, 0.8886, 0.973, 0.9775, 0.9751]",0.9752,BoundedPareto-0-SCF,0.001,9.74,1.0,170,44
pooled,0.0,15,"[0.1566, 0.1684, 0.1934, 0.2364, 0.2483, 0.28, 0.3144, 0.3383, 0.3644, 0.3684, 0.3936, 0.3935, 0.426, 0.4415, 0.4416]",0.4364,BoundedPareto-0-SCF,0.001,9.74,1.0,170,44
global,0.0,15,"[0.1139, 0.1255, 0.0977, 0.0982, 0.2933, 0.2079, 0.248, 0.3468, 0.3335, 0.3366, 0.5445, 0.4335, 0.3957, 0.5497, 0.5551]",0.5002,BoundedMixGauss-0-SCF,0.001,9.74,1.0,220,44
personal,0.0,15,"[0.5497, 0.6784, 0.7233, 0.8744, 0.8759, 0.8927, 0.8988, 0.9069, 0.9121, 0.9138, 0.9188, 0.92, 0.9621, 0.9779, 0.9779]",0.9726,BoundedMixGauss-0-SCF,0.001,9.74,1.0,220,44
pooled,0.0,15,"[0.1448, 0.161, 0.2057, 0.2469, 0.2553, 0.2974, 0.3265, 0.3471, 0.3758, 0.3754, 0.3962, 0.4039, 0.4245, 0.4455, 0.4421]",0.4374,BoundedMixGauss-0-SCF,0.001,9.74,1.0,220,44
