type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.0797, 0.1591, 0.1418, 0.2587, 0.1636, 0.1736, 0.2182, 0.2608, 0.2395, 0.3009, 0.3351, 0.385, 0.3689, 0.3303, 0.3382]",0.3458,0.1,0.001,90.0,1.0,128,42
personal,0.0,15,"[0.335, 0.5059, 0.6907, 0.846, 0.9112, 0.9188, 0.92, 0.9355, 0.9383, 0.9694, 0.9764, 0.9777, 0.9806, 0.9811, 0.9812]",0.981,0.1,0.001,90.0,1.0,128,42
pooled,0.0,15,"[0.1426, 0.1507, 0.199, 0.2434, 0.3059, 0.3307, 0.3345, 0.347, 0.3557, 0.3946, 0.4093, 0.4113, 0.4204, 0.4263, 0.4199]",0.4222,0.1,0.001,90.0,1.0,128,42
global,0.001,15,"[0.0797, 0.1591, 0.1418, 0.2587, 0.1636, 0.1736, 0.2182, 0.2608, 0.2395, 0.3009, 0.3351, 0.385, 0.3689, 0.3303, 0.3382]",0.3458,0.1,0.001,90.0,1.0,128,42
personal,0.001,15,"[0.3344, 0.5035, 0.6914, 0.8715, 0.945, 0.9534, 0.9544, 0.9639, 0.966, 0.9758, 0.9788, 0.9817, 0.9807, 0.9799, 0.9831]",0.9812,0.1,0.001,90.0,1.0,128,42
pooled,0.001,15,"[0.1422, 0.1496, 0.2069, 0.2714, 0.3353, 0.3579, 0.3673, 0.3808, 0.3875, 0.4073, 0.4134, 0.4232, 0.428, 0.4395, 0.4408]",0.4361,0.1,0.001,90.0,1.0,128,42
global,0.01,15,"[0.0797, 0.1591, 0.1418, 0.2587, 0.1636, 0.1736, 0.2182, 0.2608, 0.2395, 0.3009, 0.3351, 0.385, 0.3689, 0.3303, 0.3382]",0.3458,0.1,0.001,90.0,1.0,128,42
personal,0.01,15,"[0.3357, 0.5091, 0.6923, 0.8894, 0.9344, 0.9438, 0.9433, 0.9542, 0.9551, 0.9707, 0.9709, 0.9705, 0.9768, 0.9773, 0.9756]",0.9766,0.1,0.001,90.0,1.0,128,42
pooled,0.01,15,"[0.146, 0.1564, 0.2129, 0.2793, 0.3303, 0.3552, 0.3599, 0.3817, 0.3661, 0.3959, 0.4071, 0.4142, 0.4059, 0.419, 0.418]",0.4143,0.1,0.001,90.0,1.0,128,42
global,0.1,15,"[0.0797, 0.1591, 0.1418, 0.2587, 0.1636, 0.1736, 0.2182, 0.2608, 0.2395, 0.3009, 0.3351, 0.385, 0.3689, 0.3303, 0.3382]",0.3458,0.1,0.001,90.0,1.0,128,42
personal,0.1,15,"[0.334, 0.5081, 0.6936, 0.8954, 0.9397, 0.9459, 0.9585, 0.9557, 0.9478, 0.9641, 0.9452, 0.9428, 0.9602, 0.9569, 0.9497]",0.9556,0.1,0.001,90.0,1.0,128,42
pooled,0.1,15,"[0.1397, 0.1495, 0.2032, 0.2674, 0.3238, 0.3343, 0.3478, 0.3418, 0.3329, 0.3657, 0.3601, 0.3662, 0.3566, 0.3694, 0.3695]",0.3652,0.1,0.001,90.0,1.0,128,42
global,1.0,15,"[0.0797, 0.1591, 0.1418, 0.2587, 0.1636, 0.1736, 0.2182, 0.2608, 0.2395, 0.3009, 0.3351, 0.385, 0.3689, 0.3303, 0.3382]",0.3458,0.1,0.001,90.0,1.0,128,42
personal,1.0,15,"[0.3252, 0.4713, 0.6116, 0.7904, 0.8529, 0.8661, 0.8519, 0.8163, 0.8786, 0.8665, 0.8812, 0.871, 0.8745, 0.9028, 0.8948]",0.8907,0.1,0.001,90.0,1.0,128,42
pooled,1.0,15,"[0.1276, 0.1312, 0.1545, 0.1824, 0.2083, 0.2271, 0.2245, 0.2285, 0.271, 0.2652, 0.2706, 0.2803, 0.3069, 0.3016, 0.2897]",0.2994,0.1,0.001,90.0,1.0,128,42
global,10.0,15,"[0.0797, 0.1591, 0.1418, 0.2587, 0.1636, 0.1736, 0.2182, 0.2608, 0.2395, 0.3009, 0.3351, 0.385, 0.3689, 0.3303, 0.3382]",0.3458,0.1,0.001,90.0,1.0,128,42
personal,10.0,15,"[0.2441, 0.4215, 0.5943, 0.6846, 0.7397, 0.7562, 0.7559, 0.7949, 0.7913, 0.8368, 0.8447, 0.8406, 0.8435, 0.8391, 0.8565]",0.8464,0.1,0.001,90.0,1.0,128,42
pooled,10.0,15,"[0.0969, 0.1041, 0.1277, 0.1307, 0.1535, 0.1829, 0.1905, 0.1999, 0.2124, 0.2472, 0.2724, 0.284, 0.3007, 0.3154, 0.3122]",0.3094,0.1,0.001,90.0,1.0,128,42
global,0.0,15,"[0.1133, 0.131, 0.1739, 0.4432, 0.3782, 0.4244, 0.3253, 0.5148, 0.4932, 0.6534, 0.6034, 0.6223, 0.6724, 0.604, 0.6412]",0.6392,0.5,0.001,22.5,1.0,128,42
personal,0.0,15,"[0.335, 0.5059, 0.6907, 0.846, 0.9112, 0.9188, 0.92, 0.9355, 0.9383, 0.9694, 0.9764, 0.9777, 0.9806, 0.9811, 0.9812]",0.981,0.5,0.001,22.5,1.0,128,42
pooled,0.0,15,"[0.1426, 0.1507, 0.199, 0.2434, 0.3059, 0.3307, 0.3345, 0.347, 0.3557, 0.3946, 0.4093, 0.4113, 0.4204, 0.4263, 0.4199]",0.4222,0.5,0.001,22.5,1.0,128,42
global,0.001,15,"[0.1133, 0.131, 0.1739, 0.4432, 0.3782, 0.4244, 0.3253, 0.5148, 0.4932, 0.6534, 0.6034, 0.6223, 0.6724, 0.604, 0.6412]",0.6392,0.5,0.001,22.5,1.0,128,42
personal,0.001,15,"[0.3344, 0.504, 0.6912, 0.9001, 0.9483, 0.9546, 0.9575, 0.9656, 0.969, 0.9756, 0.9784, 0.9801, 0.9799, 0.9814, 0.9811]",0.9808,0.5,0.001,22.5,1.0,128,42
pooled,0.001,15,"[0.1422, 0.1497, 0.1957, 0.2778, 0.3262, 0.3595, 0.3634, 0.3885, 0.3966, 0.3999, 0.4105, 0.4172, 0.4283, 0.4435, 0.4469]",0.4396,0.5,0.001,22.5,1.0,128,42
global,0.01,15,"[0.1133, 0.131, 0.1739, 0.4432, 0.3782, 0.4244, 0.3253, 0.5148, 0.4932, 0.6534, 0.6034, 0.6223, 0.6724, 0.604, 0.6412]",0.6392,0.5,0.001,22.5,1.0,128,42
personal,0.01,15,"[0.3357, 0.5104, 0.6923, 0.888, 0.948, 0.9581, 0.9596, 0.9715, 0.9698, 0.9726, 0.9756, 0.9773, 0.9786, 0.9759, 0.9774]",0.9773,0.5,0.001,22.5,1.0,128,42
pooled,0.01,15,"[0.146, 0.1562, 0.2141, 0.2877, 0.3413, 0.3703, 0.3832, 0.3973, 0.3846, 0.4108, 0.4222, 0.4256, 0.4195, 0.4363, 0.4377]",0.4312,0.5,0.001,22.5,1.0,128,42
global,0.1,15,"[0.1133, 0.131, 0.1739, 0.4432, 0.3782, 0.4244, 0.3253, 0.5148, 0.4932, 0.6534, 0.6034, 0.6223, 0.6724, 0.604, 0.6412]",0.6392,0.5,0.001,22.5,1.0,128,42
personal,0.1,15,"[0.334, 0.5023, 0.6935, 0.8574, 0.9473, 0.9434, 0.9482, 0.9547, 0.9547, 0.9575, 0.9607, 0.9557, 0.959, 0.9595, 0.9621]",0.9602,0.5,0.001,22.5,1.0,128,42
pooled,0.1,15,"[0.1397, 0.148, 0.2096, 0.2797, 0.3547, 0.3685, 0.3911, 0.3879, 0.3855, 0.4161, 0.4354, 0.4223, 0.4495, 0.4709, 0.4643]",0.4616,0.5,0.001,22.5,1.0,128,42
global,1.0,15,"[0.1133, 0.131, 0.1739, 0.4432, 0.3782, 0.4244, 0.3253, 0.5148, 0.4932, 0.6534, 0.6034, 0.6223, 0.6724, 0.604, 0.6412]",0.6392,0.5,0.001,22.5,1.0,128,42
personal,1.0,15,"[0.3252, 0.4797, 0.6664, 0.8883, 0.9095, 0.9287, 0.9313, 0.9326, 0.938, 0.9459, 0.951, 0.9475, 0.94, 0.9421, 0.9419]",0.9413,0.5,0.001,22.5,1.0,128,42
pooled,1.0,15,"[0.1276, 0.1329, 0.1777, 0.2512, 0.3056, 0.321, 0.3441, 0.3777, 0.3792, 0.4489, 0.4614, 0.488, 0.5175, 0.5269, 0.4936]",0.5127,0.5,0.001,22.5,1.0,128,42
global,10.0,15,"[0.1133, 0.131, 0.1739, 0.4432, 0.3782, 0.4244, 0.3253, 0.5148, 0.4932, 0.6534, 0.6034, 0.6223, 0.6724, 0.604, 0.6412]",0.6392,0.5,0.001,22.5,1.0,128,42
personal,10.0,15,"[0.2441, 0.4216, 0.6146, 0.7766, 0.858, 0.8822, 0.8818, 0.8631, 0.8919, 0.9236, 0.9303, 0.9308, 0.9286, 0.9285, 0.9287]",0.9286,0.5,0.001,22.5,1.0,128,42
pooled,10.0,15,"[0.0969, 0.1041, 0.138, 0.2117, 0.3001, 0.3342, 0.3719, 0.4194, 0.434, 0.5137, 0.5263, 0.5286, 0.5526, 0.5785, 0.5766]",0.5692,0.5,0.001,22.5,1.0,128,42
global,0.0,15,"[0.1029, 0.1678, 0.1953, 0.4366, 0.4391, 0.5455, 0.3863, 0.5339, 0.5741, 0.7143, 0.6683, 0.6756, 0.6929, 0.6204, 0.6714]",0.6616,1.0,0.001,12.5,1.0,128,42
personal,0.0,15,"[0.335, 0.5059, 0.6907, 0.846, 0.9112, 0.9188, 0.92, 0.9355, 0.9383, 0.9694, 0.9764, 0.9777, 0.9806, 0.9811, 0.9812]",0.981,1.0,0.001,12.5,1.0,128,42
pooled,0.0,15,"[0.1426, 0.1507, 0.199, 0.2434, 0.3059, 0.3307, 0.3345, 0.347, 0.3557, 0.3946, 0.4093, 0.4113, 0.4204, 0.4263, 0.4199]",0.4222,1.0,0.001,12.5,1.0,128,42
global,0.001,15,"[0.1029, 0.1678, 0.1953, 0.4366, 0.4391, 0.5455, 0.3863, 0.5339, 0.5741, 0.7143, 0.6683, 0.6756, 0.6929, 0.6204, 0.6714]",0.6616,1.0,0.001,12.5,1.0,128,42
personal,0.001,15,"[0.3344, 0.5054, 0.6901, 0.877, 0.9451, 0.951, 0.9534, 0.9628, 0.966, 0.9725, 0.9748, 0.9772, 0.9811, 0.981, 0.9836]",0.9819,1.0,0.001,12.5,1.0,128,42
