type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,0.0,15,"[0.2619, 0.4393, 0.6295, 0.7596, 0.7625, 0.7764, 0.7801, 0.8412, 0.88, 0.8994, 0.9262, 0.9365, 0.9434, 0.9558, 0.9619]",0.9537,PrivacyFree,,,,128,42
pooled,0.0,15,"[0.104, 0.1112, 0.1417, 0.1569, 0.1573, 0.1755, 0.1849, 0.2243, 0.2354, 0.2703, 0.2862, 0.2991, 0.3107, 0.3245, 0.3336]",0.3229,PrivacyFree,,,,128,42
global,0.0,15,"[0.2411, 0.2767, 0.4239, 0.5652, 0.6771, 0.647, 0.8249, 0.6888, 0.756, 0.7467, 0.8672, 0.7372, 0.7389, 0.8399, 0.8479]",0.8089,PrivacyFree,,,,128,43
personal,0.0,15,"[0.3719, 0.6018, 0.6681, 0.7144, 0.7471, 0.8119, 0.8422, 0.8469, 0.8706, 0.9213, 0.9359, 0.94, 0.9406, 0.9483, 0.9545]",0.9478,PrivacyFree,,,,128,43
pooled,0.0,15,"[0.1089, 0.123, 0.1366, 0.1581, 0.1848, 0.1957, 0.2175, 0.2208, 0.2448, 0.2621, 0.2833, 0.2905, 0.2904, 0.3136, 0.3163]",0.3068,PrivacyFree,,,,128,43
global,0.0,15,"[0.1716, 0.1873, 0.1769, 0.5516, 0.5031, 0.643, 0.4923, 0.6438, 0.7634, 0.6092, 0.8085, 0.8282, 0.7527, 0.8243, 0.8802]",0.8191,PrivacyFree,,,,128,44
personal,0.0,15,"[0.5161, 0.6239, 0.6488, 0.8064, 0.8186, 0.8537, 0.8758, 0.8881, 0.8953, 0.8964, 0.9054, 0.9088, 0.9359, 0.9414, 0.9476]",0.9416,PrivacyFree,,,,128,44
pooled,0.0,15,"[0.1257, 0.1245, 0.1328, 0.1574, 0.1659, 0.1889, 0.2193, 0.2282, 0.2399, 0.2473, 0.2745, 0.2838, 0.2975, 0.3046, 0.3125]",0.3049,PrivacyFree,,,,128,44
global,0.0,15,"[0.2895, 0.1642, 0.4142, 0.4204, 0.5048, 0.6049, 0.6705, 0.7215, 0.757, 0.635, 0.8515, 0.8785, 0.873, 0.8249, 0.9106]",0.8695,PrivacyFree,,,,128,45
personal,0.0,15,"[0.1443, 0.2493, 0.5519, 0.6635, 0.7693, 0.8135, 0.8349, 0.8745, 0.8992, 0.9085, 0.9168, 0.9344, 0.9445, 0.9458, 0.9496]",0.9466,PrivacyFree,,,,128,45
pooled,0.0,15,"[0.1387, 0.1303, 0.1256, 0.1512, 0.156, 0.1772, 0.2094, 0.2414, 0.2536, 0.27, 0.2744, 0.2886, 0.3074, 0.3145, 0.3273]",0.3164,PrivacyFree,,,,128,45
global,0.0,15,"[0.1837, 0.2686, 0.4095, 0.4355, 0.6125, 0.7304, 0.645, 0.5632, 0.7258, 0.7894, 0.7798, 0.8978, 0.9011, 0.8212, 0.823]",0.8484,PrivacyFree,,,,128,46
personal,0.0,15,"[0.1227, 0.5226, 0.5895, 0.798, 0.8498, 0.8886, 0.8934, 0.9059, 0.9166, 0.9291, 0.9429, 0.9501, 0.9576, 0.9594, 0.9649]",0.9606,PrivacyFree,,,,128,46
pooled,0.0,15,"[0.1045, 0.1189, 0.1315, 0.1619, 0.1916, 0.2224, 0.2344, 0.2492, 0.2605, 0.2863, 0.2999, 0.3105, 0.3255, 0.3323, 0.3477]",0.3352,PrivacyFree,,,,128,46
global,0.0,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,0.0,15,"[0.2619, 0.4393, 0.6295, 0.7596, 0.7625, 0.7764, 0.7801, 0.8412, 0.88, 0.8994, 0.9262, 0.9365, 0.9434, 0.9558, 0.9619]",0.9537,PrivacyFree,,,,128,42
pooled,0.0,15,"[0.104, 0.1112, 0.1417, 0.1569, 0.1573, 0.1755, 0.1849, 0.2243, 0.2354, 0.2703, 0.2862, 0.2991, 0.3107, 0.3245, 0.3336]",0.3229,PrivacyFree,,,,128,42
global,0.001,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,0.001,15,"[0.2619, 0.4391, 0.628, 0.7585, 0.7627, 0.7771, 0.7904, 0.8633, 0.9047, 0.9225, 0.9508, 0.955, 0.9617, 0.9681, 0.9711]",0.967,PrivacyFree,,,,128,42
pooled,0.001,15,"[0.104, 0.1112, 0.1417, 0.1563, 0.1569, 0.1774, 0.1909, 0.2388, 0.2645, 0.3065, 0.3297, 0.3389, 0.3509, 0.3657, 0.3759]",0.3642,PrivacyFree,,,,128,42
global,0.01,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,0.01,15,"[0.2619, 0.439, 0.6204, 0.7602, 0.7644, 0.789, 0.8039, 0.9067, 0.9165, 0.9464, 0.958, 0.9636, 0.9685, 0.9722, 0.9739]",0.9715,PrivacyFree,,,,128,42
pooled,0.01,15,"[0.1039, 0.111, 0.1408, 0.1572, 0.1578, 0.1916, 0.2053, 0.2721, 0.2967, 0.3366, 0.3469, 0.3614, 0.3749, 0.3972, 0.4097]",0.3939,PrivacyFree,,,,128,42
global,0.1,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,0.1,15,"[0.2642, 0.4396, 0.6554, 0.7607, 0.8474, 0.8946, 0.9048, 0.928, 0.9331, 0.968, 0.9723, 0.9745, 0.9776, 0.9807, 0.9822]",0.9802,PrivacyFree,,,,128,42
pooled,0.1,15,"[0.1033, 0.1102, 0.1504, 0.1716, 0.1989, 0.2699, 0.2947, 0.3336, 0.364, 0.4087, 0.4205, 0.441, 0.4711, 0.4875, 0.4999]",0.4862,PrivacyFree,,,,128,42
global,1.0,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,1.0,15,"[0.2699, 0.4531, 0.6505, 0.78, 0.8731, 0.9183, 0.9251, 0.935, 0.9375, 0.9746, 0.9768, 0.979, 0.9821, 0.9842, 0.9854]",0.9839,PrivacyFree,,,,128,42
pooled,1.0,15,"[0.1026, 0.1111, 0.1482, 0.1897, 0.2546, 0.3347, 0.3823, 0.4511, 0.5158, 0.5334, 0.5723, 0.6091, 0.6434, 0.6791, 0.7007]",0.6744,PrivacyFree,,,,128,42
global,5.0,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,5.0,15,"[0.2607, 0.4384, 0.6092, 0.7574, 0.8608, 0.9044, 0.9186, 0.9293, 0.9283, 0.967, 0.9702, 0.9747, 0.978, 0.9823, 0.9829]",0.9811,PrivacyFree,,,,128,42
pooled,5.0,15,"[0.1012, 0.1084, 0.1369, 0.1917, 0.2617, 0.3463, 0.4208, 0.5489, 0.5883, 0.5978, 0.6571, 0.7015, 0.7429, 0.7981, 0.8025]",0.7812,PrivacyFree,,,,128,42
global,10.0,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,10.0,15,"[0.2607, 0.4368, 0.5641, 0.7082, 0.855, 0.8973, 0.9128, 0.9195, 0.9149, 0.9595, 0.9632, 0.9685, 0.9745, 0.9793, 0.9788]",0.9775,PrivacyFree,,,,128,42
pooled,10.0,15,"[0.1012, 0.1082, 0.119, 0.221, 0.2837, 0.3669, 0.4449, 0.5737, 0.6099, 0.6241, 0.6854, 0.7329, 0.7823, 0.8352, 0.8336]",0.817,PrivacyFree,,,,128,42
global,15.0,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
personal,15.0,15,"[0.2607, 0.4377, 0.5633, 0.6618, 0.8475, 0.8922, 0.9075, 0.9079, 0.8999, 0.9523, 0.9565, 0.9615, 0.9715, 0.977, 0.9757]",0.9747,PrivacyFree,,,,128,42
pooled,15.0,15,"[0.1012, 0.1083, 0.1282, 0.2313, 0.2944, 0.3923, 0.465, 0.5863, 0.6167, 0.6411, 0.7016, 0.7481, 0.7987, 0.8525, 0.8474]",0.8329,PrivacyFree,,,,128,42
global,20.0,15,"[0.1401, 0.1468, 0.3587, 0.4189, 0.606, 0.7374, 0.4939, 0.6766, 0.683, 0.864, 0.8765, 0.8909, 0.9106, 0.8777, 0.8733]",0.8872,PrivacyFree,,,,128,42
