type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1019, 0.1019, 0.1178, 0.102, 0.113, 0.1863, 0.1963, 0.2287, 0.2467, 0.3193, 0.296, 0.3014, 0.3076, 0.3574, 0.3635]",0.3428,ThreeLevels-0-SCF,0.001,9.74,1.0,927,42
personal,0.0,15,"[0.282, 0.4263, 0.4893, 0.6164, 0.6756, 0.7042, 0.7134, 0.7615, 0.7767, 0.7833, 0.7882, 0.8013, 0.8103, 0.8128, 0.8198]",0.8143,ThreeLevels-0-SCF,0.001,9.74,1.0,927,42
pooled,0.0,15,"[0.1284, 0.1745, 0.2287, 0.306, 0.361, 0.3915, 0.4235, 0.4667, 0.4998, 0.5111, 0.5221, 0.5384, 0.5545, 0.5602, 0.5774]",0.564,ThreeLevels-0-SCF,0.001,9.74,1.0,927,42
global,0.0,15,"[0.1609, 0.1019, 0.1019, 0.1048, 0.135, 0.1428, 0.1967, 0.1928, 0.2073, 0.2869, 0.2912, 0.3184, 0.3128, 0.3606, 0.354]",0.3425,ThreeLevels-0-SCF,0.001,9.74,1.0,927,43
personal,0.0,15,"[0.3141, 0.417, 0.5476, 0.6251, 0.6875, 0.7272, 0.7396, 0.7464, 0.7432, 0.7524, 0.7685, 0.7712, 0.7706, 0.7841, 0.7946]",0.7831,ThreeLevels-0-SCF,0.001,9.74,1.0,927,43
pooled,0.0,15,"[0.1338, 0.1595, 0.2175, 0.2869, 0.3468, 0.38, 0.4, 0.4039, 0.4075, 0.4244, 0.4436, 0.4538, 0.4547, 0.4839, 0.4924]",0.477,ThreeLevels-0-SCF,0.001,9.74,1.0,927,43
global,0.0,15,"[0.1019, 0.1634, 0.1054, 0.1511, 0.1866, 0.2117, 0.2788, 0.3415, 0.3051, 0.3007, 0.3483, 0.378, 0.3833, 0.3775, 0.3537]",0.3715,ThreeLevels-0-SCF,0.001,9.74,1.0,927,44
personal,0.0,15,"[0.3764, 0.4452, 0.5106, 0.6576, 0.6741, 0.7155, 0.7419, 0.7602, 0.7714, 0.7706, 0.7777, 0.7795, 0.8, 0.8079, 0.814]",0.8073,ThreeLevels-0-SCF,0.001,9.74,1.0,927,44
pooled,0.0,15,"[0.1824, 0.1996, 0.2535, 0.347, 0.3718, 0.3922, 0.4214, 0.4422, 0.4562, 0.4627, 0.4826, 0.4911, 0.5095, 0.51, 0.5259]",0.5151,ThreeLevels-0-SCF,0.001,9.74,1.0,927,44
global,0.0,15,"[0.0992, 0.1786, 0.1019, 0.1382, 0.1436, 0.1794, 0.2569, 0.2283, 0.2045, 0.3327, 0.3757, 0.381, 0.3814, 0.3782, 0.421]",0.3935,ThreeLevels-0-SCF,0.001,9.74,1.0,927,45
personal,0.0,15,"[0.0741, 0.1816, 0.4007, 0.434, 0.5866, 0.677, 0.6946, 0.7395, 0.7496, 0.765, 0.7783, 0.7888, 0.7968, 0.802, 0.8083]",0.8024,ThreeLevels-0-SCF,0.001,9.74,1.0,927,45
pooled,0.0,15,"[0.0481, 0.0674, 0.163, 0.208, 0.2681, 0.3451, 0.3624, 0.4227, 0.4358, 0.4651, 0.4887, 0.5016, 0.5149, 0.5294, 0.5425]",0.5289,ThreeLevels-0-SCF,0.001,9.74,1.0,927,45
global,0.0,15,"[0.0992, 0.1024, 0.1034, 0.1034, 0.1389, 0.1957, 0.2541, 0.2959, 0.3531, 0.3573, 0.4036, 0.3757, 0.3103, 0.451, 0.4168]",0.3927,ThreeLevels-0-SCF,0.001,9.74,1.0,927,46
