type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.102, 0.0992, 0.0992, 0.0992, 0.1134, 0.2411, 0.2274, 0.2551, 0.2052, 0.3419, 0.3097, 0.325, 0.3552, 0.393, 0.4168]",0.3883,0.1,0.001,45.0,1.0,128,42
personal,0.0,15,"[0.282, 0.4263, 0.4893, 0.6164, 0.6756, 0.7042, 0.7134, 0.7615, 0.7767, 0.7833, 0.7882, 0.8013, 0.8103, 0.8128, 0.8198]",0.8143,0.1,0.001,45.0,1.0,128,42
pooled,0.0,15,"[0.1284, 0.1745, 0.2287, 0.306, 0.361, 0.3915, 0.4235, 0.4667, 0.4998, 0.5111, 0.5221, 0.5384, 0.5545, 0.5602, 0.5774]",0.564,0.1,0.001,45.0,1.0,128,42
global,0.001,15,"[0.102, 0.0992, 0.0992, 0.0992, 0.1134, 0.2411, 0.2274, 0.2551, 0.2052, 0.3419, 0.3097, 0.325, 0.3552, 0.393, 0.4168]",0.3883,0.1,0.001,45.0,1.0,128,42
personal,0.001,15,"[0.2818, 0.4299, 0.4911, 0.6176, 0.6746, 0.7041, 0.7141, 0.7648, 0.7766, 0.7843, 0.7883, 0.7986, 0.8105, 0.8152, 0.8205]",0.8154,0.1,0.001,45.0,1.0,128,42
pooled,0.001,15,"[0.1283, 0.1754, 0.2282, 0.3046, 0.3599, 0.3915, 0.4235, 0.4677, 0.4992, 0.5088, 0.518, 0.5357, 0.5556, 0.5606, 0.5774]",0.5645,0.1,0.001,45.0,1.0,128,42
global,0.01,15,"[0.102, 0.0992, 0.0992, 0.0992, 0.1134, 0.2411, 0.2274, 0.2551, 0.2052, 0.3419, 0.3097, 0.325, 0.3552, 0.393, 0.4168]",0.3883,0.1,0.001,45.0,1.0,128,42
personal,0.01,15,"[0.2852, 0.4294, 0.4909, 0.6209, 0.6815, 0.7105, 0.7203, 0.7657, 0.7775, 0.788, 0.7918, 0.804, 0.8113, 0.8166, 0.8202]",0.816,0.1,0.001,45.0,1.0,128,42
pooled,0.01,15,"[0.1296, 0.1767, 0.2292, 0.3106, 0.3686, 0.399, 0.4274, 0.4668, 0.5002, 0.5183, 0.5267, 0.5442, 0.5584, 0.564, 0.5783]",0.5669,0.1,0.001,45.0,1.0,128,42
global,0.1,15,"[0.102, 0.0992, 0.0992, 0.0992, 0.1134, 0.2411, 0.2274, 0.2551, 0.2052, 0.3419, 0.3097, 0.325, 0.3552, 0.393, 0.4168]",0.3883,0.1,0.001,45.0,1.0,128,42
personal,0.1,15,"[0.2779, 0.4339, 0.5013, 0.6336, 0.6978, 0.7254, 0.7346, 0.7631, 0.7703, 0.7799, 0.782, 0.791, 0.8009, 0.8059, 0.811]",0.8059,0.1,0.001,45.0,1.0,128,42
pooled,0.1,15,"[0.1267, 0.1802, 0.2444, 0.3227, 0.3785, 0.4048, 0.4383, 0.4616, 0.481, 0.4966, 0.4973, 0.5139, 0.5381, 0.5388, 0.5605]",0.5458,0.1,0.001,45.0,1.0,128,42
global,1.0,15,"[0.102, 0.0992, 0.0992, 0.0992, 0.1134, 0.2411, 0.2274, 0.2551, 0.2052, 0.3419, 0.3097, 0.325, 0.3552, 0.393, 0.4168]",0.3883,0.1,0.001,45.0,1.0,128,42
personal,1.0,15,"[0.2651, 0.3938, 0.4367, 0.5545, 0.6238, 0.6371, 0.6554, 0.6593, 0.6823, 0.6947, 0.6958, 0.6984, 0.7081, 0.7228, 0.739]",0.7233,0.1,0.001,45.0,1.0,128,42
pooled,1.0,15,"[0.1193, 0.1571, 0.1921, 0.2366, 0.2806, 0.2898, 0.3251, 0.324, 0.3493, 0.3686, 0.3732, 0.3873, 0.3892, 0.41, 0.4283]",0.4092,0.1,0.001,45.0,1.0,128,42
global,10.0,15,"[0.102, 0.0992, 0.0992, 0.0992, 0.1134, 0.2411, 0.2274, 0.2551, 0.2052, 0.3419, 0.3097, 0.325, 0.3552, 0.393, 0.4168]",0.3883,0.1,0.001,45.0,1.0,128,42
personal,10.0,15,"[0.1864, 0.2195, 0.2394, 0.2894, 0.2882, 0.3747, 0.3828, 0.4305, 0.4593, 0.4991, 0.512, 0.5348, 0.5723, 0.5993, 0.6168]",0.5961,0.1,0.001,45.0,1.0,128,42
pooled,10.0,15,"[0.108, 0.1188, 0.1155, 0.1209, 0.1229, 0.1501, 0.1522, 0.1629, 0.1758, 0.1919, 0.1996, 0.2149, 0.2399, 0.2626, 0.288]",0.2635,0.1,0.001,45.0,1.0,128,42
global,0.0,15,"[0.1342, 0.2814, 0.1648, 0.2763, 0.3303, 0.4262, 0.3584, 0.5317, 0.5401, 0.5324, 0.456, 0.51, 0.6084, 0.5601, 0.5271]",0.5652,0.5,0.001,11.72,1.0,128,42
personal,0.0,15,"[0.282, 0.4263, 0.4893, 0.6164, 0.6756, 0.7042, 0.7134, 0.7615, 0.7767, 0.7833, 0.7882, 0.8013, 0.8103, 0.8128, 0.8198]",0.8143,0.5,0.001,11.72,1.0,128,42
pooled,0.0,15,"[0.1284, 0.1745, 0.2287, 0.306, 0.361, 0.3915, 0.4235, 0.4667, 0.4998, 0.5111, 0.5221, 0.5384, 0.5545, 0.5602, 0.5774]",0.564,0.5,0.001,11.72,1.0,128,42
global,0.001,15,"[0.1342, 0.2814, 0.1648, 0.2763, 0.3303, 0.4262, 0.3584, 0.5317, 0.5401, 0.5324, 0.456, 0.51, 0.6084, 0.5601, 0.5271]",0.5652,0.5,0.001,11.72,1.0,128,42
personal,0.001,15,"[0.2818, 0.4298, 0.4911, 0.6177, 0.6739, 0.7037, 0.7143, 0.7635, 0.7762, 0.7862, 0.7901, 0.8038, 0.8143, 0.8153, 0.8199]",0.8165,0.5,0.001,11.72,1.0,128,42
pooled,0.001,15,"[0.1283, 0.1753, 0.2287, 0.3069, 0.3615, 0.3925, 0.4252, 0.4672, 0.4977, 0.5137, 0.521, 0.5396, 0.5584, 0.5617, 0.5803]",0.5668,0.5,0.001,11.72,1.0,128,42
global,0.01,15,"[0.1342, 0.2814, 0.1648, 0.2763, 0.3303, 0.4262, 0.3584, 0.5317, 0.5401, 0.5324, 0.456, 0.51, 0.6084, 0.5601, 0.5271]",0.5652,0.5,0.001,11.72,1.0,128,42
personal,0.01,15,"[0.2852, 0.4305, 0.4934, 0.6248, 0.6833, 0.7128, 0.7207, 0.7648, 0.7745, 0.7889, 0.793, 0.8029, 0.8138, 0.8158, 0.8181]",0.8159,0.5,0.001,11.72,1.0,128,42
pooled,0.01,15,"[0.1296, 0.1771, 0.2308, 0.3153, 0.3727, 0.4018, 0.4302, 0.4705, 0.5027, 0.5194, 0.5246, 0.5406, 0.5565, 0.561, 0.579]",0.5655,0.5,0.001,11.72,1.0,128,42
global,0.1,15,"[0.1342, 0.2814, 0.1648, 0.2763, 0.3303, 0.4262, 0.3584, 0.5317, 0.5401, 0.5324, 0.456, 0.51, 0.6084, 0.5601, 0.5271]",0.5652,0.5,0.001,11.72,1.0,128,42
personal,0.1,15,"[0.2779, 0.435, 0.5045, 0.6383, 0.7078, 0.7408, 0.7462, 0.768, 0.7721, 0.7838, 0.7858, 0.7963, 0.8071, 0.8103, 0.8108]",0.8094,0.5,0.001,11.72,1.0,128,42
pooled,0.1,15,"[0.1267, 0.1811, 0.2475, 0.3249, 0.3951, 0.4271, 0.454, 0.4722, 0.4886, 0.5078, 0.5138, 0.5356, 0.5557, 0.5522, 0.5669]",0.5583,0.5,0.001,11.72,1.0,128,42
global,1.0,15,"[0.1342, 0.2814, 0.1648, 0.2763, 0.3303, 0.4262, 0.3584, 0.5317, 0.5401, 0.5324, 0.456, 0.51, 0.6084, 0.5601, 0.5271]",0.5652,0.5,0.001,11.72,1.0,128,42
personal,1.0,15,"[0.2651, 0.412, 0.4605, 0.5995, 0.6766, 0.6852, 0.6892, 0.7221, 0.7281, 0.7277, 0.7338, 0.7444, 0.7439, 0.7538, 0.7689]",0.7555,0.5,0.001,11.72,1.0,128,42
pooled,1.0,15,"[0.1193, 0.1739, 0.2174, 0.2855, 0.34, 0.3685, 0.3843, 0.4115, 0.4323, 0.4527, 0.464, 0.4865, 0.4888, 0.4985, 0.5251]",0.5041,0.5,0.001,11.72,1.0,128,42
global,10.0,15,"[0.1342, 0.2814, 0.1648, 0.2763, 0.3303, 0.4262, 0.3584, 0.5317, 0.5401, 0.5324, 0.456, 0.51, 0.6084, 0.5601, 0.5271]",0.5652,0.5,0.001,11.72,1.0,128,42
personal,10.0,15,"[0.1864, 0.2567, 0.3262, 0.434, 0.5474, 0.598, 0.6175, 0.6746, 0.6845, 0.7028, 0.7051, 0.7107, 0.7202, 0.7299, 0.7365]",0.7289,0.5,0.001,11.72,1.0,128,42
pooled,10.0,15,"[0.108, 0.1238, 0.1433, 0.1884, 0.2351, 0.2971, 0.3415, 0.4084, 0.4269, 0.4386, 0.4516, 0.471, 0.4887, 0.499, 0.5186]",0.5021,0.5,0.001,11.72,1.0,128,42
global,0.0,15,"[0.1662, 0.2871, 0.1917, 0.4519, 0.4182, 0.4409, 0.4327, 0.5892, 0.604, 0.5934, 0.5714, 0.5393, 0.6294, 0.6327, 0.5737]",0.6119,1.0,0.001,6.52,1.0,128,42
personal,0.0,15,"[0.282, 0.4263, 0.4893, 0.6164, 0.6756, 0.7042, 0.7134, 0.7615, 0.7767, 0.7833, 0.7882, 0.8013, 0.8103, 0.8128, 0.8198]",0.8143,1.0,0.001,6.52,1.0,128,42
pooled,0.0,15,"[0.1284, 0.1745, 0.2287, 0.306, 0.361, 0.3915, 0.4235, 0.4667, 0.4998, 0.5111, 0.5221, 0.5384, 0.5545, 0.5602, 0.5774]",0.564,1.0,0.001,6.52,1.0,128,42
global,0.001,15,"[0.1662, 0.2871, 0.1917, 0.4519, 0.4182, 0.4409, 0.4327, 0.5892, 0.604, 0.5934, 0.5714, 0.5393, 0.6294, 0.6327, 0.5737]",0.6119,1.0,0.001,6.52,1.0,128,42
personal,0.001,15,"[0.2818, 0.43, 0.4915, 0.617, 0.6748, 0.7034, 0.7141, 0.7669, 0.7772, 0.7874, 0.7912, 0.8012, 0.8102, 0.815, 0.8187]",0.8146,1.0,0.001,6.52,1.0,128,42
pooled,0.001,15,"[0.1283, 0.1757, 0.2296, 0.3053, 0.3613, 0.3911, 0.423, 0.4675, 0.4992, 0.5187, 0.5267, 0.5413, 0.56, 0.5634, 0.5796]",0.5677,1.0,0.001,6.52,1.0,128,42
global,0.01,15,"[0.1662, 0.2871, 0.1917, 0.4519, 0.4182, 0.4409, 0.4327, 0.5892, 0.604, 0.5934, 0.5714, 0.5393, 0.6294, 0.6327, 0.5737]",0.6119,1.0,0.001,6.52,1.0,128,42
personal,0.01,15,"[0.2852, 0.4306, 0.4948, 0.6223, 0.6847, 0.7105, 0.7196, 0.7654, 0.7765, 0.787, 0.79, 0.8042, 0.8161, 0.8156, 0.8215]",0.8177,1.0,0.001,6.52,1.0,128,42
pooled,0.01,15,"[0.1296, 0.1777, 0.2358, 0.3139, 0.3784, 0.4056, 0.4333, 0.4725, 0.5021, 0.5265, 0.525, 0.5488, 0.5684, 0.5727, 0.5868]",0.576,1.0,0.001,6.52,1.0,128,42
global,0.1,15,"[0.1662, 0.2871, 0.1917, 0.4519, 0.4182, 0.4409, 0.4327, 0.5892, 0.604, 0.5934, 0.5714, 0.5393, 0.6294, 0.6327, 0.5737]",0.6119,1.0,0.001,6.52,1.0,128,42
personal,0.1,15,"[0.2779, 0.4375, 0.5071, 0.648, 0.714, 0.7483, 0.7546, 0.7671, 0.7706, 0.7829, 0.7856, 0.7974, 0.8072, 0.8073, 0.8128]",0.8091,1.0,0.001,6.52,1.0,128,42
pooled,0.1,15,"[0.1267, 0.1821, 0.2492, 0.336, 0.4007, 0.4382, 0.4639, 0.4773, 0.4937, 0.5164, 0.5206, 0.5399, 0.5586, 0.5517, 0.5718]",0.5607,1.0,0.001,6.52,1.0,128,42
global,1.0,15,"[0.1662, 0.2871, 0.1917, 0.4519, 0.4182, 0.4409, 0.4327, 0.5892, 0.604, 0.5934, 0.5714, 0.5393, 0.6294, 0.6327, 0.5737]",0.6119,1.0,0.001,6.52,1.0,128,42
personal,1.0,15,"[0.2651, 0.4272, 0.4785, 0.6184, 0.6865, 0.698, 0.7004, 0.733, 0.7392, 0.7502, 0.7522, 0.7611, 0.7649, 0.7609, 0.7784]",0.7681,1.0,0.001,6.52,1.0,128,42
pooled,1.0,15,"[0.1193, 0.1831, 0.23, 0.3081, 0.3618, 0.4028, 0.4267, 0.4552, 0.4745, 0.4934, 0.4999, 0.526, 0.5236, 0.5238, 0.5544]",0.5339,1.0,0.001,6.52,1.0,128,42
global,10.0,15,"[0.1662, 0.2871, 0.1917, 0.4519, 0.4182, 0.4409, 0.4327, 0.5892, 0.604, 0.5934, 0.5714, 0.5393, 0.6294, 0.6327, 0.5737]",0.6119,1.0,0.001,6.52,1.0,128,42
personal,10.0,15,"[0.1864, 0.2731, 0.3547, 0.4853, 0.6078, 0.6537, 0.6552, 0.6923, 0.7103, 0.7265, 0.7301, 0.734, 0.7388, 0.7463, 0.7537]",0.7463,1.0,0.001,6.52,1.0,128,42
pooled,10.0,15,"[0.108, 0.1329, 0.1728, 0.2408, 0.3053, 0.3866, 0.4008, 0.4496, 0.4758, 0.4937, 0.5035, 0.5169, 0.5297, 0.5464, 0.5586]",0.5449,1.0,0.001,6.52,1.0,128,42
