type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1613, 0.1021, 0.2958, 0.1774, 0.3101, 0.1927, 0.213, 0.421, 0.4088, 0.3718, 0.294, 0.4141, 0.4159, 0.4274, 0.4554]",0.4329,ThreeLevels-0-SCF,0.001,9.74,1.0,475,42
personal,0.0,15,"[0.437, 0.6333, 0.7615, 0.8556, 0.8756, 0.8925, 0.8921, 0.9063, 0.9082, 0.9068, 0.9081, 0.9116, 0.9137, 0.9159, 0.9178]",0.9158,ThreeLevels-0-SCF,0.001,9.74,1.0,475,42
pooled,0.0,15,"[0.1182, 0.128, 0.186, 0.1983, 0.2277, 0.2388, 0.239, 0.2624, 0.2745, 0.2719, 0.2724, 0.2756, 0.2856, 0.2877, 0.2916]",0.2883,ThreeLevels-0-SCF,0.001,9.74,1.0,475,42
global,0.0,15,"[0.1914, 0.1011, 0.2557, 0.18, 0.3079, 0.187, 0.2054, 0.3636, 0.4065, 0.3477, 0.2821, 0.3626, 0.3837, 0.3854, 0.4577]",0.4089,BoundedPareto-0-SCF,0.001,9.74,1.0,318,42
personal,0.0,15,"[0.4897, 0.6877, 0.7719, 0.8625, 0.8815, 0.89, 0.8944, 0.904, 0.9063, 0.9085, 0.9096, 0.9133, 0.9131, 0.9136, 0.9186]",0.9151,BoundedPareto-0-SCF,0.001,9.74,1.0,318,42
pooled,0.0,15,"[0.126, 0.1369, 0.1825, 0.1974, 0.2289, 0.235, 0.2398, 0.2567, 0.2689, 0.2707, 0.2725, 0.2769, 0.2809, 0.2859, 0.2969]",0.2879,BoundedPareto-0-SCF,0.001,9.74,1.0,318,42
global,0.0,15,"[0.18, 0.101, 0.2838, 0.1767, 0.3098, 0.1931, 0.2531, 0.4227, 0.4078, 0.3754, 0.297, 0.4305, 0.4211, 0.4519, 0.4649]",0.446,BoundedMixGauss-0-SCF,0.001,9.74,1.0,450,42
personal,0.0,15,"[0.489, 0.6901, 0.7677, 0.8582, 0.8788, 0.8902, 0.8925, 0.9046, 0.9059, 0.9083, 0.9078, 0.9095, 0.9112, 0.9144, 0.9198]",0.9151,BoundedMixGauss-0-SCF,0.001,9.74,1.0,450,42
pooled,0.0,15,"[0.1259, 0.1387, 0.1796, 0.2015, 0.2303, 0.236, 0.2381, 0.2585, 0.2692, 0.2751, 0.2748, 0.2775, 0.2787, 0.2822, 0.2924]",0.2844,BoundedMixGauss-0-SCF,0.001,9.74,1.0,450,42
global,0.0,30,"[0.1613, 0.1021, 0.2955, 0.1775, 0.31, 0.1927, 0.2123, 0.4211, 0.4089, 0.3719, 0.2943, 0.4148, 0.4159, 0.4263, 0.4553]",0.4325,ThreeLevels-0-SCF,0.001,9.74,1.0,475,42
personal,0.0,30,"[0.5084, 0.7562, 0.8068, 0.8914, 0.9016, 0.9098, 0.9118, 0.9195, 0.9229, 0.9265, 0.9288, 0.9316, 0.9348, 0.9383, 0.9387]",0.9373,ThreeLevels-0-SCF,0.001,9.74,1.0,475,42
pooled,0.0,30,"[0.1301, 0.1863, 0.2165, 0.2399, 0.2631, 0.2725, 0.2817, 0.2917, 0.3048, 0.3136, 0.3151, 0.3201, 0.33, 0.339, 0.3367]",0.3352,ThreeLevels-0-SCF,0.001,9.74,1.0,475,42
global,0.0,30,"[0.1974, 0.1011, 0.2555, 0.1801, 0.3078, 0.1873, 0.2055, 0.3644, 0.4066, 0.3482, 0.2819, 0.3609, 0.3843, 0.3856, 0.4588]",0.4096,BoundedPareto-0-SCF,0.001,9.74,1.0,318,42
personal,0.0,30,"[0.5122, 0.7545, 0.807, 0.8927, 0.9029, 0.9111, 0.9133, 0.9189, 0.9238, 0.9251, 0.928, 0.9305, 0.9336, 0.9318, 0.9388]",0.9347,BoundedPareto-0-SCF,0.001,9.74,1.0,318,42
pooled,0.0,30,"[0.132, 0.1731, 0.2132, 0.2376, 0.2589, 0.2723, 0.2776, 0.2872, 0.303, 0.3028, 0.3176, 0.3179, 0.3201, 0.3224, 0.3362]",0.3262,BoundedPareto-0-SCF,0.001,9.74,1.0,318,42
global,0.0,30,"[0.1799, 0.101, 0.2823, 0.1767, 0.3102, 0.1931, 0.2525, 0.4231, 0.4078, 0.3755, 0.296, 0.4301, 0.4211, 0.4524, 0.4646]",0.446,BoundedMixGauss-0-SCF,0.001,9.74,1.0,450,42
