type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1434, 0.2708, 0.3415, 0.3856, 0.4597, 0.5086, 0.439, 0.477, 0.6148, 0.4904, 0.5165, 0.4963, 0.6093, 0.642, 0.6637]",0.6383,PrivacyFree,,,,128,42
personal,0.0,15,"[0.4382, 0.636, 0.7662, 0.8604, 0.8815, 0.891, 0.8949, 0.8997, 0.9053, 0.9061, 0.9074, 0.9131, 0.9158, 0.9155, 0.9169]",0.9161,PrivacyFree,,,,128,42
pooled,0.0,15,"[0.1185, 0.1297, 0.1796, 0.2021, 0.2378, 0.2345, 0.24, 0.256, 0.2729, 0.2751, 0.2757, 0.2777, 0.2875, 0.2879, 0.2895]",0.2883,PrivacyFree,,,,128,42
global,0.0,15,"[0.1532, 0.2751, 0.352, 0.3114, 0.4932, 0.4976, 0.3802, 0.4402, 0.3907, 0.5325, 0.5326, 0.4768, 0.5562, 0.6012, 0.6139]",0.5904,PrivacyFree,,,,128,43
personal,0.0,15,"[0.5105, 0.5873, 0.6905, 0.704, 0.8352, 0.8655, 0.8807, 0.8823, 0.8851, 0.8939, 0.8996, 0.8996, 0.9016, 0.9052, 0.9127]",0.9065,PrivacyFree,,,,128,43
pooled,0.0,15,"[0.0986, 0.1235, 0.1539, 0.1727, 0.1987, 0.218, 0.2257, 0.225, 0.2275, 0.2403, 0.2526, 0.2553, 0.2552, 0.2648, 0.2832]",0.2677,PrivacyFree,,,,128,43
global,0.0,15,"[0.3793, 0.3535, 0.2792, 0.342, 0.5065, 0.4885, 0.4323, 0.4864, 0.5891, 0.4351, 0.4793, 0.557, 0.5067, 0.5757, 0.4999]",0.5274,PrivacyFree,,,,128,44
personal,0.0,15,"[0.5923, 0.6782, 0.738, 0.7805, 0.786, 0.8841, 0.8883, 0.8987, 0.9014, 0.9053, 0.9098, 0.9123, 0.9173, 0.9196, 0.9208]",0.9192,PrivacyFree,,,,128,44
pooled,0.0,15,"[0.1617, 0.1625, 0.1961, 0.2113, 0.219, 0.221, 0.2289, 0.2411, 0.2462, 0.2531, 0.2589, 0.2622, 0.2742, 0.2809, 0.283]",0.2794,PrivacyFree,,,,128,44
global,0.0,15,"[0.0998, 0.1009, 0.1692, 0.3267, 0.1927, 0.387, 0.309, 0.3803, 0.3514, 0.4775, 0.5383, 0.3654, 0.513, 0.5216, 0.5563]",0.5303,PrivacyFree,,,,128,45
personal,0.0,15,"[0.1371, 0.2984, 0.5862, 0.6628, 0.8272, 0.8572, 0.8638, 0.8768, 0.8788, 0.8909, 0.9019, 0.9045, 0.9058, 0.9093, 0.9148]",0.91,PrivacyFree,,,,128,45
pooled,0.0,15,"[0.0465, 0.0584, 0.134, 0.1575, 0.1822, 0.2005, 0.204, 0.223, 0.2302, 0.2387, 0.2504, 0.2572, 0.2587, 0.2641, 0.2722]",0.265,PrivacyFree,,,,128,45
global,0.0,15,"[0.1991, 0.3696, 0.2846, 0.391, 0.4644, 0.5327, 0.4493, 0.5182, 0.4235, 0.6049, 0.5659, 0.5052, 0.6483, 0.4622, 0.5357]",0.5487,PrivacyFree,,,,128,46
personal,0.0,15,"[0.4479, 0.6259, 0.7238, 0.8393, 0.8614, 0.8766, 0.8833, 0.8934, 0.9013, 0.9054, 0.9085, 0.9114, 0.9144, 0.9188, 0.92]",0.9177,PrivacyFree,,,,128,46
pooled,0.0,15,"[0.1277, 0.1508, 0.1734, 0.2039, 0.2234, 0.2442, 0.2507, 0.2602, 0.2754, 0.276, 0.2825, 0.2854, 0.2925, 0.2967, 0.3018]",0.297,PrivacyFree,,,,128,46
global,0.0,30,"[0.1434, 0.2708, 0.3435, 0.3841, 0.4646, 0.4989, 0.4356, 0.4712, 0.6104, 0.4856, 0.5319, 0.4884, 0.5959, 0.644, 0.6618]",0.6339,PrivacyFree,,,,128,42
personal,0.0,30,"[0.5064, 0.7561, 0.812, 0.8961, 0.9045, 0.9101, 0.9144, 0.9162, 0.9222, 0.9265, 0.9291, 0.9326, 0.9345, 0.9352, 0.9354]",0.935,PrivacyFree,,,,128,42
pooled,0.0,30,"[0.1302, 0.1793, 0.2183, 0.2434, 0.2688, 0.2727, 0.287, 0.289, 0.301, 0.3047, 0.3138, 0.3202, 0.322, 0.3261, 0.3342]",0.3274,PrivacyFree,,,,128,42
global,0.0,30,"[0.1532, 0.2718, 0.3481, 0.3112, 0.4843, 0.4991, 0.3828, 0.4469, 0.3927, 0.5273, 0.4904, 0.474, 0.5654, 0.604, 0.6136]",0.5943,PrivacyFree,,,,128,43
personal,0.0,30,"[0.6547, 0.7502, 0.8311, 0.8516, 0.8833, 0.9056, 0.9116, 0.9137, 0.9155, 0.9244, 0.9275, 0.9283, 0.9307, 0.9294, 0.9306]",0.9302,PrivacyFree,,,,128,43
pooled,0.0,30,"[0.1292, 0.1733, 0.1907, 0.2245, 0.2384, 0.2594, 0.2722, 0.2755, 0.2767, 0.2951, 0.2998, 0.3095, 0.3122, 0.3115, 0.3128]",0.3122,PrivacyFree,,,,128,43
global,0.0,30,"[0.3793, 0.3535, 0.2784, 0.3564, 0.5023, 0.4747, 0.4412, 0.4741, 0.5977, 0.4325, 0.4645, 0.5532, 0.4988, 0.5706, 0.4994]",0.5229,PrivacyFree,,,,128,44
personal,0.0,30,"[0.6291, 0.7504, 0.7778, 0.8064, 0.8098, 0.91, 0.9145, 0.9199, 0.9227, 0.9255, 0.9299, 0.9276, 0.9345, 0.9327, 0.9357]",0.9343,PrivacyFree,,,,128,44
pooled,0.0,30,"[0.1843, 0.2028, 0.2208, 0.246, 0.2546, 0.2588, 0.2685, 0.2785, 0.2818, 0.2854, 0.2981, 0.3004, 0.3203, 0.3184, 0.3217]",0.3201,PrivacyFree,,,,128,44
