type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1006, 0.1653, 0.1875, 0.1814, 0.1742, 0.3028, 0.3421, 0.203, 0.3489, 0.3401, 0.3015, 0.3726, 0.3798, 0.2597, 0.291]",0.3102,PrivacyFree,,,,128,42
personal,0.0,15,"[0.3915, 0.656, 0.7546, 0.9102, 0.9263, 0.9424, 0.9419, 0.9475, 0.9473, 0.9499, 0.9492, 0.9495, 0.9506, 0.9541, 0.9549]",0.9532,PrivacyFree,,,,128,42
pooled,0.0,15,"[0.1288, 0.1525, 0.1617, 0.1819, 0.1851, 0.1881, 0.1884, 0.1895, 0.1895, 0.19, 0.1898, 0.1899, 0.1901, 0.1909, 0.1908]",0.1906,PrivacyFree,,,,128,42
global,0.0,15,"[0.11, 0.1036, 0.106, 0.229, 0.1952, 0.176, 0.2071, 0.1051, 0.3222, 0.2082, 0.3054, 0.2858, 0.1989, 0.321, 0.4122]",0.3107,PrivacyFree,,,,128,43
personal,0.0,15,"[0.485, 0.7933, 0.8578, 0.9073, 0.9228, 0.9267, 0.9353, 0.9383, 0.9417, 0.9451, 0.9454, 0.9458, 0.9459, 0.9465, 0.9563]",0.9496,PrivacyFree,,,,128,43
pooled,0.0,15,"[0.1377, 0.1686, 0.1715, 0.1817, 0.1847, 0.1855, 0.1872, 0.1877, 0.1884, 0.1891, 0.1895, 0.1896, 0.1896, 0.1897, 0.1914]",0.1902,PrivacyFree,,,,128,43
global,0.0,15,"[0.1678, 0.1919, 0.2091, 0.2302, 0.1995, 0.3455, 0.2702, 0.3161, 0.381, 0.2086, 0.341, 0.3523, 0.3349, 0.4292, 0.2504]",0.3382,PrivacyFree,,,,128,44
personal,0.0,15,"[0.5438, 0.6283, 0.6991, 0.8257, 0.8238, 0.9306, 0.9347, 0.942, 0.9462, 0.9467, 0.952, 0.9519, 0.9543, 0.957, 0.9561]",0.9558,PrivacyFree,,,,128,44
pooled,0.0,15,"[0.1384, 0.1456, 0.1598, 0.1746, 0.1745, 0.186, 0.187, 0.1883, 0.1893, 0.1894, 0.1902, 0.1902, 0.1906, 0.1913, 0.1915]",0.1911,PrivacyFree,,,,128,44
global,0.0,15,"[0.2007, 0.1008, 0.1098, 0.2163, 0.1362, 0.2647, 0.2704, 0.2562, 0.3154, 0.4195, 0.2535, 0.3476, 0.3372, 0.2671, 0.3377]",0.314,PrivacyFree,,,,128,45
personal,0.0,15,"[0.0939, 0.2142, 0.6783, 0.71, 0.9074, 0.9251, 0.9303, 0.9397, 0.9448, 0.9492, 0.9516, 0.9542, 0.9529, 0.9535, 0.9586]",0.955,PrivacyFree,,,,128,45
pooled,0.0,15,"[0.0484, 0.0685, 0.1441, 0.1498, 0.1814, 0.1851, 0.1858, 0.188, 0.1889, 0.1897, 0.1901, 0.1907, 0.1906, 0.1907, 0.1917]",0.191,PrivacyFree,,,,128,45
global,0.0,15,"[0.098, 0.2093, 0.1792, 0.3565, 0.288, 0.2673, 0.2386, 0.314, 0.3113, 0.1902, 0.2022, 0.2416, 0.279, 0.3006, 0.299]",0.2929,PrivacyFree,,,,128,46
personal,0.0,15,"[0.3807, 0.7569, 0.8254, 0.8752, 0.9219, 0.9403, 0.9451, 0.9487, 0.9479, 0.9469, 0.9531, 0.9519, 0.9567, 0.9569, 0.9555]",0.9564,PrivacyFree,,,,128,46
pooled,0.0,15,"[0.1331, 0.1634, 0.1659, 0.1748, 0.1845, 0.1878, 0.1887, 0.1895, 0.1893, 0.1893, 0.1905, 0.1901, 0.1911, 0.1911, 0.1913]",0.1912,PrivacyFree,,,,128,46
global,0.0,30,"[0.1006, 0.1653, 0.1875, 0.1814, 0.1742, 0.3028, 0.3421, 0.203, 0.3489, 0.3401, 0.3015, 0.3726, 0.3798, 0.2597, 0.291]",0.3102,PrivacyFree,,,,128,42
personal,0.0,30,"[0.4061, 0.6894, 0.7832, 0.933, 0.9514, 0.9501, 0.9554, 0.9565, 0.9567, 0.9588, 0.9577, 0.9576, 0.9592, 0.9628, 0.965]",0.9623,PrivacyFree,,,,128,42
pooled,0.0,30,"[0.132, 0.1591, 0.1676, 0.1868, 0.1901, 0.1902, 0.1913, 0.1915, 0.1916, 0.1919, 0.1917, 0.1917, 0.1921, 0.1927, 0.1931]",0.1926,PrivacyFree,,,,128,42
global,0.0,30,"[0.11, 0.1036, 0.106, 0.229, 0.1952, 0.176, 0.2071, 0.1051, 0.3222, 0.2082, 0.3054, 0.2858, 0.1989, 0.321, 0.4122]",0.3107,PrivacyFree,,,,128,43
personal,0.0,30,"[0.5393, 0.8254, 0.9178, 0.9331, 0.9401, 0.9472, 0.9495, 0.9526, 0.954, 0.9614, 0.9636, 0.9654, 0.9657, 0.9675, 0.9706]",0.9679,PrivacyFree,,,,128,43
pooled,0.0,30,"[0.1486, 0.1753, 0.1835, 0.1869, 0.1883, 0.1897, 0.1902, 0.1907, 0.191, 0.1924, 0.193, 0.1935, 0.1935, 0.1937, 0.1943]",0.1938,PrivacyFree,,,,128,43
global,0.0,30,"[0.1678, 0.1919, 0.2091, 0.2302, 0.1995, 0.3455, 0.2702, 0.3161, 0.381, 0.2086, 0.341, 0.3523, 0.3349, 0.4292, 0.2504]",0.3382,PrivacyFree,,,,128,44
personal,0.0,30,"[0.6224, 0.7265, 0.742, 0.8445, 0.8492, 0.9547, 0.9558, 0.9595, 0.9622, 0.9627, 0.9653, 0.9643, 0.9655, 0.9675, 0.9693]",0.9674,PrivacyFree,,,,128,44
pooled,0.0,30,"[0.154, 0.1648, 0.168, 0.1789, 0.1799, 0.1912, 0.1913, 0.192, 0.1927, 0.1928, 0.1934, 0.1931, 0.1934, 0.1936, 0.194]",0.1937,PrivacyFree,,,,128,44
