type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1429, 0.1022, 0.284, 0.2975, 0.1799, 0.2181, 0.302, 0.3055, 0.4185, 0.3737, 0.4239, 0.3409, 0.4736, 0.2751, 0.4284]",0.3924,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.0,15,"[0.4003, 0.6695, 0.7685, 0.919, 0.9323, 0.9365, 0.9432, 0.9432, 0.9432, 0.9521, 0.9536, 0.9535, 0.9539, 0.9535, 0.9574]",0.9549,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.0,15,"[0.1306, 0.1552, 0.1646, 0.1837, 0.1862, 0.1872, 0.1885, 0.1885, 0.1885, 0.1903, 0.1907, 0.1907, 0.1908, 0.1908, 0.1913]",0.191,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.0,15,"[0.1, 0.1001, 0.1928, 0.2653, 0.1482, 0.1952, 0.228, 0.3489, 0.396, 0.4226, 0.4127, 0.3403, 0.4773, 0.2505, 0.4297]",0.3858,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.0,15,"[0.405, 0.6619, 0.7675, 0.9209, 0.9379, 0.9409, 0.9452, 0.9472, 0.9475, 0.948, 0.9517, 0.9517, 0.9526, 0.953, 0.9535]",0.953,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.0,15,"[0.1313, 0.1535, 0.164, 0.1841, 0.1872, 0.1883, 0.189, 0.1894, 0.1894, 0.1896, 0.1902, 0.1903, 0.1905, 0.1907, 0.1909]",0.1907,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.0,15,"[0.1337, 0.1026, 0.2826, 0.2817, 0.2171, 0.2565, 0.3155, 0.3209, 0.4205, 0.381, 0.4247, 0.3417, 0.4779, 0.277, 0.4268]",0.3939,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.0,15,"[0.3926, 0.651, 0.7522, 0.9095, 0.9413, 0.9457, 0.9478, 0.9485, 0.9461, 0.9477, 0.9509, 0.9507, 0.9537, 0.9487, 0.9561]",0.9528,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.0,15,"[0.1293, 0.1517, 0.1615, 0.1822, 0.1878, 0.1889, 0.1894, 0.1897, 0.1892, 0.1895, 0.1901, 0.19, 0.1907, 0.1899, 0.1912]",0.1906,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.0,30,"[0.1429, 0.1022, 0.284, 0.2975, 0.1799, 0.2181, 0.302, 0.3055, 0.4185, 0.3737, 0.4239, 0.3409, 0.4736, 0.2751, 0.4284]",0.3924,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.0,30,"[0.4181, 0.6969, 0.793, 0.9425, 0.9449, 0.9564, 0.9591, 0.9584, 0.9584, 0.9602, 0.9583, 0.959, 0.9601, 0.9599, 0.9654]",0.9618,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.0,30,"[0.1339, 0.1601, 0.169, 0.1881, 0.1892, 0.1913, 0.1918, 0.1917, 0.1917, 0.1921, 0.1918, 0.1919, 0.1922, 0.1922, 0.1933]",0.1926,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.0,30,"[0.1, 0.1001, 0.1928, 0.2653, 0.1482, 0.1952, 0.228, 0.3489, 0.396, 0.4226, 0.4127, 0.3403, 0.4773, 0.2505, 0.4297]",0.3858,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.0,30,"[0.4141, 0.6991, 0.7926, 0.9438, 0.9491, 0.955, 0.9535, 0.9541, 0.9544, 0.9539, 0.9564, 0.9564, 0.9559, 0.9629, 0.9644]",0.9611,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.0,30,"[0.1331, 0.1605, 0.169, 0.1884, 0.1899, 0.1911, 0.191, 0.1912, 0.1912, 0.191, 0.1915, 0.1915, 0.1915, 0.1926, 0.1931]",0.1924,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.0,30,"[0.1337, 0.1026, 0.2826, 0.2817, 0.2171, 0.2565, 0.3155, 0.3209, 0.4205, 0.381, 0.4247, 0.3417, 0.4779, 0.277, 0.4268]",0.3939,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.0,30,"[0.4117, 0.6957, 0.7911, 0.9405, 0.95, 0.9563, 0.9572, 0.9567, 0.9566, 0.9584, 0.959, 0.9596, 0.9596, 0.9618, 0.9631]",0.9615,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,0.0,30,"[0.1328, 0.16, 0.1688, 0.1878, 0.19, 0.1911, 0.1915, 0.1915, 0.1915, 0.1918, 0.192, 0.192, 0.192, 0.1926, 0.1928]",0.1925,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,0.001,15,"[0.1429, 0.1022, 0.284, 0.2975, 0.1799, 0.2181, 0.302, 0.3055, 0.4185, 0.3737, 0.4239, 0.3409, 0.4736, 0.2751, 0.4284]",0.3924,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,0.001,15,"[0.4002, 0.6657, 0.7651, 0.9184, 0.9323, 0.9361, 0.9429, 0.9446, 0.9444, 0.9518, 0.9536, 0.9536, 0.9541, 0.9539, 0.9574]",0.9551,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,0.001,15,"[0.1306, 0.1545, 0.1638, 0.1836, 0.1862, 0.1872, 0.1884, 0.1887, 0.1887, 0.1903, 0.1906, 0.1906, 0.1908, 0.1909, 0.1914]",0.191,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,0.001,15,"[0.1, 0.1001, 0.1928, 0.2653, 0.1482, 0.1952, 0.228, 0.3489, 0.396, 0.4226, 0.4127, 0.3403, 0.4773, 0.2505, 0.4297]",0.3858,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,0.001,15,"[0.4051, 0.6582, 0.7635, 0.9195, 0.9384, 0.9393, 0.9437, 0.9492, 0.9493, 0.9496, 0.9525, 0.952, 0.9524, 0.9542, 0.9511]",0.9526,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,0.001,15,"[0.1313, 0.1526, 0.1632, 0.1837, 0.1873, 0.188, 0.1888, 0.1897, 0.1897, 0.1899, 0.1904, 0.1904, 0.1905, 0.1909, 0.1904]",0.1906,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,0.001,15,"[0.1337, 0.1026, 0.2826, 0.2817, 0.2171, 0.2565, 0.3155, 0.3209, 0.4205, 0.381, 0.4247, 0.3417, 0.4779, 0.277, 0.4268]",0.3939,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,0.001,15,"[0.3925, 0.6467, 0.7509, 0.9088, 0.9411, 0.9465, 0.9485, 0.9497, 0.9471, 0.9494, 0.9511, 0.9509, 0.9529, 0.948, 0.9559]",0.9523,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
