type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
pooled,0.0,15,"[0.1454, 0.1737, 0.1915, 0.192, 0.1932, 0.1969, 0.1965, 0.1966, 0.1972, 0.1975, 0.1976, 0.1978, 0.1978, 0.198, 0.1981]",0.198,ThreeLevels-0-SCF,0.001,9.74,1.0,99,43
global,0.0,15,"[0.1016, 0.1016, 0.0924, 0.1067, 0.208, 0.1053, 0.3104, 0.2278, 0.1397, 0.2549, 0.3388, 0.3784, 0.3221, 0.2955, 0.3626]",0.3267,BoundedPareto-0-SCF,0.001,9.74,1.0,247,43
personal,0.0,15,"[0.5226, 0.8511, 0.9496, 0.9607, 0.9765, 0.9812, 0.9853, 0.9849, 0.9856, 0.9876, 0.987, 0.9874, 0.9872, 0.9895, 0.9893]",0.9887,BoundedPareto-0-SCF,0.001,9.74,1.0,247,43
pooled,0.0,15,"[0.1316, 0.1705, 0.1902, 0.1923, 0.1955, 0.1963, 0.1972, 0.1971, 0.1973, 0.1977, 0.1976, 0.1976, 0.1976, 0.198, 0.198]",0.1979,BoundedPareto-0-SCF,0.001,9.74,1.0,247,43
global,0.0,15,"[0.1016, 0.1013, 0.126, 0.1013, 0.1143, 0.114, 0.2407, 0.1685, 0.1841, 0.1806, 0.3196, 0.2733, 0.2832, 0.2821, 0.3866]",0.3173,BoundedMixGauss-0-SCF,0.001,9.74,1.0,130,43
personal,0.0,15,"[0.607, 0.889, 0.9311, 0.958, 0.9645, 0.9762, 0.98, 0.9809, 0.9822, 0.9838, 0.9866, 0.9865, 0.9868, 0.9884, 0.989]",0.9881,BoundedMixGauss-0-SCF,0.001,9.74,1.0,130,43
pooled,0.0,15,"[0.1486, 0.1781, 0.1868, 0.1919, 0.1932, 0.1953, 0.1961, 0.1963, 0.1965, 0.1969, 0.1975, 0.1975, 0.1975, 0.1978, 0.1979]",0.1977,BoundedMixGauss-0-SCF,0.001,9.74,1.0,130,43
global,0.0,15,"[0.1013, 0.1016, 0.1014, 0.1031, 0.1016, 0.1129, 0.1612, 0.1886, 0.1658, 0.1944, 0.3604, 0.2887, 0.3645, 0.3851, 0.2834]",0.3443,ThreeLevels-0-SCF,0.001,9.74,1.0,99,44
personal,0.0,15,"[0.5889, 0.7854, 0.8189, 0.8739, 0.8811, 0.974, 0.9768, 0.9814, 0.98, 0.9815, 0.9849, 0.9853, 0.9872, 0.9875, 0.9884]",0.9877,ThreeLevels-0-SCF,0.001,9.74,1.0,99,44
pooled,0.0,15,"[0.1479, 0.1664, 0.1732, 0.1843, 0.1857, 0.1949, 0.1956, 0.1964, 0.1961, 0.1965, 0.1973, 0.1973, 0.1976, 0.1977, 0.1979]",0.1977,ThreeLevels-0-SCF,0.001,9.74,1.0,99,44
