type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.1018, 0.1431, 0.0828, 0.0827, 0.0857, 0.0962, 0.1009, 0.0897, 0.0896, 0.1056, 0.1284, 0.1209, 0.0806, 0.1133, 0.1333]",0.1091,0.0,0.001,640,1.0,128,42
personal,0.0,15,"[0.3262, 0.6083, 0.7025, 0.9131, 0.9708, 0.9758, 0.9771, 0.9812, 0.9823, 0.9839, 0.9836, 0.9852, 0.9863, 0.9883, 0.989]",0.9879,0.0,0.001,640,1.0,128,42
pooled,0.0,15,"[0.1269, 0.1518, 0.1611, 0.1826, 0.1942, 0.1953, 0.1955, 0.1964, 0.1967, 0.1971, 0.1971, 0.1973, 0.1975, 0.1979, 0.1981]",0.1978,0.0,0.001,640,1.0,128,42
global,0.0,15,"[0.1016, 0.1208, 0.1922, 0.1535, 0.1622, 0.1774, 0.1595, 0.1944, 0.2506, 0.2996, 0.2278, 0.2247, 0.3248, 0.2925, 0.2685]",0.2953,0.1,0.001,15.0,1.0,128,42
personal,0.0,15,"[0.3262, 0.6083, 0.7025, 0.9131, 0.9708, 0.9758, 0.9771, 0.9812, 0.9823, 0.9839, 0.9836, 0.9852, 0.9863, 0.9883, 0.989]",0.9879,0.1,0.001,15.0,1.0,128,42
pooled,0.0,15,"[0.1269, 0.1518, 0.1611, 0.1826, 0.1942, 0.1953, 0.1955, 0.1964, 0.1967, 0.1971, 0.1971, 0.1973, 0.1975, 0.1979, 0.1981]",0.1978,0.1,0.001,15.0,1.0,128,42
global,0.0,15,"[0.1016, 0.1027, 0.1364, 0.1962, 0.2203, 0.2443, 0.3046, 0.3166, 0.3587, 0.3422, 0.397, 0.3677, 0.4236, 0.3814, 0.4821]",0.429,0.5,0.001,3.98,1.0,128,42
personal,0.0,15,"[0.3262, 0.6083, 0.7025, 0.9131, 0.9708, 0.9758, 0.9771, 0.9812, 0.9823, 0.9839, 0.9836, 0.9852, 0.9863, 0.9883, 0.989]",0.9879,0.5,0.001,3.98,1.0,128,42
pooled,0.0,15,"[0.1269, 0.1518, 0.1611, 0.1826, 0.1942, 0.1953, 0.1955, 0.1964, 0.1967, 0.1971, 0.1971, 0.1973, 0.1975, 0.1979, 0.1981]",0.1978,0.5,0.001,3.98,1.0,128,42
global,0.0,15,"[0.1016, 0.1028, 0.1247, 0.2444, 0.2455, 0.4144, 0.4439, 0.3733, 0.484, 0.4277, 0.5124, 0.5486, 0.432, 0.5669, 0.5555]",0.5181,1.0,0.001,2.32,1.0,128,42
personal,0.0,15,"[0.3262, 0.6083, 0.7025, 0.9131, 0.9708, 0.9758, 0.9771, 0.9812, 0.9823, 0.9839, 0.9836, 0.9852, 0.9863, 0.9883, 0.989]",0.9879,1.0,0.001,2.32,1.0,128,42
pooled,0.0,15,"[0.1269, 0.1518, 0.1611, 0.1826, 0.1942, 0.1953, 0.1955, 0.1964, 0.1967, 0.1971, 0.1971, 0.1973, 0.1975, 0.1979, 0.1981]",0.1978,1.0,0.001,2.32,1.0,128,42
global,0.0,15,"[0.1012, 0.1027, 0.2049, 0.2756, 0.2327, 0.29, 0.3121, 0.2541, 0.4749, 0.5036, 0.4535, 0.4623, 0.5053, 0.5416, 0.661]",0.5693,4.0,0.001,1.0,1.0,128,42
personal,0.0,15,"[0.3262, 0.6083, 0.7025, 0.9131, 0.9708, 0.9758, 0.9771, 0.9812, 0.9823, 0.9839, 0.9836, 0.9852, 0.9863, 0.9883, 0.989]",0.9879,4.0,0.001,1.0,1.0,128,42
pooled,0.0,15,"[0.1269, 0.1518, 0.1611, 0.1826, 0.1942, 0.1953, 0.1955, 0.1964, 0.1967, 0.1971, 0.1971, 0.1973, 0.1975, 0.1979, 0.1981]",0.1978,4.0,0.001,1.0,1.0,128,42
global,0.0,15,"[0.1005, 0.1027, 0.2325, 0.3039, 0.4119, 0.3329, 0.3249, 0.3976, 0.4308, 0.4932, 0.4872, 0.4462, 0.4767, 0.646, 0.6472]",0.59,8.0,0.001,0.75,1.0,128,42
personal,0.0,15,"[0.3262, 0.6083, 0.7025, 0.9131, 0.9708, 0.9758, 0.9771, 0.9812, 0.9823, 0.9839, 0.9836, 0.9852, 0.9863, 0.9883, 0.989]",0.9879,8.0,0.001,0.75,1.0,128,42
pooled,0.0,15,"[0.1269, 0.1518, 0.1611, 0.1826, 0.1942, 0.1953, 0.1955, 0.1964, 0.1967, 0.1971, 0.1971, 0.1973, 0.1975, 0.1979, 0.1981]",0.1978,8.0,0.001,0.75,1.0,128,42
global,0.0,15,"[0.1197, 0.1027, 0.2056, 0.236, 0.4616, 0.3115, 0.3738, 0.3168, 0.4379, 0.385, 0.5391, 0.5818, 0.5604, 0.555, 0.6729]",0.5961,16.0,0.001,0.59,1.0,128,42
personal,0.0,15,"[0.3262, 0.6083, 0.7025, 0.9131, 0.9708, 0.9758, 0.9771, 0.9812, 0.9823, 0.9839, 0.9836, 0.9852, 0.9863, 0.9883, 0.989]",0.9879,16.0,0.001,0.59,1.0,128,42
pooled,0.0,15,"[0.1269, 0.1518, 0.1611, 0.1826, 0.1942, 0.1953, 0.1955, 0.1964, 0.1967, 0.1971, 0.1971, 0.1973, 0.1975, 0.1979, 0.1981]",0.1978,16.0,0.001,0.59,1.0,128,42
global,0.0,30,"[0.1018, 0.1431, 0.0828, 0.0826, 0.0858, 0.0963, 0.1009, 0.0897, 0.0895, 0.1056, 0.1284, 0.1209, 0.0807, 0.1132, 0.1336]",0.1092,0.0,0.001,640,1.0,128,42
personal,0.0,30,"[0.383, 0.682, 0.7793, 0.9788, 0.9846, 0.9863, 0.9872, 0.9881, 0.9887, 0.9891, 0.988, 0.9894, 0.9896, 0.9901, 0.9898]",0.9898,0.0,0.001,640,1.0,128,42
pooled,0.0,30,"[0.1384, 0.1667, 0.1765, 0.1961, 0.1972, 0.1976, 0.1977, 0.1978, 0.198, 0.198, 0.1978, 0.1981, 0.1982, 0.1983, 0.1981]",0.1982,0.0,0.001,640,1.0,128,42
global,0.0,30,"[0.1016, 0.1208, 0.192, 0.1563, 0.1625, 0.172, 0.1614, 0.1954, 0.2507, 0.3022, 0.2286, 0.225, 0.3226, 0.2954, 0.2703]",0.2961,0.1,0.001,15.0,1.0,128,42
personal,0.0,30,"[0.383, 0.682, 0.7793, 0.9788, 0.9846, 0.9863, 0.9872, 0.9881, 0.9887, 0.9891, 0.988, 0.9894, 0.9896, 0.9901, 0.9898]",0.9898,0.1,0.001,15.0,1.0,128,42
pooled,0.0,30,"[0.1384, 0.1667, 0.1765, 0.1961, 0.1972, 0.1976, 0.1977, 0.1978, 0.198, 0.198, 0.1978, 0.1981, 0.1982, 0.1983, 0.1981]",0.1982,0.1,0.001,15.0,1.0,128,42
global,0.0,15,"[0.1016, 0.1208, 0.1922, 0.1535, 0.1622, 0.1774, 0.1595, 0.1944, 0.2506, 0.2996, 0.2278, 0.2247, 0.3248, 0.2925, 0.2685]",0.2953,0.1,0.001,15.0,1.0,128,42
personal,0.0,15,"[0.3262, 0.6083, 0.7025, 0.9131, 0.9708, 0.9758, 0.9771, 0.9812, 0.9823, 0.9839, 0.9836, 0.9852, 0.9863, 0.9883, 0.989]",0.9879,0.1,0.001,15.0,1.0,128,42
pooled,0.0,15,"[0.1269, 0.1518, 0.1611, 0.1826, 0.1942, 0.1953, 0.1955, 0.1964, 0.1967, 0.1971, 0.1971, 0.1973, 0.1975, 0.1979, 0.1981]",0.1978,0.1,0.001,15.0,1.0,128,42
global,0.0,30,"[0.1016, 0.1027, 0.1417, 0.2041, 0.2225, 0.2691, 0.2949, 0.3244, 0.3561, 0.3265, 0.3883, 0.3597, 0.433, 0.3858, 0.4839]",0.4342,0.5,0.001,3.98,1.0,128,42
personal,0.0,30,"[0.383, 0.682, 0.7793, 0.9788, 0.9846, 0.9863, 0.9872, 0.9881, 0.9887, 0.9891, 0.988, 0.9894, 0.9896, 0.9901, 0.9898]",0.9898,0.5,0.001,3.98,1.0,128,42
pooled,0.0,30,"[0.1384, 0.1667, 0.1765, 0.1961, 0.1972, 0.1976, 0.1977, 0.1978, 0.198, 0.198, 0.1978, 0.1981, 0.1982, 0.1983, 0.1981]",0.1982,0.5,0.001,3.98,1.0,128,42
global,0.001,15,"[0.1016, 0.1208, 0.1922, 0.1535, 0.1622, 0.1774, 0.1595, 0.1944, 0.2506, 0.2996, 0.2278, 0.2247, 0.3248, 0.2925, 0.2685]",0.2953,0.1,0.001,15.0,1.0,128,42
personal,0.001,15,"[0.3254, 0.6124, 0.7123, 0.913, 0.9709, 0.9777, 0.9748, 0.9784, 0.9776, 0.9801, 0.9795, 0.9808, 0.982, 0.9874, 0.9872]",0.9855,0.1,0.001,15.0,1.0,128,42
pooled,0.001,15,"[0.1268, 0.1528, 0.1631, 0.1828, 0.1944, 0.1958, 0.1952, 0.196, 0.1958, 0.1963, 0.1962, 0.1965, 0.1967, 0.1978, 0.1976]",0.1974,0.1,0.001,15.0,1.0,128,42
global,0.0,30,"[0.1016, 0.1028, 0.109, 0.2529, 0.2416, 0.3861, 0.4035, 0.3345, 0.4399, 0.3593, 0.4685, 0.5281, 0.4261, 0.5681, 0.5769]",0.5237,1.0,0.001,2.32,1.0,128,42
personal,0.0,30,"[0.383, 0.682, 0.7793, 0.9788, 0.9846, 0.9863, 0.9872, 0.9881, 0.9887, 0.9891, 0.988, 0.9894, 0.9896, 0.9901, 0.9898]",0.9898,1.0,0.001,2.32,1.0,128,42
pooled,0.0,30,"[0.1384, 0.1667, 0.1765, 0.1961, 0.1972, 0.1976, 0.1977, 0.1978, 0.198, 0.198, 0.1978, 0.1981, 0.1982, 0.1983, 0.1981]",0.1982,1.0,0.001,2.32,1.0,128,42
global,0.01,15,"[0.1016, 0.1208, 0.1922, 0.1535, 0.1622, 0.1774, 0.1595, 0.1944, 0.2506, 0.2996, 0.2278, 0.2247, 0.3248, 0.2925, 0.2685]",0.2953,0.1,0.001,15.0,1.0,128,42
