type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.0872, 0.0971, 0.1015, 0.1014, 0.1052, 0.1029, 0.0987, 0.1123, 0.1039, 0.0911, 0.1215, 0.1122, 0.1063, 0.1165, 0.1085]",0.1104,0.0,0.001,640,1.0,128,42
personal,0.0,15,"[0.0596, 0.0672, 0.1224, 0.185, 0.1616, 0.175, 0.2587, 0.2633, 0.1977, 0.2228, 0.275, 0.3164, 0.3551, 0.3841, 0.3926]",0.3773,0.0,0.001,640,1.0,128,42
pooled,0.0,15,"[0.1038, 0.1005, 0.0983, 0.0994, 0.107, 0.1026, 0.1127, 0.1101, 0.1079, 0.1071, 0.11, 0.1137, 0.1176, 0.1123, 0.1119]",0.1139,0.0,0.001,640,1.0,128,42
global,0.0,15,"[0.1016, 0.1028, 0.1372, 0.2027, 0.103, 0.1051, 0.1378, 0.1115, 0.1752, 0.1604, 0.3158, 0.1814, 0.2733, 0.2483, 0.3062]",0.2759,0.1,0.001,15.0,1.0,128,42
personal,0.0,15,"[0.2033, 0.3676, 0.438, 0.5932, 0.5935, 0.6008, 0.6412, 0.6699, 0.6973, 0.7655, 0.8288, 0.8392, 0.8782, 0.9155, 0.929]",0.9076,0.1,0.001,15.0,1.0,128,42
pooled,0.0,15,"[0.1016, 0.1028, 0.1065, 0.1177, 0.1177, 0.1203, 0.1294, 0.1339, 0.1396, 0.1537, 0.1665, 0.1681, 0.1759, 0.1833, 0.1858]",0.1817,0.1,0.001,15.0,1.0,128,42
global,0.0,15,"[0.1016, 0.1027, 0.1491, 0.1967, 0.2996, 0.1756, 0.266, 0.2767, 0.2937, 0.29, 0.2907, 0.2682, 0.4375, 0.4746, 0.5356]",0.4826,0.5,0.001,3.98,1.0,128,42
personal,0.0,15,"[0.204, 0.3796, 0.5139, 0.663, 0.7084, 0.7043, 0.7297, 0.7962, 0.8389, 0.9088, 0.9269, 0.9383, 0.9445, 0.9547, 0.9547]",0.9513,0.5,0.001,3.98,1.0,128,42
pooled,0.0,15,"[0.1017, 0.1052, 0.1229, 0.1324, 0.142, 0.1407, 0.1454, 0.1588, 0.1679, 0.1819, 0.1855, 0.1878, 0.189, 0.1909, 0.1912]",0.1904,0.5,0.001,3.98,1.0,128,42
global,0.0,15,"[0.1016, 0.1027, 0.1884, 0.2047, 0.3159, 0.1552, 0.2767, 0.3746, 0.523, 0.4614, 0.3162, 0.326, 0.4856, 0.5975, 0.576]",0.553,1.0,0.001,2.32,1.0,128,42
personal,0.0,15,"[0.2047, 0.3668, 0.4914, 0.6655, 0.6839, 0.7694, 0.7768, 0.8623, 0.9304, 0.9441, 0.9479, 0.9483, 0.9533, 0.9545, 0.9507]",0.9528,1.0,0.001,2.32,1.0,128,42
pooled,0.0,15,"[0.1018, 0.1028, 0.1178, 0.1329, 0.1374, 0.1541, 0.1554, 0.1719, 0.1862, 0.1888, 0.1898, 0.19, 0.1908, 0.191, 0.1906]",0.1908,1.0,0.001,2.32,1.0,128,42
global,0.0,15,"[0.1016, 0.1027, 0.1031, 0.2565, 0.219, 0.2689, 0.302, 0.2828, 0.395, 0.3441, 0.4277, 0.4524, 0.5973, 0.659, 0.6241]",0.6268,4.0,0.001,1.0,1.0,128,42
personal,0.0,15,"[0.2041, 0.4403, 0.5452, 0.6578, 0.7563, 0.774, 0.8018, 0.8148, 0.8712, 0.9227, 0.935, 0.9336, 0.9438, 0.9552, 0.958]",0.9523,4.0,0.001,1.0,1.0,128,42
pooled,0.0,15,"[0.1018, 0.1186, 0.1304, 0.132, 0.1514, 0.1553, 0.1609, 0.163, 0.1745, 0.1849, 0.1874, 0.1873, 0.1891, 0.1912, 0.1919]",0.1907,4.0,0.001,1.0,1.0,128,42
global,0.0,15,"[0.1729, 0.1095, 0.2023, 0.2533, 0.4227, 0.3888, 0.461, 0.356, 0.4085, 0.4612, 0.3881, 0.3773, 0.5533, 0.6217, 0.6671]",0.614,8.0,0.001,0.75,1.0,128,42
personal,0.0,15,"[0.2633, 0.4599, 0.5328, 0.6877, 0.6747, 0.771, 0.7609, 0.8732, 0.9089, 0.9443, 0.948, 0.9552, 0.9573, 0.9577, 0.9569]",0.9573,8.0,0.001,0.75,1.0,128,42
pooled,0.0,15,"[0.1145, 0.1221, 0.1268, 0.1374, 0.136, 0.1542, 0.152, 0.1746, 0.1822, 0.1892, 0.1899, 0.1914, 0.1919, 0.1918, 0.1917]",0.1918,8.0,0.001,0.75,1.0,128,42
global,0.0,15,"[0.1792, 0.1537, 0.1555, 0.3254, 0.4032, 0.1449, 0.45, 0.3627, 0.4763, 0.4012, 0.3687, 0.5008, 0.4866, 0.5916, 0.6355]",0.5712,16.0,0.001,0.59,1.0,128,42
personal,0.0,15,"[0.2685, 0.4484, 0.495, 0.7117, 0.7445, 0.857, 0.876, 0.8635, 0.9004, 0.9425, 0.9519, 0.9533, 0.9571, 0.9604, 0.9603]",0.9593,16.0,0.001,0.59,1.0,128,42
pooled,0.0,15,"[0.1155, 0.1196, 0.119, 0.1425, 0.1493, 0.1719, 0.1758, 0.1727, 0.1803, 0.1887, 0.1906, 0.1909, 0.1916, 0.1922, 0.1921]",0.192,16.0,0.001,0.59,1.0,128,42
global,0.0,30,"[0.1107, 0.1016, 0.1015, 0.0861, 0.112, 0.1567, 0.1001, 0.125, 0.1542, 0.1711, 0.1064, 0.1143, 0.1269, 0.1301, 0.1237]",0.1269,0.0,0.001,640,1.0,128,42
personal,0.0,30,"[0.0615, 0.127, 0.1723, 0.2081, 0.2843, 0.2881, 0.2562, 0.3002, 0.3521, 0.3586, 0.3199, 0.2765, 0.2482, 0.2309, 0.2316]",0.2369,0.0,0.001,640,1.0,128,42
pooled,0.0,30,"[0.0983, 0.1014, 0.1101, 0.0998, 0.1074, 0.102, 0.1014, 0.0991, 0.1019, 0.106, 0.1007, 0.1073, 0.1063, 0.0988, 0.0991]",0.1014,0.0,0.001,640,1.0,128,42
global,0.0,30,"[0.1016, 0.1019, 0.1003, 0.1791, 0.1035, 0.1893, 0.1573, 0.1608, 0.2022, 0.2561, 0.1981, 0.1668, 0.3162, 0.2506, 0.2122]",0.2597,0.1,0.001,15.0,1.0,128,42
personal,0.0,30,"[0.2552, 0.4145, 0.5346, 0.6771, 0.7018, 0.747, 0.7758, 0.8534, 0.8323, 0.9142, 0.9144, 0.9104, 0.917, 0.9227, 0.9127]",0.9175,0.1,0.001,15.0,1.0,128,42
