perf,mean_perf,e,d,nm,norm,bs,seed
"[0.1286, 0.1591, 0.163, 0.163, 0.1286, 0.1591, 0.1591, 0.1592, 0.223, 0.235, 0.1795, 0.2083, 0.1945, 0.21, 0.2351, 0.2403, 0.2366, 0.242, 0.2164, 0.2419, 0.2219, 0.2443, 0.2466, 0.2516, 0.1727, 0.2665, 0.2682, 0.2017, 0.2588, 0.2767]",0.2457,PrivacyFree,,,,32,42
perf,mean_perf,e,d,nm,norm,bs,seed
"[0.1591, 0.163, 0.1591, 0.1842, 0.2108, 0.1944, 0.2178, 0.2273, 0.2694, 0.2965]",0.2644,PrivacyFree,,,,32,42
