type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
global,0.0,15,"[0.101, 0.1016, 0.1868, 0.1151, 0.2636, 0.2373, 0.3417, 0.3451, 0.397, 0.431, 0.4482, 0.4482, 0.4249, 0.5242, 0.6709]",0.54,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
personal,0.0,15,"[0.4047, 0.6836, 0.8758, 0.8808, 0.9063, 0.9475, 0.9689, 0.9853, 0.9871, 0.9873, 0.989, 0.989, 0.9903, 0.9902, 0.9904]",0.9903,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
pooled,0.0,15,"[0.1319, 0.1617, 0.181, 0.1822, 0.1868, 0.1897, 0.1936, 0.1972, 0.1976, 0.1976, 0.1979, 0.1979, 0.1981, 0.1982, 0.1982]",0.1982,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
global,0.0,15,"[0.101, 0.1276, 0.1011, 0.2991, 0.1926, 0.3691, 0.428, 0.1997, 0.5103, 0.5438, 0.4793, 0.569, 0.3524, 0.5581, 0.5993]",0.5033,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
personal,0.0,15,"[0.5375, 0.7883, 0.8438, 0.9062, 0.9654, 0.9793, 0.9804, 0.9829, 0.9858, 0.9878, 0.9869, 0.9885, 0.9888, 0.9897, 0.989]",0.9892,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
pooled,0.0,15,"[0.1346, 0.1703, 0.1771, 0.1848, 0.1929, 0.1956, 0.196, 0.1964, 0.1971, 0.1976, 0.1975, 0.1977, 0.1978, 0.1979, 0.198]",0.1979,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
global,0.0,15,"[0.0982, 0.1239, 0.101, 0.1576, 0.1233, 0.2454, 0.2687, 0.3877, 0.4333, 0.3385, 0.5784, 0.4727, 0.4547, 0.5206, 0.6413]",0.5389,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
personal,0.0,15,"[0.4579, 0.6492, 0.84, 0.9109, 0.9278, 0.9301, 0.975, 0.9752, 0.9829, 0.9832, 0.9862, 0.9879, 0.9878, 0.9893, 0.9886]",0.9886,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
pooled,0.0,15,"[0.1382, 0.1608, 0.1785, 0.1877, 0.1914, 0.1917, 0.1949, 0.1949, 0.1966, 0.1967, 0.1974, 0.1977, 0.1975, 0.1979, 0.1977]",0.1977,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
global,0.0,15,"[0.1016, 0.1016, 0.1461, 0.1107, 0.3144, 0.3975, 0.4464, 0.2552, 0.3172, 0.3601, 0.3788, 0.4976, 0.4758, 0.6407, 0.5821]",0.5662,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
personal,0.0,15,"[0.2679, 0.6992, 0.9008, 0.9433, 0.9615, 0.9799, 0.9825, 0.9837, 0.9853, 0.9857, 0.9868, 0.9874, 0.9888, 0.9892, 0.9896]",0.9892,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
pooled,0.0,15,"[0.1433, 0.1686, 0.1827, 0.1885, 0.1922, 0.1961, 0.1965, 0.1968, 0.1972, 0.1973, 0.1975, 0.1975, 0.1979, 0.198, 0.198]",0.198,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
global,0.0,15,"[0.0919, 0.101, 0.1495, 0.1016, 0.1879, 0.2774, 0.2641, 0.3336, 0.3376, 0.4449, 0.4035, 0.4723, 0.3724, 0.5124, 0.5886]",0.4911,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,46
personal,0.0,15,"[0.4226, 0.6361, 0.7966, 0.9263, 0.9366, 0.9434, 0.959, 0.9855, 0.9869, 0.9873, 0.9874, 0.9879, 0.9865, 0.9866, 0.9879]",0.987,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,46
pooled,0.0,15,"[0.1351, 0.1552, 0.1758, 0.1855, 0.1875, 0.1892, 0.1923, 0.1975, 0.1976, 0.1976, 0.1978, 0.1978, 0.1977, 0.1976, 0.1979]",0.1977,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,46
global,1.0,15,"[0.101, 0.1016, 0.1868, 0.1151, 0.2636, 0.2373, 0.3417, 0.3451, 0.397, 0.431, 0.4482, 0.4482, 0.4249, 0.5242, 0.6709]",0.54,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
personal,1.0,15,"[0.4048, 0.6271, 0.8688, 0.8905, 0.9043, 0.9571, 0.9596, 0.9667, 0.9673, 0.972, 0.975, 0.9689, 0.9704, 0.9666, 0.9722]",0.9697,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
pooled,1.0,15,"[0.1318, 0.15, 0.1797, 0.1837, 0.1866, 0.2076, 0.2074, 0.2381, 0.2356, 0.2873, 0.2879, 0.2921, 0.2794, 0.2595, 0.3015]",0.2801,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
global,1.0,15,"[0.101, 0.1276, 0.1011, 0.2991, 0.1926, 0.3691, 0.428, 0.1997, 0.5103, 0.5438, 0.4793, 0.569, 0.3524, 0.5581, 0.5993]",0.5033,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
personal,1.0,15,"[0.5232, 0.6968, 0.8079, 0.882, 0.9287, 0.9666, 0.968, 0.9693, 0.9671, 0.9695, 0.9741, 0.9729, 0.9685, 0.9728, 0.9749]",0.9721,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
pooled,1.0,15,"[0.1323, 0.1515, 0.1706, 0.1823, 0.1963, 0.2121, 0.2301, 0.2636, 0.2651, 0.2501, 0.2868, 0.3115, 0.3434, 0.3068, 0.3363]",0.3288,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
global,1.0,15,"[0.0982, 0.1239, 0.101, 0.1576, 0.1233, 0.2454, 0.2687, 0.3877, 0.4333, 0.3385, 0.5784, 0.4727, 0.4547, 0.5206, 0.6413]",0.5389,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
personal,1.0,15,"[0.4263, 0.5965, 0.7777, 0.8624, 0.8927, 0.9013, 0.9586, 0.9595, 0.9681, 0.9706, 0.974, 0.9767, 0.9781, 0.9765, 0.9725]",0.9757,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
pooled,1.0,15,"[0.1325, 0.1502, 0.1661, 0.1785, 0.1947, 0.1876, 0.2284, 0.2166, 0.2604, 0.2505, 0.3085, 0.3609, 0.3239, 0.3845, 0.3829]",0.3638,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
global,1.0,15,"[0.1016, 0.1016, 0.1461, 0.1107, 0.3144, 0.3975, 0.4464, 0.2552, 0.3172, 0.3601, 0.3788, 0.4976, 0.4758, 0.6407, 0.5821]",0.5662,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
personal,1.0,15,"[0.265, 0.7137, 0.9249, 0.9565, 0.9605, 0.9572, 0.9583, 0.9574, 0.9642, 0.964, 0.9641, 0.9689, 0.9729, 0.9739, 0.975]",0.9739,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
pooled,1.0,15,"[0.1424, 0.1711, 0.1871, 0.1913, 0.1943, 0.2199, 0.2295, 0.2355, 0.2608, 0.2663, 0.2662, 0.2841, 0.3117, 0.3045, 0.3301]",0.3154,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
global,1.0,15,"[0.0919, 0.101, 0.1495, 0.1016, 0.1879, 0.2774, 0.2641, 0.3336, 0.3376, 0.4449, 0.4035, 0.4723, 0.3724, 0.5124, 0.5886]",0.4911,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,46
personal,1.0,15,"[0.4233, 0.5616, 0.793, 0.937, 0.9575, 0.9622, 0.9701, 0.9677, 0.9678, 0.9707, 0.972, 0.9713, 0.9723, 0.9743, 0.9761]",0.9742,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,46
pooled,1.0,15,"[0.1351, 0.1403, 0.1749, 0.1864, 0.1968, 0.2012, 0.208, 0.2073, 0.2608, 0.2784, 0.3061, 0.274, 0.3413, 0.2894, 0.3312]",0.3206,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,46
global,10.0,15,"[0.101, 0.1016, 0.1868, 0.1151, 0.2636, 0.2373, 0.3417, 0.3451, 0.397, 0.431, 0.4482, 0.4482, 0.4249, 0.5242, 0.6709]",0.54,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
personal,10.0,15,"[0.2563, 0.4341, 0.6405, 0.7676, 0.874, 0.9214, 0.9345, 0.9481, 0.9521, 0.9462, 0.9495, 0.9504, 0.95, 0.9533, 0.9601]",0.9545,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
pooled,10.0,15,"[0.1024, 0.1123, 0.1334, 0.1588, 0.1843, 0.2208, 0.2478, 0.3382, 0.3346, 0.4165, 0.4311, 0.4467, 0.4462, 0.4478, 0.4886]",0.4609,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,42
global,10.0,15,"[0.101, 0.1276, 0.1011, 0.2991, 0.1926, 0.3691, 0.428, 0.1997, 0.5103, 0.5438, 0.4793, 0.569, 0.3524, 0.5581, 0.5993]",0.5033,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
personal,10.0,15,"[0.2434, 0.3894, 0.5824, 0.6994, 0.7754, 0.8635, 0.8917, 0.9395, 0.9399, 0.9439, 0.9508, 0.9566, 0.9496, 0.9439, 0.9513]",0.9483,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
pooled,10.0,15,"[0.0881, 0.098, 0.1279, 0.152, 0.1957, 0.2285, 0.2869, 0.3589, 0.3773, 0.3851, 0.4323, 0.4658, 0.5217, 0.4336, 0.5104]",0.4886,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,43
global,10.0,15,"[0.0982, 0.1239, 0.101, 0.1576, 0.1233, 0.2454, 0.2687, 0.3877, 0.4333, 0.3385, 0.5784, 0.4727, 0.4547, 0.5206, 0.6413]",0.5389,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
personal,10.0,15,"[0.2736, 0.3867, 0.6078, 0.7689, 0.8425, 0.8563, 0.92, 0.9289, 0.9353, 0.9497, 0.9454, 0.9527, 0.9593, 0.95, 0.9506]",0.9533,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
pooled,10.0,15,"[0.101, 0.1068, 0.1327, 0.1605, 0.2082, 0.1959, 0.2754, 0.2759, 0.3375, 0.3333, 0.3969, 0.4919, 0.4591, 0.5454, 0.5504]",0.5183,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,44
global,10.0,15,"[0.1016, 0.1016, 0.1461, 0.1107, 0.3144, 0.3975, 0.4464, 0.2552, 0.3172, 0.3601, 0.3788, 0.4976, 0.4758, 0.6407, 0.5821]",0.5662,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
personal,10.0,15,"[0.1787, 0.4421, 0.7505, 0.8539, 0.8779, 0.9346, 0.9316, 0.9351, 0.9321, 0.9293, 0.9349, 0.943, 0.9521, 0.9543, 0.9545]",0.9536,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
pooled,10.0,15,"[0.1292, 0.1209, 0.1531, 0.1989, 0.1965, 0.2869, 0.3124, 0.3386, 0.353, 0.3627, 0.3663, 0.4171, 0.465, 0.4504, 0.5122]",0.4759,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,45
global,10.0,15,"[0.0919, 0.101, 0.1495, 0.1016, 0.1879, 0.2774, 0.2641, 0.3336, 0.3376, 0.4449, 0.4035, 0.4723, 0.3724, 0.5124, 0.5886]",0.4911,ThreeLevels-0-SCF,0.001,9.74,1.0,1201,46
