type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
personal,0.0,30,"[0.0987, 0.1005, 0.1115, 0.1316, 0.1479, 0.1729, 0.1834, 0.1971, 0.2243, 0.2333, 0.2402, 0.2601, 0.2435, 0.2708, 0.2947]",0.2697,0.0,0.001,160,1.0,32,42
pooled,0.0,30,"[0.0996, 0.0998, 0.1139, 0.1319, 0.1462, 0.1712, 0.1775, 0.2002, 0.2231, 0.2355, 0.2414, 0.2594, 0.245, 0.267, 0.2942]",0.2687,0.0,0.001,160,1.0,32,42
global,0.0,30,"[0.0963, 0.0952, 0.0979, 0.1075, 0.1111, 0.1125, 0.1144, 0.1266, 0.1243, 0.1221, 0.1305, 0.1289, 0.1308, 0.1357, 0.1426]",0.1364,0.1,0.001,5.31,1.0,32,42
personal,0.0,30,"[0.0987, 0.1005, 0.1115, 0.1316, 0.1479, 0.1729, 0.1834, 0.1971, 0.2243, 0.2333, 0.2402, 0.2601, 0.2435, 0.2708, 0.2947]",0.2697,0.1,0.001,5.31,1.0,32,42
pooled,0.0,30,"[0.0996, 0.0998, 0.1139, 0.1319, 0.1462, 0.1712, 0.1775, 0.2002, 0.2231, 0.2355, 0.2414, 0.2594, 0.245, 0.267, 0.2942]",0.2687,0.1,0.001,5.31,1.0,32,42
global,0.0,15,"[0.0963, 0.0952, 0.0979, 0.1075, 0.1111, 0.1125, 0.1144, 0.1266, 0.1243, 0.1221, 0.1305, 0.1289, 0.1308, 0.1357, 0.1426]",0.1364,0.1,0.001,5.31,1.0,32,42
personal,0.0,15,"[0.1001, 0.1017, 0.1012, 0.1002, 0.1055, 0.1258, 0.1288, 0.1444, 0.1488, 0.1734, 0.1662, 0.1608, 0.1738, 0.1865, 0.1822]",0.1808,0.1,0.001,5.31,1.0,32,42
pooled,0.0,15,"[0.0988, 0.1, 0.0997, 0.0994, 0.1097, 0.1268, 0.1258, 0.1488, 0.1502, 0.1697, 0.1692, 0.163, 0.1773, 0.1877, 0.18]",0.1817,0.1,0.001,5.31,1.0,32,42
global,0.0,30,"[0.1016, 0.1007, 0.1191, 0.1471, 0.1498, 0.1646, 0.1777, 0.191, 0.1969, 0.2015, 0.2098, 0.2128, 0.2182, 0.221, 0.225]",0.2214,0.5,0.001,1.5,1.0,32,42
personal,0.0,30,"[0.0987, 0.1005, 0.1115, 0.1316, 0.1479, 0.1729, 0.1834, 0.1971, 0.2243, 0.2333, 0.2402, 0.2601, 0.2435, 0.2708, 0.2947]",0.2697,0.5,0.001,1.5,1.0,32,42
pooled,0.0,30,"[0.0996, 0.0998, 0.1139, 0.1319, 0.1462, 0.1712, 0.1775, 0.2002, 0.2231, 0.2355, 0.2414, 0.2594, 0.245, 0.267, 0.2942]",0.2687,0.5,0.001,1.5,1.0,32,42
global,0.001,15,"[0.0963, 0.0952, 0.0979, 0.1075, 0.1111, 0.1125, 0.1144, 0.1266, 0.1243, 0.1221, 0.1305, 0.1289, 0.1308, 0.1357, 0.1426]",0.1364,0.1,0.001,5.31,1.0,32,42
personal,0.001,15,"[0.1001, 0.1036, 0.1012, 0.1002, 0.1086, 0.1249, 0.1289, 0.1454, 0.1545, 0.1686, 0.1601, 0.1555, 0.1708, 0.1851, 0.1751]",0.177,0.1,0.001,5.31,1.0,32,42
pooled,0.001,15,"[0.0988, 0.1017, 0.0997, 0.0995, 0.1127, 0.1253, 0.1266, 0.1483, 0.1532, 0.1651, 0.1599, 0.1594, 0.1711, 0.1865, 0.1737]",0.1771,0.1,0.001,5.31,1.0,32,42
global,0.0,30,"[0.1048, 0.1038, 0.1362, 0.1686, 0.1736, 0.1942, 0.2092, 0.2195, 0.2292, 0.2318, 0.2452, 0.244, 0.2496, 0.2542, 0.2596]",0.2545,1.0,0.001,1.03,1.0,32,42
personal,0.0,30,"[0.0987, 0.1005, 0.1115, 0.1316, 0.1479, 0.1729, 0.1834, 0.1971, 0.2243, 0.2333, 0.2402, 0.2601, 0.2435, 0.2708, 0.2947]",0.2697,1.0,0.001,1.03,1.0,32,42
pooled,0.0,30,"[0.0996, 0.0998, 0.1139, 0.1319, 0.1462, 0.1712, 0.1775, 0.2002, 0.2231, 0.2355, 0.2414, 0.2594, 0.245, 0.267, 0.2942]",0.2687,1.0,0.001,1.03,1.0,32,42
global,0.01,15,"[0.0963, 0.0952, 0.0979, 0.1075, 0.1111, 0.1125, 0.1144, 0.1266, 0.1243, 0.1221, 0.1305, 0.1289, 0.1308, 0.1357, 0.1426]",0.1364,0.1,0.001,5.31,1.0,32,42
personal,0.01,15,"[0.1013, 0.1039, 0.1016, 0.1052, 0.1147, 0.1314, 0.1241, 0.1481, 0.1362, 0.1439, 0.1466, 0.1481, 0.1628, 0.1629, 0.1534]",0.1597,0.1,0.001,5.31,1.0,32,42
pooled,0.01,15,"[0.0987, 0.1021, 0.1002, 0.1025, 0.1173, 0.131, 0.1222, 0.1489, 0.1391, 0.1437, 0.1479, 0.1486, 0.1624, 0.1587, 0.1528]",0.158,0.1,0.001,5.31,1.0,32,42
global,0.0,30,"[0.109, 0.1089, 0.1626, 0.1986, 0.215, 0.2295, 0.2474, 0.2573, 0.2716, 0.2762, 0.2865, 0.2907, 0.2981, 0.3, 0.306]",0.3014,4.0,0.001,0.63,1.0,32,42
personal,0.0,30,"[0.0987, 0.1005, 0.1115, 0.1316, 0.1479, 0.1729, 0.1834, 0.1971, 0.2243, 0.2333, 0.2402, 0.2601, 0.2435, 0.2708, 0.2947]",0.2697,4.0,0.001,0.63,1.0,32,42
pooled,0.0,30,"[0.0996, 0.0998, 0.1139, 0.1319, 0.1462, 0.1712, 0.1775, 0.2002, 0.2231, 0.2355, 0.2414, 0.2594, 0.245, 0.267, 0.2942]",0.2687,4.0,0.001,0.63,1.0,32,42
global,0.1,15,"[0.0963, 0.0952, 0.0979, 0.1075, 0.1111, 0.1125, 0.1144, 0.1266, 0.1243, 0.1221, 0.1305, 0.1289, 0.1308, 0.1357, 0.1426]",0.1364,0.1,0.001,5.31,1.0,32,42
personal,0.1,15,"[0.1015, 0.1044, 0.1016, 0.1045, 0.0981, 0.1049, 0.1042, 0.1164, 0.1016, 0.1084, 0.1122, 0.1126, 0.1126, 0.1285, 0.1092]",0.1168,0.1,0.001,5.31,1.0,32,42
pooled,0.1,15,"[0.1009, 0.1044, 0.1001, 0.1018, 0.1019, 0.1049, 0.1009, 0.1157, 0.1, 0.1073, 0.1117, 0.1133, 0.1124, 0.1231, 0.1099]",0.1151,0.1,0.001,5.31,1.0,32,42
global,0.0,30,"[0.11, 0.1124, 0.1778, 0.2156, 0.2329, 0.2498, 0.2666, 0.2759, 0.29, 0.2955, 0.3084, 0.3079, 0.3144, 0.3206, 0.3269]",0.3206,8.0,0.001,0.51,1.0,32,42
personal,0.0,30,"[0.0987, 0.1005, 0.1115, 0.1316, 0.1479, 0.1729, 0.1834, 0.1971, 0.2243, 0.2333, 0.2402, 0.2601, 0.2435, 0.2708, 0.2947]",0.2697,8.0,0.001,0.51,1.0,32,42
pooled,0.0,30,"[0.0996, 0.0998, 0.1139, 0.1319, 0.1462, 0.1712, 0.1775, 0.2002, 0.2231, 0.2355, 0.2414, 0.2594, 0.245, 0.267, 0.2942]",0.2687,8.0,0.001,0.51,1.0,32,42
global,1.0,15,"[0.0963, 0.0952, 0.0979, 0.1075, 0.1111, 0.1125, 0.1144, 0.1266, 0.1243, 0.1221, 0.1305, 0.1289, 0.1308, 0.1357, 0.1426]",0.1364,0.1,0.001,5.31,1.0,32,42
personal,1.0,15,"[0.1028, 0.1005, 0.1026, 0.1057, 0.1011, 0.1013, 0.1046, 0.1055, 0.0971, 0.1026, 0.098, 0.1009, 0.1048, 0.1029, 0.1034]",0.1037,0.1,0.001,5.31,1.0,32,42
pooled,1.0,15,"[0.0999, 0.1008, 0.1006, 0.1013, 0.1, 0.0998, 0.1017, 0.1049, 0.0983, 0.105, 0.1002, 0.1012, 0.1024, 0.1008, 0.1028]",0.102,0.1,0.001,5.31,1.0,32,42
global,0.0,30,"[0.1106, 0.1194, 0.1906, 0.2296, 0.2482, 0.2616, 0.2769, 0.2886, 0.3059, 0.3097, 0.3161, 0.3228, 0.3281, 0.332, 0.3396]",0.3332,16.0,0.001,0.44,1.0,32,42
personal,0.0,30,"[0.0987, 0.1005, 0.1115, 0.1316, 0.1479, 0.1729, 0.1834, 0.1971, 0.2243, 0.2333, 0.2402, 0.2601, 0.2435, 0.2708, 0.2947]",0.2697,16.0,0.001,0.44,1.0,32,42
pooled,0.0,30,"[0.0996, 0.0998, 0.1139, 0.1319, 0.1462, 0.1712, 0.1775, 0.2002, 0.2231, 0.2355, 0.2414, 0.2594, 0.245, 0.267, 0.2942]",0.2687,16.0,0.001,0.44,1.0,32,42
global,10.0,15,"[0.0963, 0.0952, 0.0979, 0.1075, 0.1111, 0.1125, 0.1144, 0.1266, 0.1243, 0.1221, 0.1305, 0.1289, 0.1308, 0.1357, 0.1426]",0.1364,0.1,0.001,5.31,1.0,32,42
personal,10.0,15,"[0.0995, 0.1082, 0.1009, 0.1, 0.0969, 0.1024, 0.1034, 0.1055, 0.1052, 0.0996, 0.1024, 0.1042, 0.1061, 0.1044, 0.1004]",0.1036,0.1,0.001,5.31,1.0,32,42
pooled,10.0,15,"[0.0999, 0.1041, 0.101, 0.1012, 0.1019, 0.102, 0.1012, 0.103, 0.1052, 0.1024, 0.103, 0.1043, 0.1044, 0.1039, 0.1024]",0.1036,0.1,0.001,5.31,1.0,32,42
global,0.0,15,"[0.1089, 0.1017, 0.1089, 0.1045, 0.0948, 0.0911, 0.0896, 0.0969, 0.0985, 0.0952, 0.1059, 0.1079, 0.102, 0.1046, 0.1052]",0.1039,0.0,0.001,160,1.0,32,43
personal,0.0,15,"[0.1026, 0.1017, 0.0994, 0.1053, 0.1104, 0.1218, 0.1231, 0.1493, 0.1614, 0.1589, 0.1671, 0.1662, 0.1786, 0.1771, 0.1745]",0.1767,0.0,0.001,160,1.0,32,43
pooled,0.0,15,"[0.1002, 0.1007, 0.1001, 0.1035, 0.1124, 0.1228, 0.1252, 0.1487, 0.1609, 0.1587, 0.1671, 0.1637, 0.1763, 0.1772, 0.1757]",0.1764,0.0,0.001,160,1.0,32,43
global,0.0,15,"[0.1016, 0.1007, 0.1191, 0.1471, 0.1498, 0.1646, 0.1777, 0.191, 0.1969, 0.2015, 0.2098, 0.2128, 0.2182, 0.221, 0.225]",0.2214,0.5,0.001,1.5,1.0,32,42
personal,0.0,15,"[0.1001, 0.1017, 0.1012, 0.1002, 0.1055, 0.1258, 0.1288, 0.1444, 0.1488, 0.1734, 0.1662, 0.1608, 0.1738, 0.1865, 0.1822]",0.1808,0.5,0.001,1.5,1.0,32,42
pooled,0.0,15,"[0.0988, 0.1, 0.0997, 0.0994, 0.1097, 0.1268, 0.1258, 0.1488, 0.1502, 0.1697, 0.1692, 0.163, 0.1773, 0.1877, 0.18]",0.1817,0.5,0.001,1.5,1.0,32,42
global,0.0,15,"[0.1026, 0.1082, 0.112, 0.1144, 0.1104, 0.1144, 0.1176, 0.1269, 0.1225, 0.1218, 0.1173, 0.1295, 0.1328, 0.1422, 0.1465]",0.1405,0.1,0.001,5.31,1.0,32,43
personal,0.0,15,"[0.1026, 0.1017, 0.0994, 0.1053, 0.1104, 0.1218, 0.1231, 0.1493, 0.1614, 0.1589, 0.1671, 0.1662, 0.1786, 0.1771, 0.1745]",0.1767,0.1,0.001,5.31,1.0,32,43
pooled,0.0,15,"[0.1002, 0.1007, 0.1001, 0.1035, 0.1124, 0.1228, 0.1252, 0.1487, 0.1609, 0.1587, 0.1671, 0.1637, 0.1763, 0.1772, 0.1757]",0.1764,0.1,0.001,5.31,1.0,32,43
global,0.0,15,"[0.1098, 0.1241, 0.1306, 0.1496, 0.1489, 0.1736, 0.1791, 0.1879, 0.1925, 0.1941, 0.1992, 0.2135, 0.2231, 0.2216, 0.2292]",0.2246,0.5,0.001,1.5,1.0,32,43
personal,0.0,15,"[0.1026, 0.1017, 0.0994, 0.1053, 0.1104, 0.1218, 0.1231, 0.1493, 0.1614, 0.1589, 0.1671, 0.1662, 0.1786, 0.1771, 0.1745]",0.1767,0.5,0.001,1.5,1.0,32,43
pooled,0.0,15,"[0.1002, 0.1007, 0.1001, 0.1035, 0.1124, 0.1228, 0.1252, 0.1487, 0.1609, 0.1587, 0.1671, 0.1637, 0.1763, 0.1772, 0.1757]",0.1764,0.5,0.001,1.5,1.0,32,43
global,0.001,15,"[0.1016, 0.1007, 0.1191, 0.1471, 0.1498, 0.1646, 0.1777, 0.191, 0.1969, 0.2015, 0.2098, 0.2128, 0.2182, 0.221, 0.225]",0.2214,0.5,0.001,1.5,1.0,32,42
personal,0.001,15,"[0.1001, 0.1037, 0.1012, 0.1002, 0.1056, 0.1278, 0.1241, 0.1415, 0.1483, 0.1585, 0.1577, 0.156, 0.1703, 0.1884, 0.1784]",0.179,0.5,0.001,1.5,1.0,32,42
pooled,0.001,15,"[0.0988, 0.1018, 0.0997, 0.0994, 0.1102, 0.1276, 0.1232, 0.1427, 0.1511, 0.1575, 0.1591, 0.1591, 0.1736, 0.1876, 0.1758]",0.179,0.5,0.001,1.5,1.0,32,42
global,0.0,15,"[0.1136, 0.1287, 0.1454, 0.1662, 0.1751, 0.1942, 0.2059, 0.2158, 0.2219, 0.2256, 0.235, 0.2463, 0.2586, 0.2514, 0.2631]",0.2577,1.0,0.001,1.03,1.0,32,43
personal,0.0,15,"[0.1026, 0.1017, 0.0994, 0.1053, 0.1104, 0.1218, 0.1231, 0.1493, 0.1614, 0.1589, 0.1671, 0.1662, 0.1786, 0.1771, 0.1745]",0.1767,1.0,0.001,1.03,1.0,32,43
pooled,0.0,15,"[0.1002, 0.1007, 0.1001, 0.1035, 0.1124, 0.1228, 0.1252, 0.1487, 0.1609, 0.1587, 0.1671, 0.1637, 0.1763, 0.1772, 0.1757]",0.1764,1.0,0.001,1.03,1.0,32,43
global,0.01,15,"[0.1016, 0.1007, 0.1191, 0.1471, 0.1498, 0.1646, 0.1777, 0.191, 0.1969, 0.2015, 0.2098, 0.2128, 0.2182, 0.221, 0.225]",0.2214,0.5,0.001,1.5,1.0,32,42
personal,0.01,15,"[0.1013, 0.1079, 0.1024, 0.1049, 0.1185, 0.136, 0.1213, 0.1417, 0.1448, 0.1478, 0.1519, 0.1568, 0.1573, 0.1675, 0.1521]",0.159,0.5,0.001,1.5,1.0,32,42
pooled,0.01,15,"[0.0987, 0.1061, 0.1014, 0.1021, 0.1209, 0.1342, 0.1189, 0.1424, 0.149, 0.1467, 0.1557, 0.1598, 0.1596, 0.1637, 0.151]",0.1581,0.5,0.001,1.5,1.0,32,42
global,0.0,15,"[0.1199, 0.1441, 0.1706, 0.2062, 0.2163, 0.2316, 0.2492, 0.2602, 0.2661, 0.2706, 0.2819, 0.2926, 0.3006, 0.3015, 0.3143]",0.3055,4.0,0.001,0.63,1.0,32,43
