type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
personal,0.01,15,"[0.2716, 0.3164, 0.3056, 0.3378, 0.3529, 0.3377, 0.3982, 0.348, 0.3249, 0.4248, 0.4012, 0.407, 0.4095, 0.4331, 0.4261]",0.4229,0.5,0.001,4.38,1.0,32,42
pooled,0.01,15,"[0.1001, 0.1001, 0.1, 0.1042, 0.1177, 0.1141, 0.1244, 0.1298, 0.1375, 0.1421, 0.1385, 0.146, 0.1389, 0.1532, 0.1588]",0.1503,0.5,0.001,4.38,1.0,32,42
global,0.1,15,"[0.1051, 0.1063, 0.1464, 0.165, 0.17, 0.1998, 0.2131, 0.2199, 0.2356, 0.23, 0.2282, 0.2463, 0.2456, 0.2382, 0.2495]",0.2444,0.5,0.001,4.38,1.0,32,42
personal,0.1,15,"[0.2069, 0.2823, 0.2649, 0.3173, 0.2813, 0.3151, 0.3107, 0.3159, 0.2993, 0.2716, 0.3354, 0.3249, 0.3262, 0.2876, 0.3521]",0.322,0.5,0.001,4.38,1.0,32,42
pooled,0.1,15,"[0.1007, 0.1008, 0.1004, 0.1009, 0.1005, 0.103, 0.1038, 0.1045, 0.1062, 0.1, 0.1023, 0.1097, 0.1065, 0.1013, 0.1184]",0.1087,0.5,0.001,4.38,1.0,32,42
global,1.0,15,"[0.1051, 0.1063, 0.1464, 0.165, 0.17, 0.1998, 0.2131, 0.2199, 0.2356, 0.23, 0.2282, 0.2463, 0.2456, 0.2382, 0.2495]",0.2444,0.5,0.001,4.38,1.0,32,42
personal,1.0,15,"[0.2012, 0.2348, 0.2458, 0.1732, 0.2328, 0.2543, 0.3016, 0.2152, 0.2303, 0.2153, 0.3131, 0.2122, 0.3004, 0.2849, 0.3185]",0.3013,0.5,0.001,4.38,1.0,32,42
pooled,1.0,15,"[0.0994, 0.0993, 0.1033, 0.1013, 0.1004, 0.1003, 0.1022, 0.1008, 0.1054, 0.1012, 0.1003, 0.1052, 0.1085, 0.1003, 0.1033]",0.104,0.5,0.001,4.38,1.0,32,42
global,10.0,15,"[0.1051, 0.1063, 0.1464, 0.165, 0.17, 0.1998, 0.2131, 0.2199, 0.2356, 0.23, 0.2282, 0.2463, 0.2456, 0.2382, 0.2495]",0.2444,0.5,0.001,4.38,1.0,32,42
personal,10.0,15,"[0.2413, 0.3343, 0.2491, 0.2184, 0.222, 0.2369, 0.3006, 0.2539, 0.2489, 0.234, 0.2642, 0.2265, 0.2816, 0.328, 0.2535]",0.2877,0.5,0.001,4.38,1.0,32,42
pooled,10.0,15,"[0.101, 0.1013, 0.1, 0.1009, 0.1039, 0.1057, 0.1055, 0.1004, 0.1015, 0.1035, 0.1009, 0.1076, 0.1048, 0.105, 0.1088]",0.1062,0.5,0.001,4.38,1.0,32,42
global,0.0,15,"[0.1165, 0.1132, 0.1824, 0.203, 0.2087, 0.2423, 0.2579, 0.2586, 0.273, 0.2779, 0.2706, 0.29, 0.29, 0.2924, 0.2979]",0.2934,1.0,0.001,2.5,1.0,32,42
personal,0.0,15,"[0.2528, 0.3093, 0.3308, 0.319, 0.3582, 0.3969, 0.3822, 0.3829, 0.4014, 0.4305, 0.4286, 0.437, 0.4698, 0.4657, 0.4615]",0.4657,1.0,0.001,2.5,1.0,32,42
pooled,0.0,15,"[0.1018, 0.1019, 0.0999, 0.1068, 0.1161, 0.124, 0.1165, 0.1411, 0.1524, 0.1565, 0.1603, 0.1597, 0.1651, 0.1649, 0.1791]",0.1697,1.0,0.001,2.5,1.0,32,42
global,0.001,15,"[0.1165, 0.1132, 0.1824, 0.203, 0.2087, 0.2423, 0.2579, 0.2586, 0.273, 0.2779, 0.2706, 0.29, 0.29, 0.2924, 0.2979]",0.2934,1.0,0.001,2.5,1.0,32,42
personal,0.001,15,"[0.2674, 0.3123, 0.3268, 0.3119, 0.3581, 0.3832, 0.3977, 0.3797, 0.3527, 0.4022, 0.4271, 0.4325, 0.4504, 0.4527, 0.4544]",0.4525,1.0,0.001,2.5,1.0,32,42
pooled,0.001,15,"[0.102, 0.102, 0.1026, 0.103, 0.1106, 0.1139, 0.1254, 0.1389, 0.1449, 0.1486, 0.1513, 0.1557, 0.156, 0.1635, 0.1705]",0.1633,1.0,0.001,2.5,1.0,32,42
global,0.01,15,"[0.1165, 0.1132, 0.1824, 0.203, 0.2087, 0.2423, 0.2579, 0.2586, 0.273, 0.2779, 0.2706, 0.29, 0.29, 0.2924, 0.2979]",0.2934,1.0,0.001,2.5,1.0,32,42
personal,0.01,15,"[0.2716, 0.3164, 0.3056, 0.3273, 0.3611, 0.3672, 0.3924, 0.3542, 0.3212, 0.3608, 0.3962, 0.3922, 0.4131, 0.4366, 0.428]",0.4259,1.0,0.001,2.5,1.0,32,42
pooled,0.01,15,"[0.1001, 0.1001, 0.1, 0.1015, 0.111, 0.1283, 0.1232, 0.1369, 0.1358, 0.1377, 0.1281, 0.1317, 0.1385, 0.1502, 0.154]",0.1476,1.0,0.001,2.5,1.0,32,42
global,0.1,15,"[0.1165, 0.1132, 0.1824, 0.203, 0.2087, 0.2423, 0.2579, 0.2586, 0.273, 0.2779, 0.2706, 0.29, 0.29, 0.2924, 0.2979]",0.2934,1.0,0.001,2.5,1.0,32,42
personal,0.1,15,"[0.2069, 0.3003, 0.2649, 0.3102, 0.2879, 0.3027, 0.3575, 0.2943, 0.3335, 0.3016, 0.3638, 0.3104, 0.3031, 0.331, 0.3574]",0.3305,1.0,0.001,2.5,1.0,32,42
pooled,0.1,15,"[0.1007, 0.1009, 0.1004, 0.104, 0.1046, 0.1005, 0.1088, 0.104, 0.1054, 0.1064, 0.1165, 0.1095, 0.0999, 0.107, 0.117]",0.108,1.0,0.001,2.5,1.0,32,42
global,1.0,15,"[0.1165, 0.1132, 0.1824, 0.203, 0.2087, 0.2423, 0.2579, 0.2586, 0.273, 0.2779, 0.2706, 0.29, 0.29, 0.2924, 0.2979]",0.2934,1.0,0.001,2.5,1.0,32,42
personal,1.0,15,"[0.2012, 0.2226, 0.2606, 0.2207, 0.2144, 0.2594, 0.2832, 0.2315, 0.2626, 0.2085, 0.3059, 0.2246, 0.3316, 0.2864, 0.2669]",0.295,1.0,0.001,2.5,1.0,32,42
pooled,1.0,15,"[0.0994, 0.0989, 0.1012, 0.1035, 0.1005, 0.104, 0.1003, 0.1005, 0.1003, 0.1041, 0.1, 0.1047, 0.1027, 0.1009, 0.1033]",0.1023,1.0,0.001,2.5,1.0,32,42
global,10.0,15,"[0.1165, 0.1132, 0.1824, 0.203, 0.2087, 0.2423, 0.2579, 0.2586, 0.273, 0.2779, 0.2706, 0.29, 0.29, 0.2924, 0.2979]",0.2934,1.0,0.001,2.5,1.0,32,42
personal,10.0,15,"[0.2413, 0.324, 0.283, 0.2567, 0.2192, 0.231, 0.2796, 0.2704, 0.2176, 0.2383, 0.2836, 0.2774, 0.3287, 0.2742, 0.281]",0.2946,1.0,0.001,2.5,1.0,32,42
pooled,10.0,15,"[0.101, 0.1, 0.103, 0.1, 0.1052, 0.1104, 0.1183, 0.1029, 0.1113, 0.1075, 0.1039, 0.1072, 0.1013, 0.1034, 0.1056]",0.1034,1.0,0.001,2.5,1.0,32,42
global,0.0,15,"[0.1512, 0.1362, 0.2535, 0.2966, 0.2953, 0.3333, 0.3451, 0.3524, 0.3612, 0.3656, 0.3528, 0.3741, 0.3875, 0.3899, 0.401]",0.3928,8.0,0.001,0.78,1.0,32,42
personal,0.0,15,"[0.2528, 0.3093, 0.3308, 0.319, 0.3582, 0.3969, 0.3822, 0.3829, 0.4014, 0.4305, 0.4286, 0.437, 0.4698, 0.4657, 0.4615]",0.4657,8.0,0.001,0.78,1.0,32,42
pooled,0.0,15,"[0.1018, 0.1019, 0.0999, 0.1068, 0.1161, 0.124, 0.1165, 0.1411, 0.1524, 0.1565, 0.1603, 0.1597, 0.1651, 0.1649, 0.1791]",0.1697,8.0,0.001,0.78,1.0,32,42
global,0.001,15,"[0.1512, 0.1362, 0.2535, 0.2966, 0.2953, 0.3333, 0.3451, 0.3524, 0.3612, 0.3656, 0.3528, 0.3741, 0.3875, 0.3899, 0.401]",0.3928,8.0,0.001,0.78,1.0,32,42
personal,0.001,15,"[0.2674, 0.3123, 0.3281, 0.3222, 0.3584, 0.3919, 0.4076, 0.393, 0.3545, 0.4009, 0.4253, 0.417, 0.4429, 0.4666, 0.4581]",0.4559,8.0,0.001,0.78,1.0,32,42
pooled,0.001,15,"[0.102, 0.102, 0.1025, 0.108, 0.1139, 0.1221, 0.1288, 0.1435, 0.148, 0.1509, 0.1525, 0.149, 0.1579, 0.1655, 0.1765]",0.1666,8.0,0.001,0.78,1.0,32,42
global,0.01,15,"[0.1512, 0.1362, 0.2535, 0.2966, 0.2953, 0.3333, 0.3451, 0.3524, 0.3612, 0.3656, 0.3528, 0.3741, 0.3875, 0.3899, 0.401]",0.3928,8.0,0.001,0.78,1.0,32,42
personal,0.01,15,"[0.2716, 0.3164, 0.3056, 0.3391, 0.357, 0.37, 0.3986, 0.321, 0.3243, 0.3792, 0.4181, 0.4008, 0.4185, 0.438, 0.4323]",0.4296,8.0,0.001,0.78,1.0,32,42
pooled,0.01,15,"[0.1001, 0.1001, 0.1, 0.1073, 0.1214, 0.1203, 0.1296, 0.1227, 0.1305, 0.1398, 0.1393, 0.1404, 0.1408, 0.1508, 0.1577]",0.1498,8.0,0.001,0.78,1.0,32,42
global,0.1,15,"[0.1512, 0.1362, 0.2535, 0.2966, 0.2953, 0.3333, 0.3451, 0.3524, 0.3612, 0.3656, 0.3528, 0.3741, 0.3875, 0.3899, 0.401]",0.3928,8.0,0.001,0.78,1.0,32,42
personal,0.1,15,"[0.2069, 0.2711, 0.2649, 0.3221, 0.3424, 0.3099, 0.3076, 0.2961, 0.2884, 0.3088, 0.336, 0.3317, 0.3398, 0.3535, 0.3521]",0.3485,8.0,0.001,0.78,1.0,32,42
pooled,0.1,15,"[0.1007, 0.1007, 0.1004, 0.1014, 0.1053, 0.1015, 0.1038, 0.106, 0.1053, 0.1124, 0.1049, 0.1149, 0.115, 0.1045, 0.1227]",0.1141,8.0,0.001,0.78,1.0,32,42
global,1.0,15,"[0.1512, 0.1362, 0.2535, 0.2966, 0.2953, 0.3333, 0.3451, 0.3524, 0.3612, 0.3656, 0.3528, 0.3741, 0.3875, 0.3899, 0.401]",0.3928,8.0,0.001,0.78,1.0,32,42
personal,1.0,15,"[0.2012, 0.2504, 0.2078, 0.2967, 0.2512, 0.2619, 0.2799, 0.2944, 0.2253, 0.2759, 0.3173, 0.2675, 0.3384, 0.293, 0.2583]",0.2966,8.0,0.001,0.78,1.0,32,42
pooled,1.0,15,"[0.0994, 0.0994, 0.1034, 0.1068, 0.1037, 0.1125, 0.1014, 0.0998, 0.1072, 0.1048, 0.1113, 0.1058, 0.112, 0.1057, 0.1008]",0.1062,8.0,0.001,0.78,1.0,32,42
global,10.0,15,"[0.1512, 0.1362, 0.2535, 0.2966, 0.2953, 0.3333, 0.3451, 0.3524, 0.3612, 0.3656, 0.3528, 0.3741, 0.3875, 0.3899, 0.401]",0.3928,8.0,0.001,0.78,1.0,32,42
personal,10.0,15,"[0.2413, 0.3278, 0.3006, 0.2856, 0.2596, 0.2195, 0.2886, 0.2426, 0.2288, 0.2455, 0.2621, 0.2303, 0.2647, 0.2262, 0.2365]",0.2425,8.0,0.001,0.78,1.0,32,42
pooled,10.0,15,"[0.101, 0.1021, 0.1071, 0.1108, 0.1131, 0.1153, 0.1167, 0.111, 0.1166, 0.122, 0.1089, 0.1131, 0.1387, 0.1152, 0.1154]",0.1231,8.0,0.001,0.78,1.0,32,42
